OBJECTID,DESCRIPTION,ID,MP28646A_B,MP28646A_B_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
120,92656 (Aliso Viejo),92656,15411,36.14,36.14,32877599.19921875,34966.50159209713,1756053735161,Synapse54,1756053735161,Synapse54
121,92657 (Newport Coast),92657,3026,40.19,40.19,33871111.109375,40735.605455959,1756053735161,Synapse54,1756053735161,Synapse54
122,92660 (Newport Beach),92660,11738,39.09,39.09,34988824.7734375,72801.1498150933,1756053735161,Synapse54,1756053735161,Synapse54
123,92661 (Newport Beach),92661,1257,40.8,40.8,2449775.0,14182.819254330147,1756053735161,Synapse54,1756053735161,Synapse54
124,92662 (Newport Beach),92662,919,40.84,40.84,756250.0,4073.1965054184398,1756053735161,Synapse54,1756053735161,Synapse54
125,92663 (Newport Beach),92663,6824,38.65,38.65,12661250.0,29524.238996506057,1756053735161,Synapse54,1756053735161,Synapse54
126,92672 (San Clemente),92672,13411,37.66,37.66,122097500.0,68144.85534340238,1756053735161,Synapse54,1756053735161,Synapse54
127,92673 (San Clemente),92673,8536,38.43,38.43,43796250.0,35322.34411652421,1756053735161,Synapse54,1756053735161,Synapse54
128,92675 (San Juan Capistrano),92675,11850,36.33,36.33,398135000.0,159328.0017001646,1756053735161,Synapse54,1756053735161,Synapse54
129,92676 (Silverado),92676,650,38.92,38.92,185577580.6484375,69847.88033705542,1756053735161,Synapse54,1756053735161,Synapse54
130,92677 (Laguna Niguel),92677,20380,38.7,38.7,62363750.0,49653.56764980074,1756053735161,Synapse54,1756053735161,Synapse54
131,92679 (Trabuco Canyon),92679,10096,38.61,38.61,131953669.3515625,96766.9142094817,1756053735161,Synapse54,1756053735161,Synapse54
132,92683 (Westminster),92683,26520,36.06,36.06,37225000.0,54186.216950067326,1756053735161,Synapse54,1756053735161,Synapse54
133,92688 (Rancho Santa Margarita),92688,12388,35.69,35.69,34180000.0,38611.769223276526,1756053735161,Synapse54,1756053735161,Synapse54
134,92691 (Mission Viejo),92691,14032,38.04,38.04,33036250.0,38001.18237164921,1756053735161,Synapse54,1756053735161,Synapse54
135,92692 (Mission Viejo),92692,14373,38.14,38.14,36926250.0,46348.02646266434,1756053735161,Synapse54,1756053735161,Synapse54
136,92694 (Ladera Ranch),92694,9009,35.86,35.86,30588750.0,43863.23830896375,1756053735161,Synapse54,1756053735161,Synapse54
