OBJECTID,CONAME,ADDR,CITY,STATE_NAME,STATE,ZIP,ZIP4,NAICS,NAICS_ALL,SIC,SIC_ALL,INDUSTRY_DESC,AFFILIATE,BRAND,HQNAME,LOC_CONF,PLACETYPE,SQFOOTAGE,MIN_SQFT,MAX_SQFT,EMPNUM,SALESVOL,SOURCE,ESRI_PID,DESC_,LATITUDE,LONGITUDE,CreationDate,Creator,EditDate,Editor
21,Target,Balboa Blvd,Granada Hills,California,CA,91344,4204,45511001,"45511001, 45511003, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45521903, 72251117, 72251505, 45611009, 62132003, 45613005",531102,"531102, 531104, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 533101, 581208, 581228, 591205, 804201, 599505","Department Stores, Retail Shops, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Variety Stores, Restaurants, Coffee Shops, Pharmacies, Optometrists OD, Sunglasses & Sun Goggles",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,200,40149000.0,Data Axle,ad8faf8541b54a6c61e8fccca8861a86,"CONAME, Granada Hills, California",34.27297700025315,-118.50362799986061,1756054360382,Synapse54,1756054360382,Synapse54
22,Target,E Palm Canyon Dr,Cathedral City,California,CA,92234,5441,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,370,70124000.0,Data Axle,c0d571442f2dfde84f93d62f8cef6230,"CONAME, Cathedral City, California",33.789819999948065,-116.48079400021382,1756054360382,Synapse54,1756054360382,Synapse54
23,Target,Douglas Blvd,Roseville,California,CA,95661,3819,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,220,42703000.0,Data Axle,d11c8279de955f962ad4ec0869035a7e,"CONAME, Roseville, California",38.74618800024429,-121.2545025000744,1756054360382,Synapse54,1756054360382,Synapse54
24,Target,N Main St,Walnut Creek,California,CA,94596,4106,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 45611009, 45511003",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 591205, 531104","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Pharmacies, Retail Shops",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,350,69944000.0,Data Axle,72d4fceea35c56c8f18278b90a4a6063,"CONAME, Walnut Creek, California",37.904407999751,-122.064717000314,1756054360382,Synapse54,1756054360382,Synapse54
25,Target,El Camino Real,Redwood City,California,CA,94063,2849,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,200,48148000.0,Data Axle,53f665ca3c66af63d680df6d73c677b3,"CONAME, Redwood City, California",37.47564800018623,-122.21711300014393,1756054360382,Synapse54,1756054360382,Synapse54
26,Target,E 17th St,Santa Ana,California,CA,92705,8500,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45611009, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 591205, 594136, 594517, 594744, 599929, 599992, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Pharmacies, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,130,27231000.0,Data Axle,bcc3463c8496169d222eefa790f41804,"CONAME, Santa Ana, California",33.75902800000519,-117.85011499974189,1756054360382,Synapse54,1756054360382,Synapse54
27,Target,Spreckels Ave,Manteca,California,CA,95336,6005,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45511003",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 531104","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Retail Shops",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,100,17471000.0,Data Axle,e76823083dda4807abc82936079f938d,"CONAME, Manteca, California",37.79447500035276,-121.19675000000287,1756054360382,Synapse54,1756054360382,Synapse54
28,Target,Lone Tree Way,Antioch,California,CA,94531,8587,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009, 44921038",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205, 573117","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies, Electronic Equipment & Supplies-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,250,49960000.0,Data Axle,ace6c2e1167efba41fa799a389ec6e68,"CONAME, Antioch, California",37.96451400024984,-121.73796499991592,1756054360382,Synapse54,1756054360382,Synapse54
29,Target,Fairway Dr,Roseville,California,CA,95678,1987,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 54192110, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 722101, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Photographers-Portrait, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,220,42703000.0,Data Axle,06a90bf9e84dd3012f6313472f007fbe,"CONAME, Roseville, California",38.791184999989134,-121.2902679996435,1756054360382,Synapse54,1756054360382,Synapse54
30,Target,Highway 111,La Quinta,California,CA,92253,2072,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 45611009, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 591205, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Pharmacies, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,28429000.0,Data Axle,0d1e6f9239e039124fd66c278025d922,"CONAME, La Quinta, California",33.70852900013057,-116.29037700001965,1756054360382,Synapse54,1756054360382,Synapse54
31,Target,Camino Arroyo,Gilroy,California,CA,95020,7075,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,47423000.0,Data Axle,41da9a35b5501b1968f3c7b2ca2a40f1,"CONAME, Gilroy, California",36.99978699971988,-121.5546289995932,1756054360382,Synapse54,1756054360382,Synapse54
32,Target,S Mooney Blvd,Visalia,California,CA,93277,9146,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,28259000.0,Data Axle,958d46bcfecd06f06c666ee222ccdd4f,"CONAME, Visalia, California",36.29223899979104,-119.31679000010817,1756054360382,Synapse54,1756054360382,Synapse54
33,Target,Santa Monica Blvd,West Hollywood,California,CA,90046,5897,45511001,"45511001, 45811034, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 44511003, 45611009",531102,"531102, 564101, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 541105, 591205","Department Stores, Baby Accessories, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Grocers-Retail, Pharmacies",,,Target Stores Inc,High,Branch,100000+,100000.0,,500,100372000.0,Data Axle,088db260d71f54a9910f751a4cb496f4,"CONAME, West Hollywood, California",34.090643000325045,-118.34414899961106,1756054360382,Synapse54,1756054360382,Synapse54
34,Target,N Imperial Ave,El Centro,California,CA,92243,1335,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,High,Branch,100000+,100000.0,,230,42653000.0,Data Axle,5542cb3537edd36a23dc18908d658fc8,"CONAME, El Centro, California",32.81270400037369,-115.56970999976379,1756054360382,Synapse54,1756054360382,Synapse54
35,Target,N 12th Ave,Hanford,California,CA,93230,5971,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,24676000.0,Data Axle,987ca65e8975da4f6f1c23357a9ef8b0,"CONAME, Hanford, California",36.3237330003585,-119.67640600009818,1756054360382,Synapse54,1756054360382,Synapse54
36,Target,W Imperial Hwy,La Habra,California,CA,90631,6901,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,31420000.0,Data Axle,fcf908947494951d7c42ab81f0bd9997,"CONAME, La Habra, California",33.9155609996643,-117.95747000033377,1756054360382,Synapse54,1756054360382,Synapse54
37,Target,Bel Aire Plz,Napa,California,CA,94558,2835,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,25838000.0,Data Axle,d5e9532b4ee1058d27115f3c0def3246,"CONAME, Napa, California",38.32247600003231,-122.3082049996468,1756054360382,Synapse54,1756054360382,Synapse54
38,Target,Summit Ave,Fontana,California,CA,92336,0231,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009, 45511003",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205, 531104","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies, Retail Shops",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,201,37582000.0,Data Axle,c6dd4951228094511391d79f403003b3,"CONAME, Fontana, California",34.152619999974775,-117.47244299998334,1756054360382,Synapse54,1756054360382,Synapse54
