OBJECTID,DESCRIPTION,ID,GENALPHACY,GENALPHACY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
216,93202 (Armona),93202,529,12.98,12.98,6991250.0,14120.25147939271,1756054216011,Synapse54,1756054216011,Synapse54
217,93203 (Arvin),93203,3198,15.63,15.63,846007500.0,228599.11450149858,1756054216011,Synapse54,1756054216011,Synapse54
218,93204 (Avenal),93204,1466,10.78,10.78,1210063750.0,148486.7969705507,1756054216011,Synapse54,1756054216011,Synapse54
219,93205 (Bodfish),93205,132,6.28,6.28,58205000.0,47608.203899011816,1756054216011,Synapse54,1756054216011,Synapse54
220,93206 (Buttonwillow),93206,239,13.5,13.5,535571250.0,128866.91018251679,1756054216011,Synapse54,1756054216011,Synapse54
221,93207 (California Hot Springs),93207,31,7.19,7.19,494476250.0,156143.71959477986,1756054216011,Synapse54,1756054216011,Synapse54
222,93208 (Camp Nelson),93208,1,20.0,20.0,771250.0,3639.8822123806417,1756054216011,Synapse54,1756054216011,Synapse54
223,93210 (Coalinga),93210,1716,9.44,9.44,2859381250.0,274530.1045142055,1756054216011,Synapse54,1756054216011,Synapse54
224,93212 (Corcoran),93212,2028,8.71,8.71,468738750.0,116020.00073154458,1756054216011,Synapse54,1756054216011,Synapse54
225,93215 (Delano),93215,6499,11.8,11.8,724992500.0,230456.9996528083,1756054216011,Synapse54,1756054216011,Synapse54
226,93218 (Ducor),93218,120,15.89,15.89,39000000.0,36653.18597406744,1756054216011,Synapse54,1756054216011,Synapse54
227,93219 (Earlimart),93219,1337,14.1,14.1,756761250.0,231445.8314206547,1756054216011,Synapse54,1756054216011,Synapse54
228,93221 (Exeter),93221,1729,11.58,11.58,357297500.0,119816.80787037028,1756054216011,Synapse54,1756054216011,Synapse54
229,93222 (Pine Mountain Club),93222,105,6.61,6.61,46487500.0,41854.8347232558,1756054216011,Synapse54,1756054216011,Synapse54
230,93223 (Farmersville),93223,1354,12.73,12.73,19324022.7265625,25444.875416264455,1756054216011,Synapse54,1756054216011,Synapse54
231,93224 (Fellows),93224,59,13.72,13.72,308476250.0,96244.05620038428,1756054216011,Synapse54,1756054216011,Synapse54
232,93225 (Frazier Park),93225,464,8.39,8.39,2513472944.3125,343577.70572722825,1756054216011,Synapse54,1756054216011,Synapse54
233,93226 (Glennville),93226,10,3.82,3.82,150715000.0,68238.98428744845,1756054216011,Synapse54,1756054216011,Synapse54
234,93230 (Hanford),93230,8766,12.37,12.37,1086593750.0,200448.20649056122,1756054216011,Synapse54,1756054216011,Synapse54
235,93234 (Huron),93234,1052,15.89,15.89,943037500.0,136855.86014043118,1756054216011,Synapse54,1756054216011,Synapse54
236,93235 (Ivanhoe),93235,616,13.69,13.69,11973750.0,16203.57318554757,1756054216011,Synapse54,1756054216011,Synapse54
237,93238 (Kernville),93238,87,6.0,6.0,240885000.0,78870.3798129668,1756054216011,Synapse54,1756054216011,Synapse54
238,93239 (Kettleman City),93239,154,11.54,11.54,1690446250.0,209467.1685543261,1756054216011,Synapse54,1756054216011,Synapse54
239,93240 (Lake Isabella),93240,531,8.95,8.95,197901250.0,79723.57893758261,1756054216011,Synapse54,1756054216011,Synapse54
240,93241 (Lamont),93241,2093,14.06,14.06,16966250.0,19014.816316891727,1756054216011,Synapse54,1756054216011,Synapse54
241,93242 (Laton),93242,382,12.62,12.62,198266250.0,78776.4763356709,1756054216011,Synapse54,1756054216011,Synapse54
242,93243 (Lebec),93243,126,9.61,9.61,604371250.0,178374.00475978243,1756054216011,Synapse54,1756054216011,Synapse54
243,93244 (Lemon Cove),93244,14,5.86,5.86,68321250.0,57719.28303628097,1756054216011,Synapse54,1756054216011,Synapse54
244,93245 (Lemoore),93245,5159,13.65,13.65,603126250.0,145229.1419698537,1756054216011,Synapse54,1756054216011,Synapse54
245,93246 (Lemoore),93246,252,29.58,29.58,9190000.0,20572.37158794678,1756054216011,Synapse54,1756054216011,Synapse54
246,93247 (Lindsay),93247,2585,14.54,14.54,319442500.0,96758.34470754753,1756054216011,Synapse54,1756054216011,Synapse54
247,93249 (Lost Hills),93249,381,14.06,14.06,2862608750.0,327237.77377180906,1756054216011,Synapse54,1756054216011,Synapse54
248,93250 (Mc Farland),93250,2219,14.64,14.64,681182500.0,173702.97671722274,1756054216011,Synapse54,1756054216011,Synapse54
249,93251 (Mc Kittrick),93251,20,10.0,10.0,1140202500.0,197490.24822551443,1756054216011,Synapse54,1756054216011,Synapse54
250,93252 (Maricopa),93252,205,13.22,13.22,1556352055.6875,303666.75659552,1756054216011,Synapse54,1756054216011,Synapse54
251,93254 (New Cuyama),93254,69,10.36,10.36,782395000.0,218568.78479518683,1756054216011,Synapse54,1756054216011,Synapse54
252,93255 (Onyx),93255,47,7.85,7.85,853016250.0,179003.10677718866,1756054216011,Synapse54,1756054216011,Synapse54
253,93256 (Pixley),93256,735,13.17,13.17,260711250.0,106396.54081827085,1756054216011,Synapse54,1756054216011,Synapse54
254,93257 (Porterville),93257,11196,13.72,13.72,1511143750.0,302830.93471022975,1756054216011,Synapse54,1756054216011,Synapse54
255,93260 (Posey),93260,6,2.39,2.39,245485000.0,104935.07007891768,1756054216011,Synapse54,1756054216011,Synapse54
256,93262 (Sequoia National Park),93262,0,0.0,0.0,435041250.0,134140.90506659276,1756054216011,Synapse54,1756054216011,Synapse54
257,93263 (Shafter),93263,2738,13.36,13.36,364507500.0,96805.95744876684,1756054216011,Synapse54,1756054216011,Synapse54
258,93265 (Springville),93265,458,9.29,9.29,2235575000.0,283297.0222104053,1756054216011,Synapse54,1756054216011,Synapse54
259,93266 (Stratford),93266,233,15.75,15.75,587311250.0,119121.89124885882,1756054216011,Synapse54,1756054216011,Synapse54
260,93267 (Strathmore),93267,769,13.68,13.68,187365000.0,110281.07667658057,1756054216011,Synapse54,1756054216011,Synapse54
261,93268 (Taft),93268,2349,12.83,12.83,455057500.0,137548.24491949176,1756054216011,Synapse54,1756054216011,Synapse54
262,93270 (Terra Bella),93270,719,13.59,13.59,251926250.0,98003.55226710299,1756054216011,Synapse54,1756054216011,Synapse54
263,93271 (Three Rivers),93271,143,6.51,6.51,1527196250.0,268967.70523429505,1756054216011,Synapse54,1756054216011,Synapse54
264,93272 (Tipton),93272,497,14.26,14.26,262022500.0,103198.21976197521,1756054216011,Synapse54,1756054216011,Synapse54
265,93274 (Tulare),93274,10972,13.35,13.35,854722500.0,159109.70538992272,1756054216011,Synapse54,1756054216011,Synapse54
266,93276 (Tupman),93276,13,13.0,13.0,267466250.0,110471.70836707685,1756054216011,Synapse54,1756054216011,Synapse54
267,93277 (Visalia),93277,5661,10.7,10.7,158407500.0,64591.03114900779,1756054216011,Synapse54,1756054216011,Synapse54
268,93280 (Wasco),93280,3582,13.11,13.11,888432500.0,168669.51983682107,1756054216011,Synapse54,1756054216011,Synapse54
269,93283 (Weldon),93283,144,7.94,7.94,1367865000.0,221736.0948825266,1756054216011,Synapse54,1756054216011,Synapse54
270,93285 (Wofford Heights),93285,140,5.52,5.52,819530000.0,219345.69452188245,1756054216011,Synapse54,1756054216011,Synapse54
271,93286 (Woodlake),93286,1344,13.25,13.25,861133750.0,219399.6171154776,1756054216011,Synapse54,1756054216011,Synapse54
272,93287 (Woody),93287,12,6.78,6.78,298321250.0,98527.47089994271,1756054216011,Synapse54,1756054216011,Synapse54
273,93291 (Visalia),93291,8944,13.3,13.3,343020000.0,86021.4482760368,1756054216011,Synapse54,1756054216011,Synapse54
274,93292 (Visalia),93292,5524,12.03,12.03,462568750.0,157226.11296961395,1756054216011,Synapse54,1756054216011,Synapse54
275,93301 (Bakersfield),93301,1918,13.55,13.55,17285000.0,18220.287205153058,1756054216011,Synapse54,1756054216011,Synapse54
276,93304 (Bakersfield),93304,6962,13.82,13.82,28987500.0,30247.65549697265,1756054216011,Synapse54,1756054216011,Synapse54
277,93305 (Bakersfield),93305,5714,14.83,14.83,22585000.0,21350.20196111915,1756054216011,Synapse54,1756054216011,Synapse54
278,93306 (Bakersfield),93306,9742,12.78,12.78,282727500.0,154680.49210630817,1756054216011,Synapse54,1756054216011,Synapse54
279,93307 (Bakersfield),93307,13088,14.45,14.45,686525000.0,249242.95155976954,1756054216011,Synapse54,1756054216011,Synapse54
280,93308 (Bakersfield),93308,6773,12.3,12.3,1485857500.0,241197.01429858137,1756054216011,Synapse54,1756054216011,Synapse54
281,93309 (Bakersfield),93309,7209,12.03,12.03,40685000.0,26891.84630899399,1756054216011,Synapse54,1756054216011,Synapse54
282,93311 (Bakersfield),93311,6483,11.3,11.3,668917500.0,180308.13470672187,1756054216011,Synapse54,1756054216011,Synapse54
283,93312 (Bakersfield),93312,6400,11.0,11.0,57155000.0,31271.99413181085,1756054216011,Synapse54,1756054216011,Synapse54
284,93313 (Bakersfield),93313,8277,12.99,12.99,489678750.0,126082.8047728413,1756054216011,Synapse54,1756054216011,Synapse54
285,93314 (Bakersfield),93314,5378,12.5,12.5,438297500.0,140110.20775290573,1756054216011,Synapse54,1756054216011,Synapse54
286,93401 (San Luis Obispo),93401,2376,7.5,7.5,244791250.0,84336.66696497473,1756054216011,Synapse54,1756054216011,Synapse54
287,93402 (Los Osos),93402,1041,7.29,7.29,126533750.0,86156.78836747548,1756054216011,Synapse54,1756054216011,Synapse54
288,93405 (San Luis Obispo),93405,1476,4.58,4.58,348917500.0,128490.70032021549,1756054216011,Synapse54,1756054216011,Synapse54
289,93407 (San Luis Obispo),93407,5,0.3,0.3,1165000.0,6679.086198187078,1756054216011,Synapse54,1756054216011,Synapse54
290,93408 (San Luis Obispo),93408,0,0.0,0.0,20000.0,574.9236751228079,1756054216011,Synapse54,1756054216011,Synapse54
291,93410 (San Luis Obispo),93410,8,0.5,0.5,120000.0,1819.7462242689235,1756054216011,Synapse54,1756054216011,Synapse54
292,93420 (Arroyo Grande),93420,2329,7.66,7.66,984690937.5,288168.9921750114,1756054216011,Synapse54,1756054216011,Synapse54
293,93421 (Arroyo Grande),93421,0,0.0,0.0,812500.0,5589.9335870287505,1756054216011,Synapse54,1756054216011,Synapse54
294,93422 (Atascadero),93422,3258,10.07,10.07,217735000.0,103670.94505140833,1756054216011,Synapse54,1756054216011,Synapse54
295,93424 (Avila Beach),93424,54,4.31,4.31,108102500.0,75633.21113827403,1756054216011,Synapse54,1756054216011,Synapse54
296,93426 (Bradley),93426,105,7.96,7.96,1262756250.0,286925.0099903837,1756054216011,Synapse54,1756054216011,Synapse54
297,93427 (Buellton),93427,556,9.83,9.83,249195000.0,124547.79183828551,1756054216011,Synapse54,1756054216011,Synapse54
298,93428 (Cambria),93428,288,5.03,5.03,266118750.0,94070.11819276359,1756054216011,Synapse54,1756054216011,Synapse54
299,93429 (Casmalia),93429,0,0.0,0.0,186981250.0,90826.2604208799,1756054216011,Synapse54,1756054216011,Synapse54
300,93430 (Cayucos),93430,149,5.35,5.35,281115000.0,97957.99413035401,1756054216011,Synapse54,1756054216011,Synapse54
301,93432 (Creston),93432,79,6.52,6.52,348705000.0,139643.58865033428,1756054216011,Synapse54,1756054216011,Synapse54
302,93433 (Grover Beach),93433,1067,8.79,8.79,8355000.0,15226.160810927704,1756054216011,Synapse54,1756054216011,Synapse54
303,93434 (Guadalupe),93434,1099,13.36,13.36,67278750.0,65856.5337284943,1756054216011,Synapse54,1756054216011,Synapse54
304,93435 (Harmony),93435,4,16.67,16.67,31636250.0,32624.175106190884,1756054216011,Synapse54,1756054216011,Synapse54
305,93436 (Lompoc),93436,6194,11.02,11.02,1064260000.0,205990.10301407115,1756054216011,Synapse54,1756054216011,Synapse54
306,93437 (Lompoc),93437,761,22.31,22.31,391061250.0,148303.0312281674,1756054216011,Synapse54,1756054216011,Synapse54
307,93440 (Los Alamos),93440,188,10.58,10.58,14550000.0,20362.62765005415,1756054216011,Synapse54,1756054216011,Synapse54
308,93441 (Los Olivos),93441,98,8.64,8.64,220282500.0,106823.39350089796,1756054216011,Synapse54,1756054216011,Synapse54
309,93442 (Morro Bay),93442,596,5.37,5.37,168453181.8203125,77549.45604708148,1756054216011,Synapse54,1756054216011,Synapse54
310,93444 (Nipomo),93444,2123,9.43,9.43,313747500.0,121835.0803493118,1756054216011,Synapse54,1756054216011,Synapse54
311,93445 (Oceano),93445,620,9.15,9.15,7070000.0,16090.570540659115,1756054216011,Synapse54,1756054216011,Synapse54
312,93446 (Paso Robles),93446,4612,10.07,10.07,1338028750.0,272328.6074734314,1756054216011,Synapse54,1756054216011,Synapse54
313,93449 (Pismo Beach),93449,460,5.69,5.69,39007500.0,37625.35790338731,1756054216011,Synapse54,1756054216011,Synapse54
314,93450 (San Ardo),93450,55,8.35,8.35,1394382500.0,227251.92027259554,1756054216011,Synapse54,1756054216011,Synapse54
315,93451 (San Miguel),93451,674,13.94,13.94,1761177500.0,248566.4273708228,1756054216011,Synapse54,1756054216011,Synapse54
316,93452 (San Simeon),93452,45,8.08,8.08,670108750.0,147631.89021389623,1756054216011,Synapse54,1756054216011,Synapse54
317,93453 (Santa Margarita),93453,235,8.11,8.11,4765074062.5,560070.376070405,1756054216011,Synapse54,1756054216011,Synapse54
318,93454 (Santa Maria),93454,5350,12.78,12.78,1298046250.0,252808.5474547706,1756054216011,Synapse54,1756054216011,Synapse54
319,93455 (Santa Maria),93455,4709,10.31,10.31,619062500.0,240121.92718730427,1756054216011,Synapse54,1756054216011,Synapse54
320,93458 (Santa Maria),93458,8917,14.78,14.78,113792500.0,50304.636854760625,1756054216011,Synapse54,1756054216011,Synapse54
321,93460 (Santa Ynez),93460,440,8.38,8.38,592751250.0,187968.7903179503,1756054216011,Synapse54,1756054216011,Synapse54
322,93461 (Shandon),93461,190,12.93,12.93,1455151250.0,226154.48644709203,1756054216011,Synapse54,1756054216011,Synapse54
323,93463 (Solvang),93463,638,7.28,7.28,109007500.0,85377.4636436482,1756054216011,Synapse54,1756054216011,Synapse54
324,93465 (Templeton),93465,924,9.0,9.0,381796250.0,180237.42865723275,1756054216011,Synapse54,1756054216011,Synapse54
325,93501 (Mojave),93501,766,13.79,13.79,1423072500.0,225034.62323795017,1756054216011,Synapse54,1756054216011,Synapse54
326,93505 (California City),93505,1651,13.17,13.17,853305000.0,161781.902503888,1756054216011,Synapse54,1756054216011,Synapse54
327,93510 (Acton),93510,546,7.63,7.63,373736250.0,137252.21933557358,1756054216011,Synapse54,1756054216011,Synapse54
328,93512 (Benton),93512,21,8.14,8.14,1222750000.0,235418.57746315486,1756054216011,Synapse54,1756054216011,Synapse54
329,93513 (Big Pine),93513,217,11.45,11.45,1525091250.0,309896.2134059751,1756054216011,Synapse54,1756054216011,Synapse54
330,93514 (Bishop),93514,1332,9.5,9.5,6200080000.0,438407.39274349075,1756054216011,Synapse54,1756054216011,Synapse54
331,93516 (Boron),93516,194,9.39,9.39,705737500.0,135817.68756871868,1756054216011,Synapse54,1756054216011,Synapse54
332,93517 (Bridgeport),93517,53,10.1,10.1,1238333750.0,239775.10332078533,1756054216011,Synapse54,1756054216011,Synapse54
333,93518 (Caliente),93518,77,7.1,7.1,1901270000.0,317217.3355104329,1756054216011,Synapse54,1756054216011,Synapse54
334,93519 (Cantil),93519,2,2.02,2.02,1114097500.0,209150.51633832196,1756054216011,Synapse54,1756054216011,Synapse54
335,93523 (Edwards),93523,700,20.59,20.59,919673750.0,208290.432011873,1756054216011,Synapse54,1756054216011,Synapse54
336,93524 (Edwards),93524,29,28.16,28.16,717522500.0,116012.6385833794,1756054216011,Synapse54,1756054216011,Synapse54
337,93526 (Independence),93526,46,5.93,5.93,8585452500.0,619072.0817679183,1756054216011,Synapse54,1756054216011,Synapse54
338,93527 (Inyokern),93527,188,8.35,8.35,1218733750.0,230042.961617783,1756054216011,Synapse54,1756054216011,Synapse54
339,93528 (Johannesburg),93528,9,6.25,6.25,113098750.0,72850.47309047575,1756054216011,Synapse54,1756054216011,Synapse54
340,93529 (June Lake),93529,56,9.36,9.36,1036698750.0,203870.20552087156,1756054216011,Synapse54,1756054216011,Synapse54
341,93531 (Keene),93531,43,8.46,8.46,66996250.0,41867.05181452176,1756054216011,Synapse54,1756054216011,Synapse54
342,93532 (Lake Hughes),93532,241,9.8,9.8,510722500.0,146218.66022620382,1756054216011,Synapse54,1756054216011,Synapse54
343,93534 (Lancaster),93534,5285,12.46,12.46,75966250.0,56597.43354056032,1756054216011,Synapse54,1756054216011,Synapse54
344,93535 (Lancaster),93535,10051,12.53,12.53,1239308750.0,172227.45122181982,1756054216011,Synapse54,1756054216011,Synapse54
345,93536 (Lancaster),93536,7670,10.33,10.33,1115571250.0,219386.01144663413,1756054216011,Synapse54,1756054216011,Synapse54
346,93541 (Lee Vining),93541,35,8.18,8.18,2796453750.0,297456.1758487377,1756054216011,Synapse54,1756054216011,Synapse54
347,93543 (Littlerock),93543,1615,11.55,11.55,281236250.0,116818.95009549535,1756054216011,Synapse54,1756054216011,Synapse54
348,93544 (Llano),93544,83,6.78,6.78,434542500.0,113287.80722667548,1756054216011,Synapse54,1756054216011,Synapse54
349,93545 (Lone Pine),93545,150,7.15,7.15,3435757500.0,590020.8884364109,1756054216011,Synapse54,1756054216011,Synapse54
350,93546 (Mammoth Lakes),93546,816,9.82,9.82,1163965000.0,195417.80186857615,1756054216011,Synapse54,1756054216011,Synapse54
351,93549 (Olancha),93549,16,7.11,7.11,306295000.0,94534.03779924191,1756054216011,Synapse54,1756054216011,Synapse54
352,93550 (Palmdale),93550,9811,12.38,12.38,395367500.0,174019.7545361873,1756054216011,Synapse54,1756054216011,Synapse54
353,93551 (Palmdale),93551,5600,10.12,10.12,298682500.0,114387.49106560816,1756054216011,Synapse54,1756054216011,Synapse54
354,93552 (Palmdale),93552,4509,10.8,10.8,199467500.0,82464.97261088842,1756054216011,Synapse54,1756054216011,Synapse54
355,93553 (Pearblossom),93553,132,8.17,8.17,75257500.0,50707.329648876876,1756054216011,Synapse54,1756054216011,Synapse54
356,93554 (Randsburg),93554,0,0.0,0.0,79935000.0,56338.63566131291,1756054216011,Synapse54,1756054216011,Synapse54
357,93555 (Ridgecrest),93555,3643,11.14,11.14,13561153750.0,967697.5493294334,1756054216011,Synapse54,1756054216011,Synapse54
358,93558 (Red Mountain),93558,0,0.0,0.0,1823750.0,5847.930823506138,1756054216011,Synapse54,1756054216011,Synapse54
359,93560 (Rosamond),93560,2991,13.42,13.42,1718973750.0,281691.3770678179,1756054216011,Synapse54,1756054216011,Synapse54
360,93561 (Tehachapi),93561,3345,9.84,9.84,1643075000.0,238498.64183166894,1756054216011,Synapse54,1756054216011,Synapse54
361,93562 (Trona),93562,208,12.58,12.58,684558750.0,128835.78274332681,1756054216011,Synapse54,1756054216011,Synapse54
362,93563 (Valyermo),93563,21,8.5,8.5,1169460000.0,340023.9142001812,1756054216011,Synapse54,1756054216011,Synapse54
363,85344 (Parker),85344,1105,11.64,11.64,2314440000.0,344326.42202693666,1756054216011,Synapse54,1756054216011,Synapse54
364,85356 (Wellton),85356,260,6.69,6.69,13072497500.0,801783.4171452732,1756054216011,Synapse54,1756054216011,Synapse54
365,85364 (Yuma),85364,8869,11.76,11.76,110230000.0,45460.76683107735,1756054216011,Synapse54,1756054216011,Synapse54
366,85365 (Yuma),85365,6078,11.05,11.05,1266628750.0,392610.306711916,1756054216011,Synapse54,1756054216011,Synapse54
367,86403 (Lake Havasu City),86403,1270,6.88,6.88,59838750.0,57038.76479084641,1756054216011,Synapse54,1756054216011,Synapse54
368,86404 (Lake Havasu City),86404,1159,5.92,5.92,742061250.0,137802.6121169432,1756054216011,Synapse54,1756054216011,Synapse54
369,86406 (Lake Havasu City),86406,1542,5.97,5.97,938367500.0,155025.73963829104,1756054216011,Synapse54,1756054216011,Synapse54
370,86426 (Fort Mohave),86426,1302,7.62,7.62,126391250.0,55703.99409195367,1756054216011,Synapse54,1756054216011,Synapse54
