OBJECTID,DESCRIPTION,ID,GENZ_FY,GENZ_FY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1148,94080 (South San Francisco),94080,13293,19.22,19.22,43398706.14453125,45871.26946714617,1756054260270,Synapse54,1756054260270,Synapse54
1149,94085 (Sunnyvale),94085,6075,22.88,22.88,13416250.0,16841.43223119511,1756054260270,Synapse54,1756054260270,Synapse54
1150,94086 (Sunnyvale),94086,15142,26.16,26.16,18878750.0,24512.530566341276,1756054260270,Synapse54,1756054260270,Synapse54
1151,94087 (Sunnyvale),94087,11879,21.13,21.13,26666250.0,29131.96374757735,1756054260270,Synapse54,1756054260270,Synapse54
1152,94089 (Sunnyvale),94089,4537,19.49,19.49,50076250.0,35127.56246856355,1756054260270,Synapse54,1756054260270,Synapse54
1153,94102 (San Francisco),94102,10467,24.72,24.72,2761250.0,9109.855986528222,1756054260270,Synapse54,1756054260270,Synapse54
1154,94103 (San Francisco),94103,12391,28.76,28.76,5510000.0,13324.552729419247,1756054260270,Synapse54,1756054260270,Synapse54
1155,94104 (San Francisco),94104,85,25.15,25.15,305000.0,2682.7587961752465,1756054260270,Synapse54,1756054260270,Synapse54
1156,94105 (San Francisco),94105,5209,30.58,30.58,1471250.0,6474.767645850027,1756054260270,Synapse54,1756054260270,Synapse54
1157,94107 (San Francisco),94107,11152,30.54,30.54,7565000.0,24031.924013578373,1756054260270,Synapse54,1756054260270,Synapse54
1158,94108 (San Francisco),94108,3166,24.06,24.06,1146250.0,5405.1537816559785,1756054260270,Synapse54,1756054260270,Synapse54
1159,94109 (San Francisco),94109,14003,25.79,25.79,4333750.0,11634.999666122127,1756054260270,Synapse54,1756054260270,Synapse54
1160,94110 (San Francisco),94110,15148,23.06,23.06,9857500.0,15628.126702285164,1756054260270,Synapse54,1756054260270,Synapse54
1161,94111 (San Francisco),94111,1100,20.14,20.14,2062727.2734375,22413.866350981203,1756054260270,Synapse54,1756054260270,Synapse54
1162,94112 (San Francisco),94112,14012,18.47,18.47,13590000.0,21832.602696239253,1756054260270,Synapse54,1756054260270,Synapse54
1163,94114 (San Francisco),94114,7315,21.89,21.89,6161250.0,15544.959820477563,1756054260270,Synapse54,1756054260270,Synapse54
1164,94115 (San Francisco),94115,8451,25.05,25.05,4572500.0,9265.074333732065,1756054260270,Synapse54,1756054260270,Synapse54
1165,94116 (San Francisco),94116,6996,16.66,16.66,10858750.0,16662.74154910214,1756054260270,Synapse54,1756054260270,Synapse54
1166,94117 (San Francisco),94117,12252,31.48,31.48,5152500.0,12601.323787110568,1756054260270,Synapse54,1756054260270,Synapse54
1167,94118 (San Francisco),94118,10454,26.54,26.54,7762500.0,16824.404157658624,1756054260270,Synapse54,1756054260270,Synapse54
1168,94121 (San Francisco),94121,7403,18.47,18.47,9025000.0,13021.337032417197,1756054260270,Synapse54,1756054260270,Synapse54
1169,94122 (San Francisco),94122,10254,19.12,19.12,16320000.0,24974.554920782804,1756054260270,Synapse54,1756054260270,Synapse54
1170,94123 (San Francisco),94123,8015,29.51,29.51,4727500.0,13879.212032322419,1756054260270,Synapse54,1756054260270,Synapse54
1171,94124 (San Francisco),94124,8598,23.01,23.01,20017091.4453125,39052.02420839806,1756054260270,Synapse54,1756054260270,Synapse54
1172,94127 (San Francisco),94127,2774,15.71,15.71,7028750.0,13072.294259639708,1756054260270,Synapse54,1756054260270,Synapse54
1173,94128 (San Francisco),94128,2,25.0,25.0,13381250.0,20637.428876719056,1756054260270,Synapse54,1756054260270,Synapse54
1174,94129 (San Francisco),94129,1290,38.01,38.01,9775000.0,13830.280271361209,1756054260270,Synapse54,1756054260270,Synapse54
1175,94130 (San Francisco),94130,1297,23.8,23.8,3673333.33203125,12686.89098283168,1756054260270,Synapse54,1756054260270,Synapse54
1176,94131 (San Francisco),94131,5061,17.92,17.92,8381250.0,23160.47025107543,1756054260270,Synapse54,1756054260270,Synapse54
1177,94132 (San Francisco),94132,6441,23.87,23.87,17235000.0,23894.328017824708,1756054260270,Synapse54,1756054260270,Synapse54
1178,94133 (San Francisco),94133,5020,19.98,19.98,3068750.0,14406.337906003295,1756054260270,Synapse54,1756054260270,Synapse54
1179,94134 (San Francisco),94134,8391,19.8,19.8,10798750.0,18797.746947913987,1756054260270,Synapse54,1756054260270,Synapse54
1180,94143 (San Francisco),94143,312,31.97,31.97,546250.0,4175.966948715504,1756054260270,Synapse54,1756054260270,Synapse54
1181,94158 (San Francisco),94158,3817,36.53,36.53,2278750.0,8444.38250190104,1756054260270,Synapse54,1756054260270,Synapse54
1182,94301 (Palo Alto),94301,3588,21.18,21.18,10070000.0,17733.755919930725,1756054260270,Synapse54,1756054260270,Synapse54
1183,94303 (Palo Alto),94303,11636,24.07,24.07,34772500.0,45343.677534591654,1756054260270,Synapse54,1756054260270,Synapse54
1184,94304 (Palo Alto),94304,1040,23.63,23.63,29900000.0,52473.42079752278,1756054260270,Synapse54,1756054260270,Synapse54
1185,94305 (Stanford),94305,18745,79.79,79.79,10593750.0,16594.313518268584,1756054260270,Synapse54,1756054260270,Synapse54
1186,94306 (Palo Alto),94306,6086,22.22,22.22,15288750.0,30759.596853640993,1756054260270,Synapse54,1756054260270,Synapse54
1187,94401 (San Mateo),94401,7666,22.05,22.05,12121250.0,25041.250276575305,1756054260270,Synapse54,1756054260270,Synapse54
1188,94402 (San Mateo),94402,5404,19.96,19.96,20618750.0,48281.23266605544,1756054260270,Synapse54,1756054260270,Synapse54
1189,94403 (San Mateo),94403,10064,21.44,21.44,22763750.0,30347.477581343268,1756054260270,Synapse54,1756054260270,Synapse54
1190,94404 (San Mateo),94404,7481,19.45,19.45,19673750.0,26092.0168860673,1756054260270,Synapse54,1756054260270,Synapse54
1191,94501 (Alameda),94501,14931,21.62,21.62,33223750.0,45897.36098807361,1756054260270,Synapse54,1756054260270,Synapse54
1192,94502 (Alameda),94502,2315,16.84,16.84,10325000.0,12952.632809227778,1756054260270,Synapse54,1756054260270,Synapse54
1193,94503 (American Canyon),94503,5614,24.53,24.53,124540000.0,75535.08299591177,1756054260270,Synapse54,1756054260270,Synapse54
1194,94505 (Discovery Bay),94505,2886,19.68,19.68,98662500.0,70009.43511068175,1756054260270,Synapse54,1756054260270,Synapse54
1195,94506 (Danville),94506,5451,21.65,21.65,83872500.0,54623.21808259348,1756054260270,Synapse54,1756054260270,Synapse54
1196,94507 (Alamo),94507,2555,18.65,18.65,58488750.0,58984.650742907914,1756054260270,Synapse54,1756054260270,Synapse54
1197,94508 (Angwin),94508,1063,33.46,33.46,163121250.0,76302.27918999073,1756054260270,Synapse54,1756054260270,Synapse54
1198,94509 (Antioch),94509,17123,24.31,24.31,78830454.546875,57295.87840356891,1756054260270,Synapse54,1756054260270,Synapse54
1199,94510 (Benicia),94510,5238,19.85,19.85,129121250.0,71551.31632330282,1756054260270,Synapse54,1756054260270,Synapse54
1200,94511 (Bethel Island),94511,329,12.14,12.14,23148750.0,23103.434001915608,1756054260270,Synapse54,1756054260270,Synapse54
1201,94512 (Birds Landing),94512,12,25.53,25.53,93425000.0,77981.32216535682,1756054260270,Synapse54,1756054260270,Synapse54
1202,94513 (Brentwood),94513,17470,23.68,23.68,452421250.0,200360.04086734258,1756054260270,Synapse54,1756054260270,Synapse54
1203,94514 (Byron),94514,259,24.86,24.86,227750000.0,97272.6645178555,1756054260270,Synapse54,1756054260270,Synapse54
1204,94515 (Calistoga),94515,1148,18.54,18.54,323178750.0,143341.32931914175,1756054260270,Synapse54,1756054260270,Synapse54
1205,94517 (Clayton),94517,2207,18.14,18.14,216805000.0,103245.23713484913,1756054260270,Synapse54,1756054260270,Synapse54
1206,94518 (Concord),94518,5130,18.64,18.64,22850000.0,24183.7764138925,1756054260270,Synapse54,1756054260270,Synapse54
1207,94519 (Concord),94519,3401,18.17,18.17,24902500.0,27429.17656712045,1756054260270,Synapse54,1756054260270,Synapse54
1208,94520 (Concord),94520,8976,23.0,23.0,72727500.0,77515.18352807945,1756054260270,Synapse54,1756054260270,Synapse54
1209,94521 (Concord),94521,7841,18.69,18.69,79827500.0,62249.8966933039,1756054260270,Synapse54,1756054260270,Synapse54
1210,94523 (Pleasant Hill),94523,6586,19.1,19.1,29513750.0,34247.5672135338,1756054260270,Synapse54,1756054260270,Synapse54
1211,94525 (Crockett),94525,561,17.45,17.45,9226250.0,18143.109706388044,1756054260270,Synapse54,1756054260270,Synapse54
1212,94526 (Danville),94526,6875,20.15,20.15,59760000.0,42613.23830043105,1756054260270,Synapse54,1756054260270,Synapse54
1213,94528 (Diablo),94528,138,19.19,19.19,3393750.0,9049.681385657617,1756054260270,Synapse54,1756054260270,Synapse54
1214,94530 (El Cerrito),94530,4897,18.16,18.16,25327500.0,34656.69796137083,1756054260270,Synapse54,1756054260270,Synapse54
1215,94531 (Antioch),94531,11691,22.7,22.7,67372500.0,44051.98156420479,1756054260270,Synapse54,1756054260270,Synapse54
1216,94533 (Fairfield),94533,20191,24.32,24.32,88748750.0,60520.489407932844,1756054260270,Synapse54,1756054260270,Synapse54
1217,94534 (Fairfield),94534,8428,19.55,19.55,330147500.0,117068.20281088044,1756054260270,Synapse54,1756054260270,Synapse54
1218,94535 (Travis AFB),94535,1972,49.74,49.74,47272500.0,38510.1698250734,1756054260270,Synapse54,1756054260270,Synapse54
1219,94536 (Fremont),94536,15767,20.91,20.91,56026250.0,41812.04451712446,1756054260270,Synapse54,1756054260270,Synapse54
1220,94538 (Fremont),94538,15702,22.53,22.53,98643750.0,83332.44191948466,1756054260270,Synapse54,1756054260270,Synapse54
1221,94539 (Fremont),94539,11396,20.5,20.5,120907500.0,64986.041966313496,1756054260270,Synapse54,1756054260270,Synapse54
1222,94541 (Hayward),94541,16092,22.97,22.97,29441250.0,40724.66619939474,1756054260270,Synapse54,1756054260270,Synapse54
1223,94542 (Hayward),94542,4243,26.73,26.73,33818750.0,38568.41380096132,1756054260270,Synapse54,1756054260270,Synapse54
1224,94544 (Hayward),94544,19308,23.6,23.6,43895000.0,41626.30671690496,1756054260270,Synapse54,1756054260270,Synapse54
1225,94545 (Hayward),94545,6222,18.46,18.46,52977500.0,41240.47750400677,1756054260270,Synapse54,1756054260270,Synapse54
1226,94546 (Castro Valley),94546,9331,20.42,20.42,109913750.0,72092.96292733341,1756054260270,Synapse54,1756054260270,Synapse54
1227,94547 (Hercules),94547,4963,18.49,18.49,23832500.0,27999.3176453074,1756054260270,Synapse54,1756054260270,Synapse54
1228,94548 (Knightsen),94548,78,27.08,27.08,8026250.0,14552.270924523698,1756054260270,Synapse54,1756054260270,Synapse54
1229,94549 (Lafayette),94549,6027,20.39,20.39,102207500.0,82956.85790705725,1756054260270,Synapse54,1756054260270,Synapse54
1230,94550 (Livermore),94550,9547,19.22,19.22,1517797500.0,280156.5361327819,1756054260270,Synapse54,1756054260270,Synapse54
1231,94551 (Livermore),94551,7866,19.53,19.53,258698750.0,123869.73525311281,1756054260270,Synapse54,1756054260270,Synapse54
1232,94552 (Castro Valley),94552,2614,17.88,17.88,165676250.0,108655.32071849037,1756054260270,Synapse54,1756054260270,Synapse54
1233,94553 (Martinez),94553,9639,19.63,19.63,277413750.0,128636.90259753514,1756054260270,Synapse54,1756054260270,Synapse54
1234,94555 (Fremont),94555,6795,18.63,18.63,62882500.0,49389.62786027614,1756054260270,Synapse54,1756054260270,Synapse54
1235,94556 (Moraga),94556,4532,27.06,27.06,68521250.0,49854.84484826133,1756054260270,Synapse54,1756054260270,Synapse54
1236,94558 (Napa),94558,12593,19.86,19.86,1937146250.0,421641.105138286,1756054260270,Synapse54,1756054260270,Synapse54
1237,94559 (Napa),94559,5979,21.73,21.73,172632500.0,166705.70738313522,1756054260270,Synapse54,1756054260270,Synapse54
1238,94560 (Newark),94560,10195,20.07,20.07,63392500.0,48927.74163025888,1756054260270,Synapse54,1756054260270,Synapse54
1239,94561 (Oakley),94561,12300,24.05,24.05,195113750.0,150769.05033664414,1756054260270,Synapse54,1756054260270,Synapse54
1240,94563 (Orinda),94563,3541,18.06,18.06,96726250.0,70563.8800666849,1756054260270,Synapse54,1756054260270,Synapse54
1241,94564 (Pinole),94564,3250,18.5,18.5,19155000.0,29109.45035950881,1756054260270,Synapse54,1756054260270,Synapse54
1242,94565 (Pittsburg),94565,25251,24.44,24.44,130761250.0,93845.4621352079,1756054260270,Synapse54,1756054260270,Synapse54
1243,94566 (Pleasanton),94566,9778,22.05,22.05,82125000.0,52462.12999255954,1756054260270,Synapse54,1756054260270,Synapse54
1244,94567 (Pope Valley),94567,94,15.82,15.82,274863750.0,134973.71548620862,1756054260270,Synapse54,1756054260270,Synapse54
1245,94568 (Dublin),94568,16821,22.31,22.31,63961250.0,52027.26105351518,1756054260270,Synapse54,1756054260270,Synapse54
1246,94569 (Port Costa),94569,20,9.71,9.71,3048750.0,12286.153032991388,1756054260270,Synapse54,1756054260270,Synapse54
1247,94571 (Rio Vista),94571,1493,13.27,13.27,632315000.0,321947.29243990796,1756054260270,Synapse54,1756054260270,Synapse54
1248,94572 (Rodeo),94572,2135,22.4,22.4,24536250.0,37490.71974235037,1756054260270,Synapse54,1756054260270,Synapse54
1249,94574 (Saint Helena),94574,1497,19.92,19.92,468221250.0,171162.42186559743,1756054260270,Synapse54,1756054260270,Synapse54
1250,94576 (Deer Park),94576,45,12.0,12.0,1855000.0,7306.775127103442,1756054260270,Synapse54,1756054260270,Synapse54
1251,94577 (San Leandro),94577,9847,20.25,20.25,33633750.0,47351.805246488824,1756054260270,Synapse54,1756054260270,Synapse54
1252,94578 (San Leandro),94578,9075,22.44,22.44,18630000.0,31737.404401657503,1756054260270,Synapse54,1756054260270,Synapse54
1253,94579 (San Leandro),94579,3971,18.88,18.88,12756250.0,20836.19165147672,1756054260270,Synapse54,1756054260270,Synapse54
1254,94580 (San Lorenzo),94580,5855,20.05,20.05,15811250.0,25518.82904526322,1756054260270,Synapse54,1756054260270,Synapse54
1255,94582 (San Ramon),94582,12969,25.23,25.23,55937500.0,41907.07492045735,1756054260270,Synapse54,1756054260270,Synapse54
1256,94583 (San Ramon),94583,8336,20.52,20.52,81556250.0,59079.98134364346,1756054260270,Synapse54,1756054260270,Synapse54
1257,94585 (Suisun City),94585,6599,22.17,22.17,510965305.55859375,242025.31211516814,1756054260270,Synapse54,1756054260270,Synapse54
1258,94586 (Sunol),94586,130,14.69,14.69,125316284.3515625,104166.61832235333,1756054260270,Synapse54,1756054260270,Synapse54
1259,94587 (Union City),94587,13459,19.66,19.66,120675000.0,84807.25553269766,1756054260270,Synapse54,1756054260270,Synapse54
1260,94588 (Pleasanton),94588,8270,21.3,21.3,143487500.0,118002.82864016097,1756054260270,Synapse54,1756054260270,Synapse54
1261,94589 (Vallejo),94589,6966,21.89,21.89,26541250.0,28493.692983118275,1756054260270,Synapse54,1756054260270,Synapse54
1262,94590 (Vallejo),94590,9409,24.08,24.08,23975000.0,27636.250076528584,1756054260270,Synapse54,1756054260270,Synapse54
1263,94591 (Vallejo),94591,10400,19.06,19.06,79251250.0,45433.420995042936,1756054260270,Synapse54,1756054260270,Synapse54
1264,94592 (Vallejo),94592,197,20.76,20.76,61920523.51171875,73097.44810396901,1756054260270,Synapse54,1756054260270,Synapse54
1265,94595 (Walnut Creek),94595,1543,8.92,8.92,22480000.0,26950.408426221205,1756054260270,Synapse54,1756054260270,Synapse54
1266,94596 (Walnut Creek),94596,5269,22.82,22.82,25051250.0,33982.59735489762,1756054260270,Synapse54,1756054260270,Synapse54
1267,94597 (Walnut Creek),94597,5459,21.04,21.04,16920000.0,33184.06955866011,1756054260270,Synapse54,1756054260270,Synapse54
1268,94598 (Walnut Creek),94598,4875,18.18,18.18,68020000.0,62935.155299501326,1756054260270,Synapse54,1756054260270,Synapse54
1269,94599 (Yountville),94599,179,5.37,5.37,20081250.0,29213.175655731728,1756054260270,Synapse54,1756054260270,Synapse54
1270,94601 (Oakland),94601,14751,27.47,27.47,14013750.0,18292.234105845,1756054260270,Synapse54,1756054260270,Synapse54
1271,94602 (Oakland),94602,5734,19.11,19.11,13687500.0,21715.632654259956,1756054260270,Synapse54,1756054260270,Synapse54
1272,94603 (Oakland),94603,9939,27.91,27.91,11632500.0,21938.186614561175,1756054260270,Synapse54,1756054260270,Synapse54
1273,94605 (Oakland),94605,9233,21.51,21.51,36355000.0,35583.37802008375,1756054260270,Synapse54,1756054260270,Synapse54
1274,94606 (Oakland),94606,9831,24.3,24.3,9732500.0,19451.007566242974,1756054260270,Synapse54,1756054260270,Synapse54
1275,94607 (Oakland),94607,9245,25.38,25.38,24855117.890625,39917.99625955815,1756054260270,Synapse54,1756054260270,Synapse54
1276,94608 (Emeryville),94608,9575,27.25,27.25,11511250.0,22444.747424060195,1756054260270,Synapse54,1756054260270,Synapse54
1277,94609 (Oakland),94609,7166,27.64,27.64,7136250.0,15866.673011999863,1756054260270,Synapse54,1756054260270,Synapse54
1278,94610 (Oakland),94610,6093,20.73,20.73,8598750.0,20693.359566266015,1756054260270,Synapse54,1756054260270,Synapse54
1279,94611 (Oakland),94611,7067,17.92,17.92,30817500.0,45236.83710646946,1756054260270,Synapse54,1756054260270,Synapse54
1280,94612 (Oakland),94612,6764,24.07,24.07,4616250.0,12361.475954429336,1756054260270,Synapse54,1756054260270,Synapse54
1281,94613 (Oakland),94613,139,40.41,40.41,967500.0,4452.356533893064,1756054260270,Synapse54,1756054260270,Synapse54
1282,94618 (Oakland),94618,3223,18.72,18.72,9620000.0,23654.075666672474,1756054260270,Synapse54,1756054260270,Synapse54
1283,94619 (Oakland),94619,4750,20.09,20.09,21562500.0,37835.56441738648,1756054260270,Synapse54,1756054260270,Synapse54
1284,94621 (Oakland),94621,10715,29.99,29.99,34835000.0,52863.72062624585,1756054260270,Synapse54,1756054260270,Synapse54
1285,94702 (Berkeley),94702,3474,21.48,21.48,5020000.0,13437.958751817017,1756054260270,Synapse54,1756054260270,Synapse54
1286,94703 (Berkeley),94703,5725,26.36,26.36,5652500.0,13794.96488595822,1756054260270,Synapse54,1756054260270,Synapse54
1287,94704 (Berkeley),94704,26168,72.81,72.81,3840000.0,13503.34078087202,1756054260270,Synapse54,1756054260270,Synapse54
1288,94705 (Berkeley),94705,2906,22.45,22.45,8220000.0,18302.166898271716,1756054260270,Synapse54,1756054260270,Synapse54
1289,94706 (Albany),94706,5054,25.91,25.91,5602500.0,13115.135422606996,1756054260270,Synapse54,1756054260270,Synapse54
1290,94707 (Berkeley),94707,1915,15.74,15.74,7197500.0,17721.683214163495,1756054260270,Synapse54,1756054260270,Synapse54
1291,94708 (Berkeley),94708,1612,14.49,14.49,14206250.0,22314.74133046927,1756054260270,Synapse54,1756054260270,Synapse54
1292,94709 (Berkeley),94709,6366,49.72,49.72,2322500.0,7755.314013798554,1756054260270,Synapse54,1756054260270,Synapse54
1293,94710 (Berkeley),94710,3163,28.15,28.15,11531250.0,32721.37850392663,1756054260270,Synapse54,1756054260270,Synapse54
1294,94720 (Berkeley),94720,1981,76.46,76.46,8498750.0,19443.50128908607,1756054260270,Synapse54,1756054260270,Synapse54
1295,94801 (Richmond),94801,9628,28.01,28.01,45917590.92578125,87926.58203851744,1756054260270,Synapse54,1756054260270,Synapse54
1296,94803 (El Sobrante),94803,4778,18.28,18.28,49081250.0,43593.22765069962,1756054260270,Synapse54,1756054260270,Synapse54
1297,94804 (Richmond),94804,10686,23.66,23.66,27793750.0,54944.03623359114,1756054260270,Synapse54,1756054260270,Synapse54
