OBJECTID,DESCRIPTION,ID,GENZ_CY,GENZ_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
217,93205 (Bodfish),93205,299,14.22,14.22,58205000.0,47608.203899011816,1756054193073,Synapse54,1756054193073,Synapse54
218,93206 (Buttonwillow),93206,570,32.2,32.2,535571250.0,128866.91018251679,1756054193073,Synapse54,1756054193073,Synapse54
219,93207 (California Hot Springs),93207,90,20.88,20.88,494476250.0,156143.71959477986,1756054193073,Synapse54,1756054193073,Synapse54
220,93208 (Camp Nelson),93208,0,0.0,0.0,771250.0,3639.8822123806417,1756054193073,Synapse54,1756054193073,Synapse54
221,93210 (Coalinga),93210,4581,25.2,25.2,2859381250.0,274530.1045142055,1756054193073,Synapse54,1756054193073,Synapse54
222,93212 (Corcoran),93212,5365,23.04,23.04,468738750.0,116020.00073154458,1756054193073,Synapse54,1756054193073,Synapse54
223,93215 (Delano),93215,15962,28.98,28.98,724992500.0,230456.9996528083,1756054193073,Synapse54,1756054193073,Synapse54
224,93218 (Ducor),93218,196,25.96,25.96,39000000.0,36653.18597406744,1756054193073,Synapse54,1756054193073,Synapse54
225,93219 (Earlimart),93219,3091,32.59,32.59,756761250.0,231445.8314206547,1756054193073,Synapse54,1756054193073,Synapse54
226,93221 (Exeter),93221,3718,24.91,24.91,357297500.0,119816.80787037028,1756054193073,Synapse54,1756054193073,Synapse54
227,93222 (Pine Mountain Club),93222,193,12.15,12.15,46487500.0,41854.8347232558,1756054193073,Synapse54,1756054193073,Synapse54
228,93223 (Farmersville),93223,3331,31.32,31.32,19324022.7265625,25444.875416264455,1756054193073,Synapse54,1756054193073,Synapse54
229,93224 (Fellows),93224,96,22.33,22.33,308476250.0,96244.05620038428,1756054193073,Synapse54,1756054193073,Synapse54
230,93225 (Frazier Park),93225,949,17.17,17.17,2513472944.3125,343577.70572722825,1756054193073,Synapse54,1756054193073,Synapse54
231,93226 (Glennville),93226,42,16.03,16.03,150715000.0,68238.98428744845,1756054193073,Synapse54,1756054193073,Synapse54
232,93230 (Hanford),93230,18530,26.14,26.14,1086593750.0,200448.20649056122,1756054193073,Synapse54,1756054193073,Synapse54
233,93234 (Huron),93234,2116,31.96,31.96,943037500.0,136855.86014043118,1756054193073,Synapse54,1756054193073,Synapse54
234,93235 (Ivanhoe),93235,1372,30.48,30.48,11973750.0,16203.57318554757,1756054193073,Synapse54,1756054193073,Synapse54
235,93238 (Kernville),93238,180,12.41,12.41,240885000.0,78870.3798129668,1756054193073,Synapse54,1756054193073,Synapse54
236,93239 (Kettleman City),93239,426,31.91,31.91,1690446250.0,209467.1685543261,1756054193073,Synapse54,1756054193073,Synapse54
237,93240 (Lake Isabella),93240,1068,18.0,18.0,197901250.0,79723.57893758261,1756054193073,Synapse54,1756054193073,Synapse54
238,93241 (Lamont),93241,4901,32.93,32.93,16966250.0,19014.816316891727,1756054193073,Synapse54,1756054193073,Synapse54
239,93242 (Laton),93242,845,27.91,27.91,198266250.0,78776.4763356709,1756054193073,Synapse54,1756054193073,Synapse54
240,93243 (Lebec),93243,220,16.78,16.78,604371250.0,178374.00475978243,1756054193073,Synapse54,1756054193073,Synapse54
241,93244 (Lemon Cove),93244,45,18.83,18.83,68321250.0,57719.28303628097,1756054193073,Synapse54,1756054193073,Synapse54
242,93245 (Lemoore),93245,11049,29.24,29.24,603126250.0,145229.1419698537,1756054193073,Synapse54,1756054193073,Synapse54
243,93246 (Lemoore),93246,375,44.01,44.01,9190000.0,20572.37158794678,1756054193073,Synapse54,1756054193073,Synapse54
244,93247 (Lindsay),93247,5441,30.6,30.6,319442500.0,96758.34470754753,1756054193073,Synapse54,1756054193073,Synapse54
245,93249 (Lost Hills),93249,925,34.15,34.15,2862608750.0,327237.77377180906,1756054193073,Synapse54,1756054193073,Synapse54
246,93250 (Mc Farland),93250,4985,32.88,32.88,681182500.0,173702.97671722274,1756054193073,Synapse54,1756054193073,Synapse54
247,93251 (Mc Kittrick),93251,50,25.0,25.0,1140202500.0,197490.24822551443,1756054193073,Synapse54,1756054193073,Synapse54
248,93252 (Maricopa),93252,287,18.5,18.5,1556352055.6875,303666.75659552,1756054193073,Synapse54,1756054193073,Synapse54
249,93254 (New Cuyama),93254,134,20.12,20.12,782395000.0,218568.78479518683,1756054193073,Synapse54,1756054193073,Synapse54
250,93255 (Onyx),93255,81,13.52,13.52,853016250.0,179003.10677718866,1756054193073,Synapse54,1756054193073,Synapse54
251,93256 (Pixley),93256,1928,34.56,34.56,260711250.0,106396.54081827085,1756054193073,Synapse54,1756054193073,Synapse54
252,93257 (Porterville),93257,24410,29.91,29.91,1511143750.0,302830.93471022975,1756054193073,Synapse54,1756054193073,Synapse54
253,93260 (Posey),93260,34,13.55,13.55,245485000.0,104935.07007891768,1756054193073,Synapse54,1756054193073,Synapse54
254,93262 (Sequoia National Park),93262,2,22.22,22.22,435041250.0,134140.90506659276,1756054193073,Synapse54,1756054193073,Synapse54
255,93263 (Shafter),93263,6489,31.67,31.67,364507500.0,96805.95744876684,1756054193073,Synapse54,1756054193073,Synapse54
256,93265 (Springville),93265,1009,20.47,20.47,2235575000.0,283297.0222104053,1756054193073,Synapse54,1756054193073,Synapse54
257,93266 (Stratford),93266,409,27.65,27.65,587311250.0,119121.89124885882,1756054193073,Synapse54,1756054193073,Synapse54
258,93267 (Strathmore),93267,1692,30.09,30.09,187365000.0,110281.07667658057,1756054193073,Synapse54,1756054193073,Synapse54
259,93268 (Taft),93268,4927,26.92,26.92,455057500.0,137548.24491949176,1756054193073,Synapse54,1756054193073,Synapse54
260,93270 (Terra Bella),93270,1518,28.7,28.7,251926250.0,98003.55226710299,1756054193073,Synapse54,1756054193073,Synapse54
261,93271 (Three Rivers),93271,312,14.19,14.19,1527196250.0,268967.70523429505,1756054193073,Synapse54,1756054193073,Synapse54
262,93272 (Tipton),93272,1144,32.83,32.83,262022500.0,103198.21976197521,1756054193073,Synapse54,1756054193073,Synapse54
263,93274 (Tulare),93274,23495,28.58,28.58,854722500.0,159109.70538992272,1756054193073,Synapse54,1756054193073,Synapse54
264,93276 (Tupman),93276,22,22.0,22.0,267466250.0,110471.70836707685,1756054193073,Synapse54,1756054193073,Synapse54
265,93277 (Visalia),93277,13089,24.74,24.74,158407500.0,64591.03114900779,1756054193073,Synapse54,1756054193073,Synapse54
266,93280 (Wasco),93280,8391,30.72,30.72,888432500.0,168669.51983682107,1756054193073,Synapse54,1756054193073,Synapse54
267,93283 (Weldon),93283,255,14.07,14.07,1367865000.0,221736.0948825266,1756054193073,Synapse54,1756054193073,Synapse54
268,93285 (Wofford Heights),93285,300,11.84,11.84,819530000.0,219345.69452188245,1756054193073,Synapse54,1756054193073,Synapse54
269,93286 (Woodlake),93286,2852,28.12,28.12,861133750.0,219399.6171154776,1756054193073,Synapse54,1756054193073,Synapse54
270,93287 (Woody),93287,22,12.43,12.43,298321250.0,98527.47089994271,1756054193073,Synapse54,1756054193073,Synapse54
271,93291 (Visalia),93291,19214,28.57,28.57,343020000.0,86021.4482760368,1756054193073,Synapse54,1756054193073,Synapse54
272,93292 (Visalia),93292,11829,25.77,25.77,462568750.0,157226.11296961395,1756054193073,Synapse54,1756054193073,Synapse54
273,93301 (Bakersfield),93301,3440,24.3,24.3,17285000.0,18220.287205153058,1756054193073,Synapse54,1756054193073,Synapse54
274,93304 (Bakersfield),93304,14709,29.2,29.2,28987500.0,30247.65549697265,1756054193073,Synapse54,1756054193073,Synapse54
275,93305 (Bakersfield),93305,11773,30.56,30.56,22585000.0,21350.20196111915,1756054193073,Synapse54,1756054193073,Synapse54
276,93306 (Bakersfield),93306,21566,28.29,28.29,282727500.0,154680.49210630817,1756054193073,Synapse54,1756054193073,Synapse54
277,93307 (Bakersfield),93307,28564,31.54,31.54,686525000.0,249242.95155976954,1756054193073,Synapse54,1756054193073,Synapse54
278,93308 (Bakersfield),93308,13469,24.46,24.46,1485857500.0,241197.01429858137,1756054193073,Synapse54,1756054193073,Synapse54
279,93309 (Bakersfield),93309,15067,25.15,25.15,40685000.0,26891.84630899399,1756054193073,Synapse54,1756054193073,Synapse54
280,93311 (Bakersfield),93311,14658,25.55,25.55,668917500.0,180308.13470672187,1756054193073,Synapse54,1756054193073,Synapse54
281,93312 (Bakersfield),93312,14624,25.13,25.13,57155000.0,31271.99413181085,1756054193073,Synapse54,1756054193073,Synapse54
282,93313 (Bakersfield),93313,17131,26.88,26.88,489678750.0,126082.8047728413,1756054193073,Synapse54,1756054193073,Synapse54
283,93314 (Bakersfield),93314,10951,25.46,25.46,438297500.0,140110.20775290573,1756054193073,Synapse54,1756054193073,Synapse54
284,93401 (San Luis Obispo),93401,7261,22.93,22.93,244791250.0,84336.66696497473,1756054193073,Synapse54,1756054193073,Synapse54
285,93402 (Los Osos),93402,2384,16.7,16.7,126533750.0,86156.78836747548,1756054193073,Synapse54,1756054193073,Synapse54
286,93405 (San Luis Obispo),93405,15697,48.68,48.68,348917500.0,128490.70032021549,1756054193073,Synapse54,1756054193073,Synapse54
287,93407 (San Luis Obispo),93407,1536,93.15,93.15,1165000.0,6679.086198187078,1756054193073,Synapse54,1756054193073,Synapse54
288,93408 (San Luis Obispo),93408,0,0.0,0.0,20000.0,574.9236751228079,1756054193073,Synapse54,1756054193073,Synapse54
289,93410 (San Luis Obispo),93410,1494,93.43,93.43,120000.0,1819.7462242689235,1756054193073,Synapse54,1756054193073,Synapse54
290,93420 (Arroyo Grande),93420,5484,18.03,18.03,984690937.5,288168.9921750114,1756054193073,Synapse54,1756054193073,Synapse54
291,93421 (Arroyo Grande),93421,3,12.5,12.5,812500.0,5589.9335870287505,1756054193073,Synapse54,1756054193073,Synapse54
292,93422 (Atascadero),93422,6184,19.11,19.11,217735000.0,103670.94505140833,1756054193073,Synapse54,1756054193073,Synapse54
293,93424 (Avila Beach),93424,115,9.18,9.18,108102500.0,75633.21113827403,1756054193073,Synapse54,1756054193073,Synapse54
294,93426 (Bradley),93426,221,16.76,16.76,1262756250.0,286925.0099903837,1756054193073,Synapse54,1756054193073,Synapse54
295,93427 (Buellton),93427,1198,21.18,21.18,249195000.0,124547.79183828551,1756054193073,Synapse54,1756054193073,Synapse54
296,93428 (Cambria),93428,658,11.48,11.48,266118750.0,94070.11819276359,1756054193073,Synapse54,1756054193073,Synapse54
297,93429 (Casmalia),93429,0,0.0,0.0,186981250.0,90826.2604208799,1756054193073,Synapse54,1756054193073,Synapse54
298,93430 (Cayucos),93430,364,13.07,13.07,281115000.0,97957.99413035401,1756054193073,Synapse54,1756054193073,Synapse54
299,93432 (Creston),93432,228,18.81,18.81,348705000.0,139643.58865033428,1756054193073,Synapse54,1756054193073,Synapse54
300,93433 (Grover Beach),93433,2343,19.3,19.3,8355000.0,15226.160810927704,1756054193073,Synapse54,1756054193073,Synapse54
301,93434 (Guadalupe),93434,2480,30.14,30.14,67278750.0,65856.5337284943,1756054193073,Synapse54,1756054193073,Synapse54
302,93435 (Harmony),93435,1,4.17,4.17,31636250.0,32624.175106190884,1756054193073,Synapse54,1756054193073,Synapse54
303,93436 (Lompoc),93436,13255,23.58,23.58,1064260000.0,205990.10301407115,1756054193073,Synapse54,1756054193073,Synapse54
304,93437 (Lompoc),93437,1222,35.83,35.83,391061250.0,148303.0312281674,1756054193073,Synapse54,1756054193073,Synapse54
305,93440 (Los Alamos),93440,363,20.43,20.43,14550000.0,20362.62765005415,1756054193073,Synapse54,1756054193073,Synapse54
306,93441 (Los Olivos),93441,200,17.64,17.64,220282500.0,106823.39350089796,1756054193073,Synapse54,1756054193073,Synapse54
307,93442 (Morro Bay),93442,1594,14.35,14.35,168453181.8203125,77549.45604708148,1756054193073,Synapse54,1756054193073,Synapse54
308,93444 (Nipomo),93444,4624,20.55,20.55,313747500.0,121835.0803493118,1756054193073,Synapse54,1756054193073,Synapse54
309,93445 (Oceano),93445,1463,21.59,21.59,7070000.0,16090.570540659115,1756054193073,Synapse54,1756054193073,Synapse54
310,93446 (Paso Robles),93446,9808,21.42,21.42,1338028750.0,272328.6074734314,1756054193073,Synapse54,1756054193073,Synapse54
311,93449 (Pismo Beach),93449,1047,12.95,12.95,39007500.0,37625.35790338731,1756054193073,Synapse54,1756054193073,Synapse54
312,93450 (San Ardo),93450,168,25.49,25.49,1394382500.0,227251.92027259554,1756054193073,Synapse54,1756054193073,Synapse54
313,93451 (San Miguel),93451,1247,25.79,25.79,1761177500.0,248566.4273708228,1756054193073,Synapse54,1756054193073,Synapse54
314,93452 (San Simeon),93452,86,15.44,15.44,670108750.0,147631.89021389623,1756054193073,Synapse54,1756054193073,Synapse54
315,93453 (Santa Margarita),93453,533,18.4,18.4,4765074062.5,560070.376070405,1756054193073,Synapse54,1756054193073,Synapse54
316,93454 (Santa Maria),93454,11230,26.83,26.83,1298046250.0,252808.5474547706,1756054193073,Synapse54,1756054193073,Synapse54
317,93455 (Santa Maria),93455,10036,21.97,21.97,619062500.0,240121.92718730427,1756054193073,Synapse54,1756054193073,Synapse54
318,93458 (Santa Maria),93458,18742,31.07,31.07,113792500.0,50304.636854760625,1756054193073,Synapse54,1756054193073,Synapse54
319,93460 (Santa Ynez),93460,868,16.53,16.53,592751250.0,187968.7903179503,1756054193073,Synapse54,1756054193073,Synapse54
320,93461 (Shandon),93461,376,25.58,25.58,1455151250.0,226154.48644709203,1756054193073,Synapse54,1756054193073,Synapse54
321,93463 (Solvang),93463,1502,17.13,17.13,109007500.0,85377.4636436482,1756054193073,Synapse54,1756054193073,Synapse54
322,93465 (Templeton),93465,2268,22.1,22.1,381796250.0,180237.42865723275,1756054193073,Synapse54,1756054193073,Synapse54
323,93501 (Mojave),93501,1405,25.29,25.29,1423072500.0,225034.62323795017,1756054193073,Synapse54,1756054193073,Synapse54
324,93505 (California City),93505,3147,25.11,25.11,853305000.0,161781.902503888,1756054193073,Synapse54,1756054193073,Synapse54
325,93510 (Acton),93510,1301,18.18,18.18,373736250.0,137252.21933557358,1756054193073,Synapse54,1756054193073,Synapse54
326,93512 (Benton),93512,42,16.28,16.28,1222750000.0,235418.57746315486,1756054193073,Synapse54,1756054193073,Synapse54
327,93513 (Big Pine),93513,369,19.47,19.47,1525091250.0,309896.2134059751,1756054193073,Synapse54,1756054193073,Synapse54
328,93514 (Bishop),93514,2578,18.38,18.38,6200080000.0,438407.39274349075,1756054193073,Synapse54,1756054193073,Synapse54
329,93516 (Boron),93516,521,25.22,25.22,705737500.0,135817.68756871868,1756054193073,Synapse54,1756054193073,Synapse54
330,93517 (Bridgeport),93517,78,14.86,14.86,1238333750.0,239775.10332078533,1756054193073,Synapse54,1756054193073,Synapse54
331,93518 (Caliente),93518,132,12.17,12.17,1901270000.0,317217.3355104329,1756054193073,Synapse54,1756054193073,Synapse54
332,93519 (Cantil),93519,6,6.06,6.06,1114097500.0,209150.51633832196,1756054193073,Synapse54,1756054193073,Synapse54
333,93523 (Edwards),93523,846,24.88,24.88,919673750.0,208290.432011873,1756054193073,Synapse54,1756054193073,Synapse54
334,93524 (Edwards),93524,34,33.01,33.01,717522500.0,116012.6385833794,1756054193073,Synapse54,1756054193073,Synapse54
335,93526 (Independence),93526,133,17.14,17.14,8585452500.0,619072.0817679183,1756054193073,Synapse54,1756054193073,Synapse54
336,93527 (Inyokern),93527,363,16.12,16.12,1218733750.0,230042.961617783,1756054193073,Synapse54,1756054193073,Synapse54
337,93528 (Johannesburg),93528,12,8.33,8.33,113098750.0,72850.47309047575,1756054193073,Synapse54,1756054193073,Synapse54
338,93529 (June Lake),93529,87,14.55,14.55,1036698750.0,203870.20552087156,1756054193073,Synapse54,1756054193073,Synapse54
339,93531 (Keene),93531,79,15.55,15.55,66996250.0,41867.05181452176,1756054193073,Synapse54,1756054193073,Synapse54
340,93532 (Lake Hughes),93532,439,17.85,17.85,510722500.0,146218.66022620382,1756054193073,Synapse54,1756054193073,Synapse54
341,93534 (Lancaster),93534,10842,25.57,25.57,75966250.0,56597.43354056032,1756054193073,Synapse54,1756054193073,Synapse54
342,93535 (Lancaster),93535,23508,29.29,29.29,1239308750.0,172227.45122181982,1756054193073,Synapse54,1756054193073,Synapse54
343,93536 (Lancaster),93536,17462,23.51,23.51,1115571250.0,219386.01144663413,1756054193073,Synapse54,1756054193073,Synapse54
344,93541 (Lee Vining),93541,89,20.79,20.79,2796453750.0,297456.1758487377,1756054193073,Synapse54,1756054193073,Synapse54
345,93543 (Littlerock),93543,3696,26.44,26.44,281236250.0,116818.95009549535,1756054193073,Synapse54,1756054193073,Synapse54
346,93544 (Llano),93544,151,12.34,12.34,434542500.0,113287.80722667548,1756054193073,Synapse54,1756054193073,Synapse54
347,93545 (Lone Pine),93545,400,19.07,19.07,3435757500.0,590020.8884364109,1756054193073,Synapse54,1756054193073,Synapse54
348,93546 (Mammoth Lakes),93546,1746,21.02,21.02,1163965000.0,195417.80186857615,1756054193073,Synapse54,1756054193073,Synapse54
349,93549 (Olancha),93549,19,8.44,8.44,306295000.0,94534.03779924191,1756054193073,Synapse54,1756054193073,Synapse54
350,93550 (Palmdale),93550,22607,28.54,28.54,395367500.0,174019.7545361873,1756054193073,Synapse54,1756054193073,Synapse54
351,93551 (Palmdale),93551,13240,23.93,23.93,298682500.0,114387.49106560816,1756054193073,Synapse54,1756054193073,Synapse54
352,93552 (Palmdale),93552,12243,29.33,29.33,199467500.0,82464.97261088842,1756054193073,Synapse54,1756054193073,Synapse54
353,93553 (Pearblossom),93553,301,18.64,18.64,75257500.0,50707.329648876876,1756054193073,Synapse54,1756054193073,Synapse54
354,93554 (Randsburg),93554,2,11.11,11.11,79935000.0,56338.63566131291,1756054193073,Synapse54,1756054193073,Synapse54
355,93555 (Ridgecrest),93555,7587,23.21,23.21,13561153750.0,967697.5493294334,1756054193073,Synapse54,1756054193073,Synapse54
356,93558 (Red Mountain),93558,0,0.0,0.0,1823750.0,5847.930823506138,1756054193073,Synapse54,1756054193073,Synapse54
357,93560 (Rosamond),93560,5387,24.17,24.17,1718973750.0,281691.3770678179,1756054193073,Synapse54,1756054193073,Synapse54
358,93561 (Tehachapi),93561,6955,20.46,20.46,1643075000.0,238498.64183166894,1756054193073,Synapse54,1756054193073,Synapse54
359,93562 (Trona),93562,347,20.98,20.98,684558750.0,128835.78274332681,1756054193073,Synapse54,1756054193073,Synapse54
360,93563 (Valyermo),93563,42,17.0,17.0,1169460000.0,340023.9142001812,1756054193073,Synapse54,1756054193073,Synapse54
361,95415 (Boonville),95415,290,20.97,20.97,156533750.0,98025.16813556472,1756054193073,Synapse54,1756054193073,Synapse54
362,85334 (Ehrenberg),85334,117,17.78,17.78,14281250.0,17788.853656653973,1756054193073,Synapse54,1756054193073,Synapse54
363,85344 (Parker),85344,2069,21.8,21.8,2314440000.0,344326.42202693666,1756054193073,Synapse54,1756054193073,Synapse54
364,92324 (Colton),92324,15138,26.46,26.46,103893750.0,95493.09326340992,1756054193073,Synapse54,1756054193073,Synapse54
365,85356 (Wellton),85356,561,14.43,14.43,13072497500.0,801783.4171452732,1756054193073,Synapse54,1756054193073,Synapse54
366,85364 (Yuma),85364,19866,26.34,26.34,110230000.0,45460.76683107735,1756054193073,Synapse54,1756054193073,Synapse54
