OBJECTID,CONAME,ADDR,CITY,STATE_NAME,STATE,ZIP,ZIP4,NAICS,NAICS_ALL,SIC,SIC_ALL,INDUSTRY_DESC,AFFILIATE,BRAND,HQNAME,LOC_CONF,PLACETYPE,SQFOOTAGE,MIN_SQFT,MAX_SQFT,EMPNUM,SALESVOL,SOURCE,ESRI_PID,DESC_,LATITUDE,LONGITUDE,CreationDate,Creator,EditDate,Editor
98,Costco Wholesale,Santa Rosa Ave,Santa Rosa,California,CA,95407,7636,45521101,"45521101, 51711214, 45511001, 45511003, 44529821, 44912951, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007",531110,"531110, 481207, 531102, 531104, 549999, 571999, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301","Wholesale Clubs, Cellular Telephones (Services), Department Stores, Retail Shops, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,4,878000.0,Data Axle,a337cfec9877f9c3de40e2b4210f0638,"CONAME, Santa Rosa, California",38.41991099997364,-122.71145849982103,1756054383988,Synapse54,1756054383988,Synapse54
99,Costco Wholesale,E Lacey Blvd,Hanford,California,CA,93230,4740,45521101,"45521101, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951, 45511003, 45511001",531110,"531110, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999, 531104, 531102","Wholesale Clubs, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Retail Shops, Department Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,200,32902000.0,Data Axle,63dca5b29bad9970697d06e61365894f,"CONAME, Hanford, California",36.32595799987474,-119.606695000302,1756054383988,Synapse54,1756054383988,Synapse54
100,Costco Wholesale,Raleigh Rd,San Jose,California,CA,95119,1730,45521101,"45521101, 45511001, 44529821, 44912951, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45511003",531110,"531110, 531102, 549999, 571999, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 531104","Wholesale Clubs, Department Stores, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Retail Shops",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,300,94846000.0,Data Axle,751ff8e28680abc5566ecb952a66ffe5,"CONAME, San Jose, California",37.24324599967477,-121.78495699981389,1756054383988,Synapse54,1756054383988,Synapse54
101,Costco Wholesale,N Davis Rd,Salinas,California,CA,93907,1988,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 42392023, 44529821, 44912951, 45611009",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 509223, 549999, 571999, 591205","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Wholesalers, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Pharmacies",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,88,16806000.0,Data Axle,6e00c870ac4e2fcb46f95a8c5a38530c,"CONAME, Salinas, California",36.703650999896695,-121.66913600020168,1756054383988,Synapse54,1756054383988,Synapse54
102,Costco Wholesale,Valley Center Dr,Victorville,California,CA,92395,4219,45521101,"45521101, 45511001, 44529821, 44912951, 45511003, 49311006, 51711214, 42392023, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45521903",531110,"531110, 531102, 549999, 571999, 531104, 422509, 481207, 509223, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 533101","Wholesale Clubs, Department Stores, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Retail Shops, Warehouses, Cellular Telephones (Services), Wholesalers, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Variety Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,5,935000.0,Data Axle,d6fec9a1e248281f3a3c178ca2b7be1d,"CONAME, Victorville, California",34.514972999801586,-117.31857300041776,1756054383988,Synapse54,1756054383988,Synapse54
103,Costco Wholesale,N Rengstorff Ave,Mountain View,California,CA,94043,1716,45521101,"45521101, 44529821, 44912951, 42392023, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45611009, 45619903, 45613003, 45511001, 45511003",531110,"531110, 549999, 571999, 509223, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 591205, 599979, 599502, 531102, 531104","Wholesale Clubs, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Wholesalers, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Pharmacies, Hearing Aids, Optical Goods-Retail, Department Stores, Retail Shops",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,200,63231000.0,Data Axle,0ca812284c7dbb835fa851e07e18290d,"CONAME, Mountain View, California",37.42097499980722,-122.09570600031229,1756054383988,Synapse54,1756054383988,Synapse54
104,Costco Wholesale,Cabot Rd,Laguna Niguel,California,CA,92677,1211,45521101,"45521101, 45511001, 45511003, 44529821, 44912951, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 81111104, 81149029",531110,"531110, 531102, 531104, 549999, 571999, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 753801, 769910","Wholesale Clubs, Department Stores, Retail Shops, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Automobile Repairing & Service, Optical Goods-Service & Repair",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,200,41893000.0,Data Axle,a21f445956dab8826c5c46032e0df7cb,"CONAME, Laguna Niguel, California",33.554936999770824,-117.67666600026831,1756054383988,Synapse54,1756054383988,Synapse54
105,Costco Wholesale,Stanford Ranch Rd,Roseville,California,CA,95678,1907,45521101,"45521101, 45511001, 44529821, 44912951, 45511003, 42392023, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 54192204",531110,"531110, 531102, 549999, 571999, 531104, 509223, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 733501","Wholesale Clubs, Department Stores, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Retail Shops, Wholesalers, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Photographers-Commercial",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,400,77641000.0,Data Axle,27c3e8ec1f0cefaedc395e2417dd7500,"CONAME, Roseville, California",38.78005099976584,-121.26795299997634,1756054383988,Synapse54,1756054383988,Synapse54
106,Costco Wholesale,Senter Rd,San Jose,California,CA,95112,2627,45521101,"45521101, 45511001, 44529821, 44912951, 45511003, 42392023, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007",531110,"531110, 531102, 549999, 571999, 531104, 509223, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301","Wholesale Clubs, Department Stores, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Retail Shops, Wholesalers, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,275,86942000.0,Data Axle,a7a056e7d90077c65a117a5b9a847ebb,"CONAME, San Jose, California",37.30985900016419,-121.85218899976884,1756054383988,Synapse54,1756054383988,Synapse54
107,Costco Wholesale,Fostoria Way,Danville,California,CA,94526,5553,45521101,"45521101, 45511001, 44529821, 44912951, 45511003, 42392023, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007",531110,"531110, 531102, 549999, 571999, 531104, 509223, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301","Wholesale Clubs, Department Stores, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Retail Shops, Wholesalers, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,380,75939000.0,Data Axle,0f9d4ccea63ea7563159bb31d97c35ef,"CONAME, Danville, California",37.782757999724296,-121.97336499962184,1756054383988,Synapse54,1756054383988,Synapse54
108,Costco Wholesale,W Wabash Ave,Eureka,California,CA,95501,2121,45521101,"45521101, 45511001, 45511003, 42392023, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45521903",531110,"531110, 531102, 531104, 509223, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 533101","Wholesale Clubs, Department Stores, Retail Shops, Wholesalers, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Variety Stores",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,180,39140000.0,Data Axle,97b3f72ba0fc3bbb19534efb793cf281,"CONAME, Eureka, California",40.792095000260254,-124.18301000021559,1756054383988,Synapse54,1756054383988,Synapse54
109,Costco Wholesale,Monument Blvd,Concord,California,CA,94520,3105,45521101,"45521101, 44529821, 44912951, 45511003, 42392023, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45613003, 45511001",531110,"531110, 549999, 571999, 531104, 509223, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 599502, 531102","Wholesale Clubs, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Retail Shops, Wholesalers, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Optical Goods-Retail, Department Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,300,59952000.0,Data Axle,915a5131f5fec17c4b3aa102faa1c406,"CONAME, Concord, California",37.95765999995498,-122.03235499996414,1756054383988,Synapse54,1756054383988,Synapse54
110,Costco Wholesale,S Harbor Blvd,Fullerton,California,CA,92832,3098,45521101,"45521101, 45511001, 44529821, 44912951, 45511003, 42392023, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007",531110,"531110, 531102, 549999, 571999, 531104, 509223, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301","Wholesale Clubs, Department Stores, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Retail Shops, Wholesalers, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,10,2095000.0,Data Axle,9da7e2c5aaacb2659ae8b862f7d6c48d,"CONAME, Fullerton, California",33.86249099987193,-117.92195100027526,1756054383988,Synapse54,1756054383988,Synapse54
111,Costco Wholesale,E Willow St,Signal Hill,California,CA,90755,2132,45521101,"45521101, 45511001, 44529821, 44912951, 45511003, 49311008, 49311006, 42441005, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45619903",531110,"531110, 531102, 549999, 571999, 531104, 422505, 422509, 514105, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 599979","Wholesale Clubs, Department Stores, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Retail Shops, Warehouses-Merchandise & Self Storage, Warehouses, Grocers-Wholesale, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Hearing Aids",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,250,50186000.0,Data Axle,aacbfe3a5c3fdd093ba3600cad2d36dd,"CONAME, Signal Hill, California",33.80307800032354,-118.16487399971852,1756054383988,Synapse54,1756054383988,Synapse54
112,Costco Wholesale,Metro Center Blvd,Foster City,California,CA,94404,2177,45521101,"45521101, 44511003, 45511003, 44529821, 44912951, 42392023, 42441005, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 31181102, 45611009, 45613003, 44134001, 45511001",531110,"531110, 541105, 531104, 549999, 571999, 509223, 514105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 546102, 591205, 599502, 553123, 531102","Wholesale Clubs, Grocers-Retail, Retail Shops, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Wholesalers, Grocers-Wholesale, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Bakers-Retail, Pharmacies, Optical Goods-Retail, Tire-Dealers-Retail, Department Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,280,67406000.0,Data Axle,dd2f0fa921baf4054801f7864658449c,"CONAME, Foster City, California",37.561821999956464,-122.27431599985786,1756054383988,Synapse54,1756054383988,Synapse54
113,Costco Wholesale,Hamner Ave,Eastvale,California,CA,91752,1009,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45521903, 49311006",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 533101, 422509","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Variety Stores, Warehouses",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,83,17247000.0,Data Axle,78e742b65e3d0c5c44484556acc04dbb,"CONAME, Eastvale, California",33.99674599996153,-117.55553200024814,1756054383988,Synapse54,1756054383988,Synapse54
114,Costco Wholesale,Elk Grove Blvd,Elk Grove,California,CA,95757,6299,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45521903",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 533101","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Variety Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,135,22430000.0,Data Axle,c067efb12f606be1f7db9a0bb6f71b1d,"CONAME, Elk Grove, California",38.40580200012661,-121.41348899986775,1756054383988,Synapse54,1756054383988,Synapse54
115,Costco Wholesale,Airport Park Blvd,Ukiah,California,CA,95482,7400,45521101,"45521101, 45511001, 42392023, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007",531110,"531110, 531102, 509223, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301","Wholesale Clubs, Department Stores, Wholesalers, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,94,12963000.0,Data Axle,1722e1ca1f4cdde0d502ecf9307de3d6,"CONAME, Ukiah, California",39.12717000021208,-123.19658500026729,1756054383988,Synapse54,1756054383988,Synapse54
116,Costco Wholesale,Clovis Ave,Clovis,California,CA,93612,3915,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,122,18528000.0,Data Axle,1d3cfb860a56bf7c34d4a30c45c90bad,"CONAME, Clovis, California",36.806298999714315,-119.70331100010004,1756054383988,Synapse54,1756054383988,Synapse54
117,Costco Wholesale,Market Place Dr,Goleta,California,CA,93117,5905,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,132,16210000.0,Data Axle,97b04b1480e5a283f51385712e177ae2,"CONAME, Goleta, California",34.42782000036076,-119.87484099959906,1756054383988,Synapse54,1756054383988,Synapse54
118,Costco Wholesale,W Shaw Ave,Fresno,California,CA,93722,6200,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,66,14747000.0,Data Axle,9adb68e01fa03bc044d5fcb560f5a71b,"CONAME, Fresno, California",36.809907000293144,-119.87411099985307,1756054383988,Synapse54,1756054383988,Synapse54
119,Costco Wholesale,Via Princessa,Santa Clarita,California,CA,91387,4935,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,135,26298000.0,Data Axle,cb7579dd15955d508050affeb1ce98ef,"CONAME, Santa Clarita, California",34.40464800035191,-118.46163700020108,1756054383988,Synapse54,1756054383988,Synapse54
120,Costco Wholesale,E Guasti Rd,Ontario,California,CA,91761,3708,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,88,16267000.0,Data Axle,3febd17783625e56d35b4fc8c5007531,"CONAME, Ontario, California",34.06449399973351,-117.57234400043484,1756054383988,Synapse54,1756054383988,Synapse54
121,Costco Wholesale,Warm Springs Pkwy,Murrieta,California,CA,92563,4538,45521101,"45521101, 45511001, 45511003",531110,"531110, 531102, 531104","Wholesale Clubs, Department Stores, Retail Shops",,,Costco Wholesale Corporation,High,Branch,,,,50,9477000.0,Data Axle,b47f747c55f347deb22fc74c22ff974b,"CONAME, Murrieta, California",33.60071000013231,-117.17055100011414,1756054383988,Synapse54,1756054383988,Synapse54
122,Costco Wholesale,El Camino Ave,Sacramento,California,CA,95821,6308,45521101,"45521101, 45511003, 45511001",531110,"531110, 531104, 531102","Wholesale Clubs, Retail Shops, Department Stores",,,Costco Wholesale Corporation,Very High,Branch,,,,13,2581000.0,Data Axle,ac23738bc6db1dadc2856d9d1731dc4c,"CONAME, Sacramento, California",38.60776500026385,-121.38598299999136,1756054383988,Synapse54,1756054383988,Synapse54
123,Costco Wholesale,Othello Ave,San Diego,California,CA,92111,3709,45521101,"45521101, 45511001, 45511003",531110,"531110, 531102, 531104","Wholesale Clubs, Department Stores, Retail Shops",,,Costco Wholesale Corporation,Very High,Branch,,,,67,14975000.0,Data Axle,a50ac9465e0eef31f67d4698d228704c,"CONAME, San Diego, California",32.81656299988114,-117.15361400025397,1756054383988,Synapse54,1756054383988,Synapse54
124,Costco Wholesale,Claribel Rd,Riverbank,California,CA,95367,9001,45521101,"45521101, 45511001, 45511003",531110,"531110, 531102, 531104","Wholesale Clubs, Department Stores, Retail Shops",,,Costco Wholesale Corporation,High,Branch,,,,55,,Data Axle,808b19af156c20c214ceb0c9ebced244,"CONAME, Riverbank, California",37.711143739976144,-120.96440587036585,1756054383988,Synapse54,1756054383988,Synapse54
125,Costco Wholesale,Sierra College Blvd,Loomis,California,CA,95650,6801,45521101,"45521101, 45511001, 45511003",531110,"531110, 531102, 531104","Wholesale Clubs, Department Stores, Retail Shops",,,Costco Wholesale Corporation,High,Branch,,,,71,,Data Axle,af8dbd62ce03dae7caa2323a123d7b4b,"CONAME, Loomis, California",38.80826600008316,-121.20535700038684,1756054383988,Synapse54,1756054383988,Synapse54
126,Costco Wholesale,Sepulveda Blvd,Van Nuys,California,CA,91411,2503,45521101,"45521101, 42441005, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 514105, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Grocers-Wholesale, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,400,80298000.0,Data Axle,c3dbd6d5df082f2bc94d1590447723ab,"CONAME, Van Nuys, California",34.181324000304365,-118.46363200034362,1756054383988,Synapse54,1756054383988,Synapse54
127,Costco Wholesale,Los Feliz Blvd,Los Angeles,California,CA,90039,1502,45521101,"45521101, 49311008, 42392023, 42441005, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 45941007, 44529821, 44912951, 45511001, 44921094",531110,"531110, 422505, 509223, 514105, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 594301, 549999, 571999, 531102, 573501","Wholesale Clubs, Warehouses-Merchandise & Self Storage, Wholesalers, Grocers-Wholesale, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Department Stores, Records Tapes & Compact Discs-Retail",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,425,85316000.0,Data Axle,65a469177dca69ed8180ae97b120d01f,"CONAME, Los Angeles, California",34.12900400011539,-118.26393200044616,1756054383988,Synapse54,1756054383988,Synapse54
