OBJECTID,DESCRIPTION,ID,MEDHINC_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
658,92835 (Fullerton),92835,159677,159677,21915000.0,32662.879063291384,1756054326634,Synapse54,1756054326634,Synapse54
659,92840 (Garden Grove),92840,109175,109175,19585000.0,23926.962718451425,1756054326634,Synapse54,1756054326634,Synapse54
660,92841 (Garden Grove),92841,101920,101920,17046250.0,30056.2093910369,1756054326634,Synapse54,1756054326634,Synapse54
661,92843 (Garden Grove),92843,106499,106499,14896250.0,29992.39321922365,1756054326634,Synapse54,1756054326634,Synapse54
662,92844 (Garden Grove),92844,88009,88009,7895000.0,16403.528390326035,1756054326634,Synapse54,1756054326634,Synapse54
663,92845 (Garden Grove),92845,155882,155882,8133750.0,11819.88810437026,1756054326634,Synapse54,1756054326634,Synapse54
664,92860 (Norco),92860,144973,144973,54128750.0,49115.86210371589,1756054326634,Synapse54,1756054326634,Synapse54
665,92861 (Villa Park),92861,214182,214182,8340000.0,17926.67245314459,1756054326634,Synapse54,1756054326634,Synapse54
666,92865 (Orange),92865,137235,137235,13336250.0,16133.265595069315,1756054326634,Synapse54,1756054326634,Synapse54
667,92866 (Orange),92866,102671,102671,7418750.0,12813.804565973127,1756054326634,Synapse54,1756054326634,Synapse54
668,92867 (Orange),92867,147310,147310,29515000.0,52452.17586230138,1756054326634,Synapse54,1756054326634,Synapse54
669,92868 (Orange),92868,105451,105451,12813750.0,21889.700334687273,1756054326634,Synapse54,1756054326634,Synapse54
670,92869 (Orange),92869,168180,168180,49452500.0,43559.182698021956,1756054326634,Synapse54,1756054326634,Synapse54
671,92870 (Placentia),92870,127667,127667,25658750.0,42875.80354717247,1756054326634,Synapse54,1756054326634,Synapse54
672,92878 (Corona),92878,121555,121555,28011250.0,43014.98620425098,1756054326634,Synapse54,1756054326634,Synapse54
673,92879 (Corona),92879,103901,103901,35812500.0,35718.5917383939,1756054326634,Synapse54,1756054326634,Synapse54
674,92880 (Corona),92880,190486,190486,66393750.0,60879.49666935877,1756054326634,Synapse54,1756054326634,Synapse54
675,92881 (Corona),92881,153802,153802,87822500.0,78100.13412564347,1756054326634,Synapse54,1756054326634,Synapse54
676,92882 (Corona),92882,117389,117389,100377500.0,56643.47421769441,1756054326634,Synapse54,1756054326634,Synapse54
677,92883 (Corona),92883,155078,155078,213882500.0,87517.171289697,1756054326634,Synapse54,1756054326634,Synapse54
678,92886 (Yorba Linda),92886,177080,177080,56058750.0,49514.934612607736,1756054326634,Synapse54,1756054326634,Synapse54
679,92887 (Yorba Linda),92887,193906,193906,34530000.0,37985.248233257116,1756054326634,Synapse54,1756054326634,Synapse54
680,93001 (Ventura),93001,94875,94875,328800721.75390625,138054.9955498076,1756054326634,Synapse54,1756054326634,Synapse54
681,93003 (Ventura),93003,116117,116117,74552500.0,55676.02575982478,1756054326634,Synapse54,1756054326634,Synapse54
682,93004 (Ventura),93004,139834,139834,26253750.0,24293.608892124525,1756054326634,Synapse54,1756054326634,Synapse54
683,93010 (Camarillo),93010,133679,133679,79716250.0,46831.915462838704,1756054326634,Synapse54,1756054326634,Synapse54
684,93012 (Camarillo),93012,148889,148889,184080000.0,94772.80839757764,1756054326634,Synapse54,1756054326634,Synapse54
685,93013 (Carpinteria),93013,136354,136354,79270000.0,51873.42689239334,1756054326634,Synapse54,1756054326634,Synapse54
686,93015 (Fillmore),93015,104992,104992,400038750.0,134789.0342106503,1756054326634,Synapse54,1756054326634,Synapse54
687,93021 (Moorpark),93021,171382,171382,234746250.0,99048.10368902325,1756054326634,Synapse54,1756054326634,Synapse54
688,93022 (Oak View),93022,127481,127481,13133750.0,25118.329999860227,1756054326634,Synapse54,1756054326634,Synapse54
689,93023 (Ojai),93023,111208,111208,1181358803.4804688,195447.1922160022,1756054326634,Synapse54,1756054326634,Synapse54
690,93030 (Oxnard),93030,108217,108217,53537500.0,50865.79887099985,1756054326634,Synapse54,1756054326634,Synapse54
691,93033 (Oxnard),93033,101870,101870,130200000.0,78026.87368580469,1756054326634,Synapse54,1756054326634,Synapse54
692,93035 (Oxnard),93035,125132,125132,17435000.0,62007.549074571805,1756054326634,Synapse54,1756054326634,Synapse54
693,93036 (Oxnard),93036,112899,112899,57343750.0,44444.19463078578,1756054326634,Synapse54,1756054326634,Synapse54
694,93040 (Piru),93040,101316,101316,210346250.0,69953.9423901976,1756054326634,Synapse54,1756054326634,Synapse54
695,93041 (Port Hueneme),93041,87468,87468,17655000.0,45728.7533863953,1756054326634,Synapse54,1756054326634,Synapse54
696,93042 (Point Mugu Nawc),93042,62264,62264,21217500.0,39144.09398891686,1756054326634,Synapse54,1756054326634,Synapse54
697,93043 (Port Hueneme CBC Base),93043,83016,83016,5371250.0,18340.340638344987,1756054326634,Synapse54,1756054326634,Synapse54
698,93060 (Santa Paula),93060,96610,96610,444843750.0,130581.77761447629,1756054326634,Synapse54,1756054326634,Synapse54
699,93063 (Simi Valley),93063,141348,141348,151668750.0,72081.40181131517,1756054326634,Synapse54,1756054326634,Synapse54
700,93065 (Simi Valley),93065,142422,142422,162708750.0,98893.97184780746,1756054326634,Synapse54,1756054326634,Synapse54
701,93066 (Somis),93066,172654,172654,213165000.0,70614.50191605966,1756054326634,Synapse54,1756054326634,Synapse54
702,93067 (Summerland),93067,95324,95324,3173750.0,13823.137880104807,1756054326634,Synapse54,1756054326634,Synapse54
703,93101 (Santa Barbara),93101,93403,93403,12738750.0,27780.3304886334,1756054326634,Synapse54,1756054326634,Synapse54
704,93103 (Santa Barbara),93103,132131,132131,16533750.0,29598.426540677967,1756054326634,Synapse54,1756054326634,Synapse54
705,93105 (Santa Barbara),93105,156162,156162,1085646890.625,322486.5248719495,1756054326634,Synapse54,1756054326634,Synapse54
706,93106 (Santa Barbara),93106,29058,29058,3377500.0,10299.680398798031,1756054326634,Synapse54,1756054326634,Synapse54
707,93108 (Santa Barbara),93108,210820,210820,166683750.0,95528.79525072398,1756054326634,Synapse54,1756054326634,Synapse54
708,93109 (Santa Barbara),93109,139053,139053,13007500.0,26406.026345091894,1756054326634,Synapse54,1756054326634,Synapse54
709,93110 (Santa Barbara),93110,116328,116328,27055000.0,32648.046786382944,1756054326634,Synapse54,1756054326634,Synapse54
710,93111 (Santa Barbara),93111,158533,158533,33908750.0,38270.054689742254,1756054326634,Synapse54,1756054326634,Synapse54
711,93117 (Goleta),93117,96121,96121,570517500.0,186790.30470483637,1756054326634,Synapse54,1756054326634,Synapse54
712,93201 (Alpaugh),93201,62593,62593,53031250.0,42400.502769921804,1756054326634,Synapse54,1756054326634,Synapse54
713,93202 (Armona),93202,71939,71939,6991250.0,14120.25147939271,1756054326634,Synapse54,1756054326634,Synapse54
714,93203 (Arvin),93203,58282,58282,846007500.0,228599.11450149858,1756054326634,Synapse54,1756054326634,Synapse54
715,93204 (Avenal),93204,59064,59064,1210063750.0,148486.7969705507,1756054326634,Synapse54,1756054326634,Synapse54
716,93205 (Bodfish),93205,40587,40587,58205000.0,47608.203899011816,1756054326634,Synapse54,1756054326634,Synapse54
717,93206 (Buttonwillow),93206,59888,59888,535571250.0,128866.91018251679,1756054326634,Synapse54,1756054326634,Synapse54
718,93207 (California Hot Springs),93207,63123,63123,494476250.0,156143.71959477986,1756054326634,Synapse54,1756054326634,Synapse54
719,93208 (Camp Nelson),93208,65151,65151,771250.0,3639.8822123806417,1756054326634,Synapse54,1756054326634,Synapse54
720,93210 (Coalinga),93210,78749,78749,2859381250.0,274530.1045142055,1756054326634,Synapse54,1756054326634,Synapse54
721,93212 (Corcoran),93212,58408,58408,468738750.0,116020.00073154458,1756054326634,Synapse54,1756054326634,Synapse54
722,93215 (Delano),93215,69193,69193,724992500.0,230456.9996528083,1756054326634,Synapse54,1756054326634,Synapse54
723,93218 (Ducor),93218,69480,69480,39000000.0,36653.18597406744,1756054326634,Synapse54,1756054326634,Synapse54
724,93219 (Earlimart),93219,63343,63343,756761250.0,231445.8314206547,1756054326634,Synapse54,1756054326634,Synapse54
725,93221 (Exeter),93221,91903,91903,357297500.0,119816.80787037028,1756054326634,Synapse54,1756054326634,Synapse54
726,93222 (Pine Mountain Club),93222,79195,79195,46487500.0,41854.8347232558,1756054326634,Synapse54,1756054326634,Synapse54
727,93223 (Farmersville),93223,65444,65444,19324022.7265625,25444.875416264455,1756054326634,Synapse54,1756054326634,Synapse54
728,93224 (Fellows),93224,86501,86501,308476250.0,96244.05620038428,1756054326634,Synapse54,1756054326634,Synapse54
729,93225 (Frazier Park),93225,62834,62834,2513472944.3125,343577.70572722825,1756054326634,Synapse54,1756054326634,Synapse54
730,93226 (Glennville),93226,61650,61650,150715000.0,68238.98428744845,1756054326634,Synapse54,1756054326634,Synapse54
731,93230 (Hanford),93230,79587,79587,1086593750.0,200448.20649056122,1756054326634,Synapse54,1756054326634,Synapse54
732,93234 (Huron),93234,46776,46776,943037500.0,136855.86014043118,1756054326634,Synapse54,1756054326634,Synapse54
733,93235 (Ivanhoe),93235,67871,67871,11973750.0,16203.57318554757,1756054326634,Synapse54,1756054326634,Synapse54
734,93238 (Kernville),93238,56787,56787,240885000.0,78870.3798129668,1756054326634,Synapse54,1756054326634,Synapse54
735,93239 (Kettleman City),93239,46823,46823,1690446250.0,209467.1685543261,1756054326634,Synapse54,1756054326634,Synapse54
736,93240 (Lake Isabella),93240,36398,36398,197901250.0,79723.57893758261,1756054326634,Synapse54,1756054326634,Synapse54
737,93241 (Lamont),93241,44339,44339,16966250.0,19014.816316891727,1756054326634,Synapse54,1756054326634,Synapse54
738,93242 (Laton),93242,75901,75901,198266250.0,78776.4763356709,1756054326634,Synapse54,1756054326634,Synapse54
739,93243 (Lebec),93243,47839,47839,604371250.0,178374.00475978243,1756054326634,Synapse54,1756054326634,Synapse54
740,93244 (Lemon Cove),93244,86145,86145,68321250.0,57719.28303628097,1756054326634,Synapse54,1756054326634,Synapse54
741,93245 (Lemoore),93245,79029,79029,603126250.0,145229.1419698537,1756054326634,Synapse54,1756054326634,Synapse54
742,93246 (Lemoore),93246,54416,54416,9190000.0,20572.37158794678,1756054326634,Synapse54,1756054326634,Synapse54
743,93247 (Lindsay),93247,63410,63410,319442500.0,96758.34470754753,1756054326634,Synapse54,1756054326634,Synapse54
744,93249 (Lost Hills),93249,55746,55746,2862608750.0,327237.77377180906,1756054326634,Synapse54,1756054326634,Synapse54
745,93250 (Mc Farland),93250,61984,61984,681182500.0,173702.97671722274,1756054326634,Synapse54,1756054326634,Synapse54
746,93251 (Mc Kittrick),93251,96511,96511,1140202500.0,197490.24822551443,1756054326634,Synapse54,1756054326634,Synapse54
747,93252 (Maricopa),93252,73838,73838,1556352055.6875,303666.75659552,1756054326634,Synapse54,1756054326634,Synapse54
748,93254 (New Cuyama),93254,72589,72589,782395000.0,218568.78479518683,1756054326634,Synapse54,1756054326634,Synapse54
749,93255 (Onyx),93255,42544,42544,853016250.0,179003.10677718866,1756054326634,Synapse54,1756054326634,Synapse54
750,93256 (Pixley),93256,69220,69220,260711250.0,106396.54081827085,1756054326634,Synapse54,1756054326634,Synapse54
751,93257 (Porterville),93257,72115,72115,1511143750.0,302830.93471022975,1756054326634,Synapse54,1756054326634,Synapse54
752,93260 (Posey),93260,63419,63419,245485000.0,104935.07007891768,1756054326634,Synapse54,1756054326634,Synapse54
753,93262 (Sequoia National Park),93262,47500,47500,435041250.0,134140.90506659276,1756054326634,Synapse54,1756054326634,Synapse54
754,93263 (Shafter),93263,72666,72666,364507500.0,96805.95744876684,1756054326634,Synapse54,1756054326634,Synapse54
755,93265 (Springville),93265,92770,92770,2235575000.0,283297.0222104053,1756054326634,Synapse54,1756054326634,Synapse54
756,93266 (Stratford),93266,67567,67567,587311250.0,119121.89124885882,1756054326634,Synapse54,1756054326634,Synapse54
757,93267 (Strathmore),93267,67539,67539,187365000.0,110281.07667658057,1756054326634,Synapse54,1756054326634,Synapse54
758,93268 (Taft),93268,61541,61541,455057500.0,137548.24491949176,1756054326634,Synapse54,1756054326634,Synapse54
759,93270 (Terra Bella),93270,71669,71669,251926250.0,98003.55226710299,1756054326634,Synapse54,1756054326634,Synapse54
760,93271 (Three Rivers),93271,91448,91448,1527196250.0,268967.70523429505,1756054326634,Synapse54,1756054326634,Synapse54
761,93272 (Tipton),93272,65669,65669,262022500.0,103198.21976197521,1756054326634,Synapse54,1756054326634,Synapse54
762,93274 (Tulare),93274,83951,83951,854722500.0,159109.70538992272,1756054326634,Synapse54,1756054326634,Synapse54
763,93276 (Tupman),93276,97567,97567,267466250.0,110471.70836707685,1756054326634,Synapse54,1756054326634,Synapse54
764,93277 (Visalia),93277,88125,88125,158407500.0,64591.03114900779,1756054326634,Synapse54,1756054326634,Synapse54
765,93280 (Wasco),93280,68361,68361,888432500.0,168669.51983682107,1756054326634,Synapse54,1756054326634,Synapse54
766,93283 (Weldon),93283,34415,34415,1367865000.0,221736.0948825266,1756054326634,Synapse54,1756054326634,Synapse54
767,93285 (Wofford Heights),93285,52023,52023,819530000.0,219345.69452188245,1756054326634,Synapse54,1756054326634,Synapse54
768,93286 (Woodlake),93286,65556,65556,861133750.0,219399.6171154776,1756054326634,Synapse54,1756054326634,Synapse54
769,93287 (Woody),93287,69507,69507,298321250.0,98527.47089994271,1756054326634,Synapse54,1756054326634,Synapse54
770,93291 (Visalia),93291,96120,96120,343020000.0,86021.4482760368,1756054326634,Synapse54,1756054326634,Synapse54
771,93292 (Visalia),93292,91262,91262,462568750.0,157226.11296961395,1756054326634,Synapse54,1756054326634,Synapse54
772,93301 (Bakersfield),93301,48805,48805,17285000.0,18220.287205153058,1756054326634,Synapse54,1756054326634,Synapse54
773,93304 (Bakersfield),93304,62025,62025,28987500.0,30247.65549697265,1756054326634,Synapse54,1756054326634,Synapse54
774,93305 (Bakersfield),93305,47477,47477,22585000.0,21350.20196111915,1756054326634,Synapse54,1756054326634,Synapse54
775,93306 (Bakersfield),93306,80937,80937,282727500.0,154680.49210630817,1756054326634,Synapse54,1756054326634,Synapse54
776,93307 (Bakersfield),93307,62157,62157,686525000.0,249242.95155976954,1756054326634,Synapse54,1756054326634,Synapse54
777,93308 (Bakersfield),93308,67070,67070,1485857500.0,241197.01429858137,1756054326634,Synapse54,1756054326634,Synapse54
778,93309 (Bakersfield),93309,71772,71772,40685000.0,26891.84630899399,1756054326634,Synapse54,1756054326634,Synapse54
779,93311 (Bakersfield),93311,133135,133135,668917500.0,180308.13470672187,1756054326634,Synapse54,1756054326634,Synapse54
780,93312 (Bakersfield),93312,128435,128435,57155000.0,31271.99413181085,1756054326634,Synapse54,1756054326634,Synapse54
781,93313 (Bakersfield),93313,106394,106394,489678750.0,126082.8047728413,1756054326634,Synapse54,1756054326634,Synapse54
782,93314 (Bakersfield),93314,150889,150889,438297500.0,140110.20775290573,1756054326634,Synapse54,1756054326634,Synapse54
783,93401 (San Luis Obispo),93401,110329,110329,244791250.0,84336.66696497473,1756054326634,Synapse54,1756054326634,Synapse54
784,93402 (Los Osos),93402,108996,108996,126533750.0,86156.78836747548,1756054326634,Synapse54,1756054326634,Synapse54
785,93405 (San Luis Obispo),93405,66498,66498,348917500.0,128490.70032021549,1756054326634,Synapse54,1756054326634,Synapse54
786,93407 (San Luis Obispo),93407,8500,8500,1165000.0,6679.086198187078,1756054326634,Synapse54,1756054326634,Synapse54
787,93408 (San Luis Obispo),93408,0,0,20000.0,574.9236751228079,1756054326634,Synapse54,1756054326634,Synapse54
788,93410 (San Luis Obispo),93410,31070,31070,120000.0,1819.7462242689235,1756054326634,Synapse54,1756054326634,Synapse54
789,93420 (Arroyo Grande),93420,125573,125573,984690937.5,288168.9921750114,1756054326634,Synapse54,1756054326634,Synapse54
790,93421 (Arroyo Grande),93421,54545,54545,812500.0,5589.9335870287505,1756054326634,Synapse54,1756054326634,Synapse54
791,93422 (Atascadero),93422,108022,108022,217735000.0,103670.94505140833,1756054326634,Synapse54,1756054326634,Synapse54
792,93424 (Avila Beach),93424,150534,150534,108102500.0,75633.21113827403,1756054326634,Synapse54,1756054326634,Synapse54
793,93426 (Bradley),93426,124288,124288,1262756250.0,286925.0099903837,1756054326634,Synapse54,1756054326634,Synapse54
794,93427 (Buellton),93427,127263,127263,249195000.0,124547.79183828551,1756054326634,Synapse54,1756054326634,Synapse54
795,93428 (Cambria),93428,102140,102140,266118750.0,94070.11819276359,1756054326634,Synapse54,1756054326634,Synapse54
796,93429 (Casmalia),93429,0,0,186981250.0,90826.2604208799,1756054326634,Synapse54,1756054326634,Synapse54
797,93430 (Cayucos),93430,99518,99518,281115000.0,97957.99413035401,1756054326634,Synapse54,1756054326634,Synapse54
798,93432 (Creston),93432,113525,113525,348705000.0,139643.58865033428,1756054326634,Synapse54,1756054326634,Synapse54
799,93433 (Grover Beach),93433,92218,92218,8355000.0,15226.160810927704,1756054326634,Synapse54,1756054326634,Synapse54
800,93434 (Guadalupe),93434,78278,78278,67278750.0,65856.5337284943,1756054326634,Synapse54,1756054326634,Synapse54
