OBJECTID,DESCRIPTION,ID,MP28646A_B,MP28646A_B_I,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
457,92274 (Thermal),92274,4241,92,92,3802493750.0,494917.5890717363,1756054115171,Synapse54,1756054115171,Synapse54
458,92275 (Salton City),92275,6,95,95,245000.0,2596.9809555587335,1756054115171,Synapse54,1756054115171,Synapse54
459,92276 (Thousand Palms),92276,2112,104,104,94447500.0,58940.64832404417,1756054115171,Synapse54,1756054115171,Synapse54
460,92277 (Twentynine Palms),92277,5851,97,97,4078368750.0,441580.12628329924,1756054115171,Synapse54,1756054115171,Synapse54
461,92278 (Twentynine Palms),92278,1913,122,122,3289582500.0,375301.2478034718,1756054115171,Synapse54,1756054115171,Synapse54
462,92280 (Vidal),92280,9,82,82,2213452500.0,257114.55330791106,1756054115171,Synapse54,1756054115171,Synapse54
463,92281 (Westmorland),92281,487,101,101,181117500.0,117859.71388603344,1756054115171,Synapse54,1756054115171,Synapse54
464,92282 (Whitewater),92282,330,92,92,282818750.0,98525.80709955646,1756054115171,Synapse54,1756054115171,Synapse54
465,92283 (Winterhaven),92283,572,83,83,7792558750.0,517600.76803064265,1756054115171,Synapse54,1756054115171,Synapse54
466,92284 (Yucca Valley),92284,6271,97,97,496751250.0,181079.23571537677,1756054115171,Synapse54,1756054115171,Synapse54
467,92285 (Landers),92285,668,104,104,1684728750.0,269785.2487247063,1756054115171,Synapse54,1756054115171,Synapse54
468,92301 (Adelanto),92301,7655,87,87,1051152500.0,168950.81904806293,1756054115171,Synapse54,1756054115171,Synapse54
469,92304 (Amboy),92304,1,106,106,1880520000.0,222415.7831455237,1756054115171,Synapse54,1756054115171,Synapse54
470,92305 (Angelus Oaks),92305,136,118,118,418311940.5625,159524.09080565142,1756054115171,Synapse54,1756054115171,Synapse54
471,92307 (Apple Valley),92307,9855,101,101,809042500.0,171079.08430301968,1756054115171,Synapse54,1756054115171,Synapse54
472,92308 (Apple Valley),92308,9955,97,97,381791250.0,116384.03040154628,1756054115171,Synapse54,1756054115171,Synapse54
473,92309 (Baker),92309,73,81,81,10657163750.0,806229.4493817518,1756054115171,Synapse54,1756054115171,Synapse54
474,92310 (Fort Irwin),92310,2120,122,122,4460766250.0,333888.1333741769,1756054115171,Synapse54,1756054115171,Synapse54
475,92311 (Barstow),92311,6472,84,84,1625002500.0,301039.3576736281,1756054115171,Synapse54,1756054115171,Synapse54
476,92313 (Grand Terrace),92313,3528,103,103,13653750.0,19738.217202180775,1756054115171,Synapse54,1756054115171,Synapse54
477,92314 (Big Bear City),92314,2757,104,104,940943750.0,289941.3765623033,1756054115171,Synapse54,1756054115171,Synapse54
478,92315 (Big Bear Lake),92315,1572,112,112,45098750.0,50010.11281351039,1756054115171,Synapse54,1756054115171,Synapse54
479,92316 (Bloomington),92316,7486,97,97,42048750.0,34455.1510743955,1756054115171,Synapse54,1756054115171,Synapse54
480,92317 (Blue Jay),92317,129,148,148,1680000.0,6129.866321598656,1756054115171,Synapse54,1756054115171,Synapse54
481,92318 (Bryn Mawr),92318,23,114,114,362500.0,3560.7907275238836,1756054115171,Synapse54,1756054115171,Synapse54
482,92320 (Calimesa),92320,2985,99,99,54035000.0,48066.5619784152,1756054115171,Synapse54,1756054115171,Synapse54
483,92321 (Cedar Glen),92321,182,96,96,4030000.0,11642.967824745127,1756054115171,Synapse54,1756054115171,Synapse54
484,92322 (Cedarpines Park),92322,254,103,103,23458750.0,36349.005306966465,1756054115171,Synapse54,1756054115171,Synapse54
485,92324 (Colton),92324,13814,100,100,103868750.0,95438.0990838381,1756054115171,Synapse54,1756054115171,Synapse54
486,92325 (Crestline),92325,2673,101,101,40933750.0,36471.58357422262,1756054115171,Synapse54,1756054115171,Synapse54
487,92327 (Daggett),92327,74,70,70,118052500.0,70362.56110120154,1756054115171,Synapse54,1756054115171,Synapse54
488,92328 (Death Valley),92328,174,96,96,11250801250.0,592505.5595328684,1756054115171,Synapse54,1756054115171,Synapse54
489,92332 (Essex),92332,15,85,85,8478602500.0,491051.7741828271,1756054115171,Synapse54,1756054115171,Synapse54
490,92333 (Fawnskin),92333,148,103,103,9902500.0,23153.887144296674,1756054115171,Synapse54,1756054115171,Synapse54
491,92335 (Fontana),92335,21407,100,100,65338750.0,40734.94483932124,1756054115171,Synapse54,1756054115171,Synapse54
492,92336 (Fontana),92336,27817,107,107,78322500.0,47187.712331799456,1756054115171,Synapse54,1756054115171,Synapse54
493,92337 (Fontana),92337,8649,100,100,51200000.0,35581.54325961277,1756054115171,Synapse54,1756054115171,Synapse54
494,92338 (Ludlow),92338,9,68,68,2456768750.0,333660.09089027974,1756054115171,Synapse54,1756054115171,Synapse54
495,92339 (Forest Falls),92339,341,105,105,347023750.0,131013.44706862242,1756054115171,Synapse54,1756054115171,Synapse54
496,92341 (Green Valley Lake),92341,118,103,103,4157500.0,10108.91972441351,1756054115171,Synapse54,1756054115171,Synapse54
497,92342 (Helendale),92342,1664,98,98,490242500.0,128552.63427830249,1756054115171,Synapse54,1756054115171,Synapse54
498,92344 (Hesperia),92344,5949,103,103,145870000.0,58963.782626551794,1756054115171,Synapse54,1756054115171,Synapse54
499,92345 (Hesperia),92345,19312,96,96,299096627.5703125,94713.99450424456,1756054115171,Synapse54,1756054115171,Synapse54
500,92346 (Highland),92346,14236,101,101,75468750.0,50449.272887980595,1756054115171,Synapse54,1756054115171,Synapse54
501,92347 (Hinkley),92347,174,85,85,1168383750.0,223373.34948907365,1756054115171,Synapse54,1756054115171,Synapse54
502,92354 (Loma Linda),92354,6319,107,107,19397500.0,32466.98378542479,1756054115171,Synapse54,1756054115171,Synapse54
503,92356 (Lucerne Valley),92356,1004,69,69,1748225000.0,262777.6705790254,1756054115171,Synapse54,1756054115171,Synapse54
504,92358 (Lytle Creek),92358,180,99,99,95443750.0,59416.86526869231,1756054115171,Synapse54,1756054115171,Synapse54
505,92359 (Mentone),92359,2144,96,96,200115000.0,146977.81419395076,1756054115171,Synapse54,1756054115171,Synapse54
506,92363 (Needles),92363,1056,76,76,4997620000.0,523113.99326377444,1756054115171,Synapse54,1756054115171,Synapse54
507,92364 (Nipton),92364,17,80,80,6661757500.0,496145.23407400085,1756054115171,Synapse54,1756054115171,Synapse54
508,92365 (Newberry Springs),92365,526,91,91,2016153750.0,283288.2285885244,1756054115171,Synapse54,1756054115171,Synapse54
509,92368 (Oro Grande),92368,144,66,66,263722500.0,69769.35889784835,1756054115171,Synapse54,1756054115171,Synapse54
510,92371 (Phelan),92371,3555,83,83,494525000.0,139982.55630529104,1756054115171,Synapse54,1756054115171,Synapse54
511,92372 (Pinon Hills),92372,1036,79,79,74866250.0,51235.5396833622,1756054115171,Synapse54,1756054115171,Synapse54
512,92373 (Redlands),92373,10305,115,115,163297500.0,89177.85236440173,1756054115171,Synapse54,1756054115171,Synapse54
513,92374 (Redlands),92374,12598,110,110,76363750.0,51737.93681648803,1756054115171,Synapse54,1756054115171,Synapse54
514,92376 (Rialto),92376,19357,96,96,49860000.0,39468.23498118243,1756054115171,Synapse54,1756054115171,Synapse54
515,92377 (Rialto),92377,5148,102,102,36676250.0,29723.709676792732,1756054115171,Synapse54,1756054115171,Synapse54
516,92378 (Rimforest),92378,69,99,99,1335000.0,5734.498127516353,1756054115171,Synapse54,1756054115171,Synapse54
517,92382 (Running Springs),92382,1500,106,106,73057500.0,41878.291298212935,1756054115171,Synapse54,1756054115171,Synapse54
518,92384 (Shoshone),92384,19,96,96,6149516681.035156,351476.79201469815,1756054115171,Synapse54,1756054115171,Synapse54
519,92385 (Skyforest),92385,107,101,101,1911250.0,7798.2343791978055,1756054115171,Synapse54,1756054115171,Synapse54
520,92386 (Sugarloaf),92386,666,103,103,5826250.0,12207.653092291526,1756054115171,Synapse54,1756054115171,Synapse54
521,92389 (Tecopa),92389,70,96,96,1443742500.0,199972.69970864878,1756054115171,Synapse54,1756054115171,Synapse54
522,92391 (Twin Peaks),92391,673,110,110,7685000.0,18386.855370790763,1756054115171,Synapse54,1756054115171,Synapse54
523,92392 (Victorville),92392,14384,97,97,138387500.0,63694.27026776417,1756054115171,Synapse54,1756054115171,Synapse54
524,92394 (Victorville),92394,8136,81,81,121457500.0,88366.65321642788,1756054115171,Synapse54,1756054115171,Synapse54
525,92395 (Victorville),92395,10480,95,95,68968145.1640625,47882.9269555899,1756054115171,Synapse54,1756054115171,Synapse54
526,92397 (Wrightwood),92397,1505,112,112,140206250.0,84295.60120057591,1756054115171,Synapse54,1756054115171,Synapse54
527,92398 (Yermo),92398,210,72,72,101220000.0,60304.02277772247,1756054115171,Synapse54,1756054115171,Synapse54
528,92399 (Yucaipa),92399,14063,102,102,172008750.0,77883.74029115058,1756054115171,Synapse54,1756054115171,Synapse54
529,92401 (San Bernardino),92401,299,78,78,2411250.0,10915.506103226038,1756054115171,Synapse54,1756054115171,Synapse54
530,92404 (San Bernardino),92404,14104,94,94,83903750.0,59278.78103920583,1756054115171,Synapse54,1756054115171,Synapse54
531,92405 (San Bernardino),92405,6816,97,97,19600000.0,22648.311581254184,1756054115171,Synapse54,1756054115171,Synapse54
532,92407 (San Bernardino),92407,16675,103,103,654925227.2734375,262922.84741208307,1756054115171,Synapse54,1756054115171,Synapse54
533,92408 (San Bernardino),92408,3364,95,95,44107500.0,37207.50952210107,1756054115171,Synapse54,1756054115171,Synapse54
534,92410 (San Bernardino),92410,10911,95,95,31148750.0,49646.240876688236,1756054115171,Synapse54,1756054115171,Synapse54
535,92411 (San Bernardino),92411,5654,94,94,18040000.0,18748.898977445315,1756054115171,Synapse54,1756054115171,Synapse54
536,92415 (San Bernardino),92415,1,159,159,287500.0,3000.0,1756054115171,Synapse54,1756054115171,Synapse54
537,92501 (Riverside),92501,5591,101,101,22337500.0,29316.493380545417,1756054115171,Synapse54,1756054115171,Synapse54
538,92503 (Riverside),92503,23138,103,103,107735000.0,83524.1449872953,1756054115171,Synapse54,1756054115171,Synapse54
539,92504 (Riverside),92504,14285,105,105,86003750.0,78137.17600802719,1756054115171,Synapse54,1756054115171,Synapse54
540,92505 (Riverside),92505,12388,103,103,47498750.0,39578.343842826784,1756054115171,Synapse54,1756054115171,Synapse54
541,92506 (Riverside),92506,13328,113,113,65818750.0,59655.0744327284,1756054115171,Synapse54,1756054115171,Synapse54
542,92507 (Riverside),92507,16422,103,103,67546250.0,75888.61883992223,1756054115171,Synapse54,1756054115171,Synapse54
543,92508 (Riverside),92508,9556,112,112,48267500.0,42049.39948617317,1756054115171,Synapse54,1756054115171,Synapse54
544,92509 (Jurupa Valley),92509,18882,99,99,116753750.0,47478.34088233946,1756054115171,Synapse54,1756054115171,Synapse54
545,92518 (March Air Reserve Base),92518,487,113,113,38235000.0,32969.149221917825,1756054115171,Synapse54,1756054115171,Synapse54
546,92521 (Riverside),92521,1038,81,81,4556250.0,12054.427743228482,1756054115171,Synapse54,1756054115171,Synapse54
547,92530 (Lake Elsinore),92530,14842,103,103,438107500.0,112458.91444741341,1756054115171,Synapse54,1756054115171,Synapse54
548,92532 (Lake Elsinore),92532,6775,106,106,63540000.0,65411.93180488104,1756054115171,Synapse54,1756054115171,Synapse54
