OBJECTID,admin4_name,admin3_name,admin2_name,id,X9078_X,X9078_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
727,46982 (Silver Lake),Kosciusko County,Indiana,86266595fffffff,3713,27.5,27.5,63829999.99609375,29759.00817296576,1758491996238,Synapse54,1758491996238,Synapse54
728,47978 (Rensselaer),Jasper County,Indiana,8626655b7ffffff,1100,23.91,23.91,63251250.0,29627.143004968835,1758491996238,Synapse54,1758491996238,Synapse54
729,47670 (Princeton),Gibson County,Indiana,86266ad2fffffff,12993,27.59,27.59,56358750.0,27976.233321780514,1758491996238,Synapse54,1758491996238,Synapse54
730,47424 (Bloomfield),Greene County,Indiana,86266e8c7ffffff,5956,20.61,20.61,57312500.0,28210.754729765045,1758491996238,Synapse54,1758491996238,Synapse54
731,46065 (Rossville),Carroll County,Indiana,862665607ffffff,7056,25.2,25.2,61627500.00390625,29249.460858576564,1758491996238,Synapse54,1758491996238,Synapse54
732,40104 (Battletown),Meade County,Kentucky,86266818fffffff,569,16.26,16.26,55265000.00390625,27707.28239549945,1758491996238,Synapse54,1758491996238,Synapse54
733,46538 (Leesburg),Kosciusko County,Indiana,86274b29fffffff,6303,28.01,28.01,64327500.0,29879.11623346342,1758491996238,Synapse54,1758491996238,Synapse54
734,47670 (Princeton),Gibson County,Indiana,86266ad37ffffff,443,19.26,19.26,56461250.0,28004.08617233338,1758491996238,Synapse54,1758491996238,Synapse54
735,47327 (Cambridge City),Wayne County,Indiana,862a92a9fffffff,5261,36.28,36.28,60138749.99609375,28892.648980827973,1758491996238,Synapse54,1758491996238,Synapse54
736,47424 (Bloomfield),Greene County,Indiana,86266e8cfffffff,3212,22.46,22.46,57397500.00390625,28231.295304313207,1758491996238,Synapse54,1758491996238,Synapse54
737,47995 (Wolcott),White County,Indiana,8626654d7ffffff,888,30.62,30.62,62147500.0,29364.39208043126,1758491996238,Synapse54,1758491996238,Synapse54
738,46065 (Rossville),Clinton County,Indiana,86266560fffffff,19572,22.44,22.44,61496250.0,29215.204491833392,1758491996238,Synapse54,1758491996238,Synapse54
739,46580 (Warsaw),Kosciusko County,Indiana,862665967ffffff,7218,28.09,28.09,63724999.99609375,29739.531749046175,1758491996238,Synapse54,1758491996238,Synapse54
740,47648 (Fort Branch),Gibson County,Indiana,86266ad47ffffff,21391,26.64,26.64,56358749.99609375,27976.233321780517,1758491996238,Synapse54,1758491996238,Synapse54
741,47393 (Williamsburg),Wayne County,Indiana,862a92aa7ffffff,7960,25.59,25.59,60327500.0,28939.877339111,1758491996238,Synapse54,1758491996238,Synapse54
742,47424 (Bloomfield),Greene County,Indiana,86266e8d7ffffff,2242,23.6,23.6,57397499.99609375,28231.295304313204,1758491996238,Synapse54,1758491996238,Synapse54
743,47905 (Lafayette),Tippecanoe County,Indiana,862665617ffffff,8999,30.0,30.0,61714999.99609375,29269.844092432555,1758491996238,Synapse54,1758491996238,Synapse54
744,47137 (Leavenworth),Crawford County,Indiana,862668197ffffff,693,14.44,14.44,55265000.0,27707.28239549945,1758491996238,Synapse54,1758491996238,Synapse54
745,46160 (Morgantown),Johnson County,Indiana,86266ccb7ffffff,9826,27.99,27.99,58721250.0,28553.23550284999,1758491996238,Synapse54,1758491996238,Synapse54
746,47639 (Haubstadt),Gibson County,Indiana,86266ad4fffffff,21957,41.51,41.51,56011249.99609375,27886.06044669664,1758491996238,Synapse54,1758491996238,Synapse54
747,47374 (Richmond),Wayne County,Indiana,862a92aafffffff,10984,20.34,20.34,60378750.00390625,28953.30370893932,1758491996238,Synapse54,1758491996238,Synapse54
748,47923 (Brookston),White County,Indiana,8626654dfffffff,678,29.48,29.48,62343749.99609375,29418.982659008718,1758491996238,Synapse54,1758491996238,Synapse54
749,46542 (Milford),Kosciusko County,Indiana,86274b2a7ffffff,26795,21.35,21.35,64681250.00390625,29958.02042132723,1758491996238,Synapse54,1758491996238,Synapse54
750,47905 (Lafayette),Tippecanoe County,Indiana,86266561fffffff,10049,33.06,33.06,61553750.00390625,29229.215750716394,1758491996238,Synapse54,1758491996238,Synapse54
751,47449 (Newberry),Greene County,Indiana,86266e8dfffffff,1757,22.82,22.82,57187500.00390625,28184.939406009424,1758491996238,Synapse54,1758491996238,Synapse54
752,47648 (Fort Branch),Gibson County,Indiana,86266ad57ffffff,15590,33.82,33.82,55807500.00390625,27839.733929161797,1758491996238,Synapse54,1758491996238,Synapse54
753,47339 (Economy),Wayne County,Indiana,862a92ab7ffffff,3269,23.35,23.35,60327500.0,28939.877339111,1758491996238,Synapse54,1758491996238,Synapse54
754,47137 (Leavenworth),Crawford County,Indiana,86266819fffffff,1196,13.59,13.59,54986250.0,27640.632286405627,1758491996238,Synapse54,1758491996238,Synapse54
755,46510 (Claypool),Kosciusko County,Indiana,86266596fffffff,5705,28.1,28.1,63915000.0,29778.63066931194,1758491996238,Synapse54,1758491996238,Synapse54
756,46923 (Delphi),Carroll County,Indiana,862665627ffffff,3150,28.13,28.13,61902500.0,29308.942495785504,1758491996238,Synapse54,1758491996238,Synapse54
757,47424 (Bloomfield),Greene County,Indiana,86266e8e7ffffff,5057,17.81,17.81,57495000.0,28257.252677053468,1758491996238,Synapse54,1758491996238,Synapse54
758,47639 (Haubstadt),Gibson County,Indiana,86266ad5fffffff,18035,31.09,31.09,56096250.00390625,27909.865233486424,1758491996238,Synapse54,1758491996238,Synapse54
759,47137 (Leavenworth),Crawford County,Indiana,8626681a7ffffff,2488,14.14,14.14,55398749.99609375,27741.35912227175,1758491996238,Synapse54,1758491996238,Synapse54
760,47374 (Richmond),Wayne County,Indiana,862a92ac7ffffff,20780,23.56,23.56,59976250.0,28859.340554485978,1758491996238,Synapse54,1758491996238,Synapse54
761,47568 (Plainville),Daviess County,Indiana,86266e007ffffff,1268,18.65,18.65,56882500.0078125,28106.07636680948,1758491996238,Synapse54,1758491996238,Synapse54
762,46920 (Cutler),Carroll County,Indiana,86266562fffffff,4624,23.84,23.84,61657500.0,29255.89706169762,1758491996238,Synapse54,1758491996238,Synapse54
763,47424 (Bloomfield),Greene County,Indiana,86266e8efffffff,1977,18.48,18.48,57102500.00390625,28164.055165835664,1758491996238,Synapse54,1758491996238,Synapse54
764,47670 (Princeton),Gibson County,Indiana,86266ad67ffffff,3918,29.68,29.68,56005000.00390625,27890.50745898393,1758491996238,Synapse54,1758491996238,Synapse54
765,47980 (Reynolds),White County,Indiana,8626654e7ffffff,6329,22.44,22.44,62338750.00390625,29410.964752469783,1758491996238,Synapse54,1758491996238,Synapse54
766,47374 (Richmond),Wayne County,Indiana,862a92acfffffff,5607,48.34,48.34,59722500.00390625,28793.85984486946,1758491996238,Synapse54,1758491996238,Synapse54
