OBJECTID,admin4_name,admin3_name,admin2_name,id,X9073_X,X9073_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
2166,47987 (Veedersburg),Fountain County,Indiana,862661537ffffff,4601,67.66,67.66,60221250.0,28914.754167624174,1758492591597,Synapse54,1758492591597,Synapse54
2167,47452 (Orleans),Orange County,Indiana,86266ea57ffffff,4838,84.88,84.88,56351250.00390625,27974.529170257025,1758492591597,Synapse54,1758492591597,Synapse54
2168,47989 (Waveland),Parke County,Indiana,862661547ffffff,10313,79.95,79.95,59727500.0,28797.48489441266,1758492591597,Synapse54,1758492591597,Synapse54
2169,47448 (Nashville),Brown County,Indiana,86266ccd7ffffff,14584,87.86,87.86,58072500.0,28393.328016584106,1758492591597,Synapse54,1758492591597,Synapse54
2170,47872 (Rockville),Parke County,Indiana,86266154fffffff,3766,104.61,104.61,59515000.0,28750.406749168113,1758492591597,Synapse54,1758492591597,Synapse54
2171,46901 (Kokomo),Howard County,Indiana,86266539fffffff,74269,126.52,126.52,62032500.00390625,29340.536002351757,1758492591597,Synapse54,1758492591597,Synapse54
2172,47859 (Marshall),Parke County,Indiana,862661557ffffff,3701,58.75,58.75,59847499.99609375,28826.67587736429,1758492591597,Synapse54,1758492591597,Synapse54
2173,47448 (Nashville),Brown County,Indiana,86266ccdfffffff,37430,93.11,93.11,57903750.00390625,28360.441694962912,1758492591597,Synapse54,1758492591597,Synapse54
2174,47872 (Rockville),Parke County,Indiana,86266155fffffff,12064,100.53,100.53,59688749.9921875,28786.02810284337,1758492591597,Synapse54,1758492591597,Synapse54
2175,47469 (West Baden Springs),Orange County,Indiana,86266ea5fffffff,11800,96.72,96.72,56351250.00390625,27974.52917025703,1758492591597,Synapse54,1758492591597,Synapse54
2176,47989 (Waveland),Montgomery County,Indiana,862661567ffffff,7472,109.88,109.88,60216250.00390625,28911.3354738881,1758492591597,Synapse54,1758492591597,Synapse54
2177,46932 (Galveston),Cass County,Indiana,8626653b7ffffff,11514,91.38,91.38,62414999.99609375,29434.06447840124,1758492591597,Synapse54,1758492591597,Synapse54
2178,47989 (Waveland),Montgomery County,Indiana,86266156fffffff,25173,87.71,87.71,59688750.0,28786.02810284337,1758492591597,Synapse54,1758492591597,Synapse54
2179,47446 (Mitchell),Lawrence County,Indiana,86266ea67ffffff,67106,48.66,48.66,56685000.0,28061.90497597181,1758492591597,Synapse54,1758492591597,Synapse54
2180,47859 (Marshall),Parke County,Indiana,862661577ffffff,2515,50.3,50.3,59847500.0,28826.67587736429,1758492591597,Synapse54,1758492591597,Synapse54
2181,47959 (Monon),White County,Indiana,862665407ffffff,3411,77.52,77.52,62718749.99609375,29503.779931161498,1758492591597,Synapse54,1758492591597,Synapse54
2182,47928 (Cayuga),Vermillion County,Indiana,862661587ffffff,35907,59.25,59.25,60122500.0,28889.221190498414,1758492591597,Synapse54,1758492591597,Synapse54
2183,47452 (Orleans),Orange County,Indiana,86266ea6fffffff,71809,62.66,62.66,56380000.0,27980.85122476038,1758492591597,Synapse54,1758492591597,Synapse54
2184,47928 (Cayuga),Vermillion County,Indiana,86266158fffffff,13308,65.56,65.56,59907500.00390625,28842.030913123417,1758492591597,Synapse54,1758492591597,Synapse54
2185,47980 (Reynolds),White County,Indiana,86266540fffffff,6958,80.91,80.91,62501250.0078125,29451.488511796273,1758492591597,Synapse54,1758492591597,Synapse54
2186,47928 (Cayuga),Vermillion County,Indiana,86266159fffffff,4830,64.4,64.4,59633750.0,28775.22280823862,1758492591597,Synapse54,1758492591597,Synapse54
2187,47446 (Mitchell),Lawrence County,Indiana,86266ea77ffffff,8450,61.68,61.68,56380000.0,27980.85122476038,1758492591597,Synapse54,1758492591597,Synapse54
2188,47932 (Covington),Fountain County,Indiana,8626615a7ffffff,3943,51.21,51.21,60221249.99609375,28914.754167624174,1758492591597,Synapse54,1758492591597,Synapse54
2189,47995 (Wolcott),White County,Indiana,862665417ffffff,1365,59.35,59.35,62943750.00390625,29559.211411357024,1758492591597,Synapse54,1758492591597,Synapse54
2190,47952 (Kingman),Parke County,Indiana,8626615afffffff,6010,63.94,63.94,59907499.9921875,28842.03091312342,1758492591597,Synapse54,1758492591597,Synapse54
2191,47522 (Crane),Martin County,Indiana,86266ea87ffffff,2776,73.05,73.05,56768750.0078125,28082.54406011451,1758492591597,Synapse54,1758492591597,Synapse54
2192,47928 (Cayuga),Vermillion County,Indiana,8626615b7ffffff,5124,80.06,80.06,60122500.00390625,28889.22119049841,1758492591597,Synapse54,1758492591597,Synapse54
2193,47980 (Reynolds),White County,Indiana,86266541fffffff,2709,71.29,71.29,62501249.99609375,29451.488511796273,1758492591597,Synapse54,1758492591597,Synapse54
2194,47834 (Brazil),Clay County,Indiana,862661607ffffff,48339,95.16,95.16,58551250.0,28511.662746638845,1758492591597,Synapse54,1758492591597,Synapse54
2195,47581 (Shoals),Martin County,Indiana,86266ea8fffffff,18680,58.19,58.19,56435000.0,27997.998905600813,1758492591597,Synapse54,1758492591597,Synapse54
