OBJECTID,admin4_name,admin3_name,admin2_name,id,TPOPL1,TPOPL1_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
3516,61230 (Albany),Whiteside County,Illinois,86275b6afffffff,0,0.0,0.0,64730024.0703125,29971.864168007018,1758491782767,Synapse54,1758491782767,Synapse54
3517,61764 (Pontiac),Livingston County,Illinois,862662927ffffff,183,94.82,94.82,62338894.63671875,29415.48215343847,1758491782767,Synapse54,1758491782767,Synapse54
3518,61257 (Hillsdale),Rock Island County,Illinois,86275b6c7ffffff,0,0.0,0.0,64422555.13671875,29900.968987732485,1758491782767,Synapse54,1758491782767,Synapse54
3519,60135 (Genoa),DeKalb County,Illinois,862759627ffffff,3,1.01,1.01,66227349.90625,30313.500358067857,1758491782767,Synapse54,1758491782767,Synapse54
3520,61250 (Erie),Whiteside County,Illinois,86275b6cfffffff,0,0.0,0.0,64269417.98828125,29865.59787400505,1758491782767,Synapse54,1758491782767,Synapse54
3521,61726 (Chenoa),Livingston County,Illinois,86266292fffffff,131,100.0,100.0,62189560.8984375,29380.43656795755,1758491782767,Synapse54,1758491782767,Synapse54
3522,61242 (Cordova),Rock Island County,Illinois,86275b6d7ffffff,0,0.0,0.0,64416391.5234375,29899.60516349585,1758491782767,Synapse54,1758491782767,Synapse54
3523,60178 (Sycamore),Kane County,Illinois,86275962fffffff,234,46.43,46.43,66065912.515625,30276.710730550927,1758491782767,Synapse54,1758491782767,Synapse54
3524,61257 (Hillsdale),Rock Island County,Illinois,86275b6dfffffff,0,0.0,0.0,64263418.3515625,29864.2702085621,1758491782767,Synapse54,1758491782767,Synapse54
3525,61740 (Flanagan),Livingston County,Illinois,862662937ffffff,0,0.0,0.0,62338501.71875,29415.441919054152,1758491782767,Synapse54,1758491782767,Synapse54
3526,61250 (Erie),Whiteside County,Illinois,86275b6e7ffffff,0,0.0,0.0,64582100.11328125,29937.718143651422,1758491782767,Synapse54,1758491782767,Synapse54
3527,60145 (Kingston),DeKalb County,Illinois,862759637ffffff,0,0.0,0.0,66227259.44921875,30313.528488495456,1758491782767,Synapse54,1758491782767,Synapse54
3528,61250 (Erie),Whiteside County,Illinois,86275b6efffffff,0,0.0,0.0,64428401.0859375,29902.259912418405,1758491782767,Synapse54,1758491782767,Synapse54
3529,61726 (Chenoa),McLean County,Illinois,862662947ffffff,41,100.0,100.0,61892083.828125,29310.503168524298,1758491782767,Synapse54,1758491782767,Synapse54
3530,61230 (Albany),Whiteside County,Illinois,86275b6f7ffffff,0,0.0,0.0,64576090.07421875,29936.391043795724,1758491782767,Synapse54,1758491782767,Synapse54
3531,60151 (Maple Park),Kane County,Illinois,862759647ffffff,343,70.72,70.72,65744349.50390625,30203.300019517425,1758491782767,Synapse54,1758491782767,Synapse54
3532,61252 (Fulton),Whiteside County,Illinois,86275b707ffffff,0,0.0,0.0,65375222.62890625,30119.868790444096,1758491782767,Synapse54,1758491782767,Synapse54
3533,61728 (Colfax),McLean County,Illinois,86266294fffffff,35,72.92,72.92,61743935.61328125,29275.614584299976,1758491782767,Synapse54,1758491782767,Synapse54
3534,61270 (Morrison),Whiteside County,Illinois,86275b70fffffff,0,0.0,0.0,65219009.54296875,30084.04370559247,1758491782767,Synapse54,1758491782767,Synapse54
3535,60119 (Elburn),Kane County,Illinois,86275964fffffff,788,67.01,67.01,65584224.4453125,30166.67946970464,1758491782767,Synapse54,1758491782767,Synapse54
3536,61285 (Thomson),Carroll County,Illinois,86275b717ffffff,0,0.0,0.0,65369346.75,30118.57967202193,1758491782767,Synapse54,1758491782767,Synapse54
3537,61726 (Chenoa),McLean County,Illinois,862662957ffffff,35,38.04,38.04,61892084.7421875,29310.555009125314,1758491782767,Synapse54,1758491782767,Synapse54
3538,60151 (Maple Park),DeKalb County,Illinois,862759657ffffff,32,1.9,1.9,65744691.734375,30203.426728448438,1758491782767,Synapse54,1758491782767,Synapse54
3539,61252 (Fulton),Whiteside County,Illinois,86275b71fffffff,0,0.0,0.0,65213299.26953125,30082.79090308645,1758491782767,Synapse54,1758491782767,Synapse54
3540,61728 (Colfax),McLean County,Illinois,86266295fffffff,44,93.62,93.62,61744067.09375,29275.697084962052,1758491782767,Synapse54,1758491782767,Synapse54
3541,61285 (Thomson),Carroll County,Illinois,86275b727ffffff,0,0.0,0.0,65537565.7578125,30156.998400311768,1758491782767,Synapse54,1758491782767,Synapse54
3542,61270 (Morrison),Whiteside County,Illinois,86275b72fffffff,0,0.0,0.0,65380775.41796875,30121.084289064445,1758491782767,Synapse54,1758491782767,Synapse54
3543,60151 (Maple Park),Kane County,Illinois,86275965fffffff,0,0.0,0.0,65584707.28515625,30166.838364166117,1758491782767,Synapse54,1758491782767,Synapse54
3544,61285 (Thomson),Carroll County,Illinois,86275b737ffffff,0,0.0,0.0,65531848.01171875,30155.746712386906,1758491782767,Synapse54,1758491782767,Synapse54
3545,61726 (Chenoa),McLean County,Illinois,862662967ffffff,87,49.71,49.71,62040457.4609375,29345.35310888876,1758491782767,Synapse54,1758491782767,Synapse54
3546,61270 (Morrison),Whiteside County,Illinois,86275b747ffffff,0,0.0,0.0,65068427.61328125,30049.41355356078,1758491782767,Synapse54,1758491782767,Synapse54
3547,60151 (Maple Park),Kane County,Illinois,862759667ffffff,2242,100.0,100.0,65904385.02734375,30239.808708262735,1758491782767,Synapse54,1758491782767,Synapse54
3548,61261 (Lyndon),Whiteside County,Illinois,86275b74fffffff,0,0.0,0.0,64912866.68359375,30013.65653195337,1758491782767,Synapse54,1758491782767,Synapse54
3549,61739 (Fairbury),Livingston County,Illinois,86266296fffffff,18,13.74,13.74,61891788.4375,29310.382470958677,1758491782767,Synapse54,1758491782767,Synapse54
3550,61270 (Morrison),Whiteside County,Illinois,86275b757ffffff,0,0.0,0.0,65063204.79296875,30048.27069999752,1758491782767,Synapse54,1758491782767,Synapse54
3551,60119 (Elburn),Kane County,Illinois,86275966fffffff,5863,71.94,71.94,65743681.359375,30203.099273721687,1758491782767,Synapse54,1758491782767,Synapse54
3552,61270 (Morrison),Whiteside County,Illinois,86275b75fffffff,0,0.0,0.0,64907804.6015625,30012.549166041288,1758491782767,Synapse54,1758491782767,Synapse54
3553,61726 (Chenoa),McLean County,Illinois,862662977ffffff,98,38.28,38.28,62040625.29296875,29345.443824903472,1758491782767,Synapse54,1758491782767,Synapse54
3554,61270 (Morrison),Whiteside County,Illinois,86275b767ffffff,0,0.0,0.0,65229460.29296875,30086.328020413413,1758491782767,Synapse54,1758491782767,Synapse54
3555,60151 (Maple Park),Kane County,Illinois,862759677ffffff,452,97.0,97.0,65904913.4921875,30239.977459064157,1758491782767,Synapse54,1758491782767,Synapse54
3556,61081 (Sterling),Whiteside County,Illinois,86275b76fffffff,0,0.0,0.0,65073328.48828125,30050.482888212577,1758491782767,Synapse54,1758491782767,Synapse54
3557,61738 (El Paso),Woodford County,Illinois,862662987ffffff,0,0.0,0.0,62038327.74609375,29345.113375082037,1758491782767,Synapse54,1758491782767,Synapse54
3558,61270 (Morrison),Whiteside County,Illinois,86275b777ffffff,0,0.0,0.0,65224396.5703125,30085.222725174586,1758491782767,Synapse54,1758491782767,Synapse54
3559,60111 (Clare),DeKalb County,Illinois,862759687ffffff,0,0.0,0.0,65903729.95703125,30239.90423551961,1758491782767,Synapse54,1758491782767,Synapse54
3560,61744 (Gridley),McLean County,Illinois,86266298fffffff,0,0.0,0.0,61890315.05859375,29310.29614293085,1758491782767,Synapse54,1758491782767,Synapse54
3561,52732 (Clinton),Clinton County,Iowa,86275b7afffffff,0,0.0,0.0,65207266.8828125,30081.46463024753,1758491782767,Synapse54,1758491782767,Synapse54
3562,61048 (Lena),Stephenson County,Illinois,86275b897ffffff,0,0.0,0.0,67008766.02734375,30491.582671151144,1758491782767,Synapse54,1758491782767,Synapse54
3563,60150 (Malta),DeKalb County,Illinois,86275968fffffff,0,0.0,0.0,65743748.3203125,30203.35921723899,1758491782767,Synapse54,1758491782767,Synapse54
3564,61738 (El Paso),Woodford County,Illinois,862662997ffffff,0,0.0,0.0,62037011.76171875,29344.85757053016,1758491782767,Synapse54,1758491782767,Synapse54
3565,61048 (Lena),Stephenson County,Illinois,86275b89fffffff,0,0.0,0.0,66847023.921875,30454.93238445692,1758491782767,Synapse54,1758491782767,Synapse54
3566,61001 (Apple River),Jo Daviess County,Illinois,86275bc07ffffff,0,0.0,0.0,67154698.078125,30524.779412783588,1758491782767,Synapse54,1758491782767,Synapse54
3567,60129 (Esmond),Ogle County,Illinois,862759697ffffff,0,0.0,0.0,65902611.1953125,30239.699193574306,1758491782767,Synapse54,1758491782767,Synapse54
3568,61738 (El Paso),Woodford County,Illinois,86266299fffffff,0,0.0,0.0,61889133.42578125,29310.071500435522,1758491782767,Synapse54,1758491782767,Synapse54
3569,61085 (Stockton),Jo Daviess County,Illinois,86275bc0fffffff,0,0.0,0.0,66993038.48828125,30488.186366582366,1758491782767,Synapse54,1758491782767,Synapse54
3570,61068 (Rochelle),DeKalb County,Illinois,86275969fffffff,0,0.0,0.0,65742777.44140625,30203.18761594999,1758491782767,Synapse54,1758491782767,Synapse54
3571,61001 (Apple River),Jo Daviess County,Illinois,86275bc17ffffff,0,0.0,0.0,67148602.8046875,30523.456732316416,1758491782767,Synapse54,1758491782767,Synapse54
3572,61738 (El Paso),Woodford County,Illinois,8626629a7ffffff,0,0.0,0.0,62187885.6015625,29380.20004456259,1758491782767,Synapse54,1758491782767,Synapse54
3573,61001 (Apple River),Jo Daviess County,Illinois,86275bc1fffffff,0,0.0,0.0,66987117.67578125,30486.901501622306,1758491782767,Synapse54,1758491782767,Synapse54
3574,60146 (Kirkland),DeKalb County,Illinois,8627596a7ffffff,0,0.0,0.0,66065082.39453125,30276.66874396392,1758491782767,Synapse54,1758491782767,Synapse54
3575,53541 (Gratiot),Lafayette County,Wisconsin,86275bc27ffffff,0,0.0,0.0,67322710.78515625,30562.709277981172,1758491782767,Synapse54,1758491782767,Synapse54
3576,61744 (Gridley),Livingston County,Illinois,8626629afffffff,0,0.0,0.0,62039345.984375,29345.29962937353,1758491782767,Synapse54,1758491782767,Synapse54
3577,61087 (Warren),Jo Daviess County,Illinois,86275bc2fffffff,0,0.0,0.0,67160449.51171875,30526.024724895316,1758491782767,Synapse54,1758491782767,Synapse54
3578,60115 (Dekalb),DeKalb County,Illinois,8627596afffffff,0,0.0,0.0,65904519.25,30240.03451706328,1758491782767,Synapse54,1758491782767,Synapse54
3579,53541 (Gratiot),Lafayette County,Wisconsin,86275bc37ffffff,0,0.0,0.0,67316783.35546875,30561.425823841437,1758491782767,Synapse54,1758491782767,Synapse54
3580,61738 (El Paso),Woodford County,Illinois,8626629b7ffffff,0,0.0,0.0,62186731.0703125,29379.982157547267,1758491782767,Synapse54,1758491782767,Synapse54
3581,61048 (Lena),Stephenson County,Illinois,86275bc47ffffff,0,0.0,0.0,66837216.04296875,30452.81832457373,1758491782767,Synapse54,1758491782767,Synapse54
3582,61062 (Pearl City),Stephenson County,Illinois,86275bc4fffffff,0,0.0,0.0,66676238.35546875,30416.29562420745,1758491782767,Synapse54,1758491782767,Synapse54
3583,60129 (Esmond),DeKalb County,Illinois,8627596b7ffffff,0,0.0,0.0,66064145.6875,30276.505151384164,1758491782767,Synapse54,1758491782767,Synapse54
3584,61842 (Farmer City),McLean County,Illinois,862662a07ffffff,0,0.0,0.0,60720033.35546875,29033.526294287276,1758491782767,Synapse54,1758491782767,Synapse54
3585,61085 (Stockton),Jo Daviess County,Illinois,86275bc57ffffff,0,0.0,0.0,66831805.67578125,30451.647119073823,1758491782767,Synapse54,1758491782767,Synapse54
3586,60115 (Dekalb),DeKalb County,Illinois,8627596c7ffffff,0,0.0,0.0,65584693.2265625,30166.933267142773,1758491782767,Synapse54,1758491782767,Synapse54
3587,61854 (Mansfield),Piatt County,Illinois,862662a0fffffff,0,0.0,0.0,60575372.90625,28999.14248444751,1758491782767,Synapse54,1758491782767,Synapse54
3588,61085 (Stockton),Jo Daviess County,Illinois,86275bc5fffffff,0,0.0,0.0,66670998.62109375,30415.161621230236,1758491782767,Synapse54,1758491782767,Synapse54
3589,61048 (Lena),Stephenson County,Illinois,86275bc67ffffff,0,0.0,0.0,67003861.7265625,30490.526730524725,1758491782767,Synapse54,1758491782767,Synapse54
3590,60115 (Dekalb),DeKalb County,Illinois,8627596cfffffff,0,0.0,0.0,65425428.375,30130.466226034092,1758491782767,Synapse54,1758491782767,Synapse54
3591,61752 (Le Roy),McLean County,Illinois,862662a17ffffff,0,0.0,0.0,60720182.2578125,29033.613871141577,1758491782767,Synapse54,1758491782767,Synapse54
3592,61048 (Lena),Stephenson County,Illinois,86275bc6fffffff,0,0.0,0.0,66842289.0625,30453.91348013311,1758491782767,Synapse54,1758491782767,Synapse54
3593,60115 (Dekalb),DeKalb County,Illinois,8627596d7ffffff,0,0.0,0.0,65584195.9765625,30166.869232458776,1758491782767,Synapse54,1758491782767,Synapse54
3594,61048 (Lena),Jo Daviess County,Illinois,86275bc77ffffff,0,0.0,0.0,66998619.3125,30489.39465414387,1758491782767,Synapse54,1758491782767,Synapse54
3595,61842 (Farmer City),De Witt County,Illinois,862662a1fffffff,0,0.0,0.0,60575646.4765625,28999.259660820146,1758491782767,Synapse54,1758491782767,Synapse54
3596,61075 (Scales Mound),Jo Daviess County,Illinois,86275bc87ffffff,0,0.0,0.0,66974263.328125,30484.103620791626,1758491782767,Synapse54,1758491782767,Synapse54
3597,60556 (Waterman),DeKalb County,Illinois,8627596dfffffff,0,0.0,0.0,65425075.34765625,30130.435005975323,1758491782767,Synapse54,1758491782767,Synapse54
3598,61724 (Bellflower),McLean County,Illinois,862662a27ffffff,0,0.0,0.0,60864768.0703125,29067.836349173213,1758491782767,Synapse54,1758491782767,Synapse54
3599,61028 (Elizabeth),Jo Daviess County,Illinois,86275bc8fffffff,0,0.0,0.0,66813553.6015625,30447.677734845693,1758491782767,Synapse54,1758491782767,Synapse54
3600,61036 (Galena),Jo Daviess County,Illinois,86275bc97ffffff,0,0.0,0.0,66967329.5078125,30482.590549992463,1758491782767,Synapse54,1758491782767,Synapse54
3601,60112 (Cortland),DeKalb County,Illinois,8627596e7ffffff,0,0.0,0.0,65744704.078125,30203.47846891463,1758491782767,Synapse54,1758491782767,Synapse54
3602,61724 (Bellflower),McLean County,Illinois,862662a2fffffff,0,0.0,0.0,60719600.27734375,29033.371708650244,1758491782767,Synapse54,1758491782767,Synapse54
3603,61036 (Galena),Jo Daviess County,Illinois,86275bc9fffffff,0,0.0,0.0,66806796.83203125,30446.202872083853,1758491782767,Synapse54,1758491782767,Synapse54
3604,61075 (Scales Mound),Jo Daviess County,Illinois,86275bca7ffffff,0,0.0,0.0,67142171.00390625,30522.0583320348,1758491782767,Synapse54,1758491782767,Synapse54
3605,60115 (Dekalb),DeKalb County,Illinois,8627596efffffff,0,0.0,0.0,65584864.0703125,30166.923074144546,1758491782767,Synapse54,1758491782767,Synapse54
3606,61722 (Arrowsmith),McLean County,Illinois,862662a37ffffff,0,0.0,0.0,60865077.8515625,29067.961681070778,1758491782767,Synapse54,1758491782767,Synapse54
3607,61001 (Apple River),Jo Daviess County,Illinois,86275bcafffffff,0,0.0,0.0,66980860.23828125,30485.54080446188,1758491782767,Synapse54,1758491782767,Synapse54
3608,61075 (Scales Mound),Jo Daviess County,Illinois,86275bcb7ffffff,0,0.0,0.0,67135397.70703125,30520.583094692465,1758491782767,Synapse54,1758491782767,Synapse54
3609,60115 (Dekalb),DeKalb County,Illinois,8627596f7ffffff,0,0.0,0.0,65744390.62109375,30203.456205845076,1758491782767,Synapse54,1758491782767,Synapse54
3610,61085 (Stockton),Jo Daviess County,Illinois,86275bcc7ffffff,0,0.0,0.0,66659512.45703125,30412.666356559293,1758491782767,Synapse54,1758491782767,Synapse54
3611,61853 (Mahomet),Champaign County,Illinois,862662a47ffffff,679,36.43,36.43,60430416.140625,28964.596916143666,1758491782767,Synapse54,1758491782767,Synapse54
3612,61085 (Stockton),Jo Daviess County,Illinois,86275bccfffffff,0,0.0,0.0,66499470.48828125,30376.3087143484,1758491782767,Synapse54,1758491782767,Synapse54
3613,60152 (Marengo),McHenry County,Illinois,862759707ffffff,225,85.55,85.55,66551598.6796875,30387.212835029808,1758491782767,Synapse54,1758491782767,Synapse54
3614,61028 (Elizabeth),Jo Daviess County,Illinois,86275bcd7ffffff,0,0.0,0.0,66653265.0859375,30411.304856297324,1758491782767,Synapse54,1758491782767,Synapse54
3615,61875 (Seymour),Champaign County,Illinois,862662a4fffffff,21,6.86,6.86,60286397.9296875,28930.286710906672,1758491782767,Synapse54,1758491782767,Synapse54
3616,61028 (Elizabeth),Jo Daviess County,Illinois,86275bcdfffffff,0,0.0,0.0,66493396.85546875,30374.984937574984,1758491782767,Synapse54,1758491782767,Synapse54
3617,60140 (Hampshire),DeKalb County,Illinois,86275970fffffff,0,0.0,0.0,66389131.96875,30350.27647989084,1758491782767,Synapse54,1758491782767,Synapse54
3618,61085 (Stockton),Jo Daviess County,Illinois,86275bce7ffffff,0,0.0,0.0,66826058.17578125,30450.39988352033,1758491782767,Synapse54,1758491782767,Synapse54
3619,61854 (Mansfield),Piatt County,Illinois,862662a57ffffff,0,0.0,0.0,60431095.94921875,28964.810305083083,1758491782767,Synapse54,1758491782767,Synapse54
3620,61085 (Stockton),Jo Daviess County,Illinois,86275bcefffffff,0,0.0,0.0,66665422.9296875,30413.951766618033,1758491782767,Synapse54,1758491782767,Synapse54
3621,60135 (Genoa),McHenry County,Illinois,862759717ffffff,120,62.5,62.5,66551548.53125,30387.24987639864,1758491782767,Synapse54,1758491782767,Synapse54
3622,61028 (Elizabeth),Jo Daviess County,Illinois,86275bcf7ffffff,0,0.0,0.0,66819974.7734375,30449.076896786442,1758491782767,Synapse54,1758491782767,Synapse54
3623,61854 (Mansfield),Piatt County,Illinois,862662a5fffffff,0,0.0,0.0,60287198.8828125,28930.529053871316,1758491782767,Synapse54,1758491782767,Synapse54
3624,53587 (South Wayne),Lafayette County,Wisconsin,86275bd47ffffff,0,0.0,0.0,67333542.47265625,30565.046310261605,1758491782767,Synapse54,1758491782767,Synapse54
3625,60135 (Genoa),DeKalb County,Illinois,86275971fffffff,0,0.0,0.0,66389229.41015625,30350.346998795,1758491782767,Synapse54,1758491782767,Synapse54
3626,61089 (Winslow),Stephenson County,Illinois,86275bd4fffffff,0,0.0,0.0,67170937.00390625,30528.286955141797,1758491782767,Synapse54,1758491782767,Synapse54
3627,61853 (Mahomet),Champaign County,Illinois,862662a67ffffff,326,66.8,66.8,60573974.40234375,28998.70710488465,1758491782767,Synapse54,1758491782767,Synapse54
3628,53587 (South Wayne),Lafayette County,Wisconsin,86275bd57ffffff,0,0.0,0.0,67328296.7890625,30563.916029757893,1758491782767,Synapse54,1758491782767,Synapse54
3629,60152 (Marengo),McHenry County,Illinois,862759727ffffff,779,39.01,39.01,66714368.86328125,30424.126158949715,1758491782767,Synapse54,1758491782767,Synapse54
3630,61089 (Winslow),Stephenson County,Illinois,86275bd5fffffff,0,0.0,0.0,67165863.92578125,30527.194228962737,1758491782767,Synapse54,1758491782767,Synapse54
3631,61853 (Mahomet),Champaign County,Illinois,862662a6fffffff,113,1.02,1.02,60429454.4765625,28964.31688714293,1758491782767,Synapse54,1758491782767,Synapse54
3632,60152 (Marengo),McHenry County,Illinois,86275972fffffff,1239,74.33,74.33,66551312.85546875,30387.099884798594,1758491782767,Synapse54,1758491782767,Synapse54
3633,61089 (Winslow),Stephenson County,Illinois,86275bd6fffffff,0,0.0,0.0,67338444.65234375,30566.099417071353,1758491782767,Synapse54,1758491782767,Synapse54
3634,53586 (Shullsburg),Lafayette County,Wisconsin,86275bd8fffffff,0,0.0,0.0,67310515.91015625,30560.065940558732,1758491782767,Synapse54,1758491782767,Synapse54
3635,61854 (Mansfield),Piatt County,Illinois,862662a77ffffff,0,0.0,0.0,60574816.26953125,28998.958490863322,1758491782767,Synapse54,1758491782767,Synapse54
3636,60152 (Marengo),McHenry County,Illinois,862759737ffffff,306,86.69,86.69,66714507.58203125,30424.205741865513,1758491782767,Synapse54,1758491782767,Synapse54
3637,53586 (Shullsburg),Lafayette County,Wisconsin,86275bd9fffffff,0,0.0,0.0,67303904.9921875,30558.62886477241,1758491782767,Synapse54,1758491782767,Synapse54
3638,60441 (Lockport),Will County,Illinois,862664487ffffff,0,0.0,0.0,64784666.8125,29983.026530441955,1758491782767,Synapse54,1758491782767,Synapse54
3639,61752 (Le Roy),De Witt County,Illinois,862662a87ffffff,22,24.72,24.72,60575337.25390625,28999.291649122068,1758491782767,Synapse54,1758491782767,Synapse54
3640,60140 (Hampshire),Kane County,Illinois,862759747ffffff,328,44.99,44.99,66226533.6484375,30313.218333477278,1758491782767,Synapse54,1758491782767,Synapse54
3641,60433 (Joliet),Will County,Illinois,86266448fffffff,878,2.06,2.06,64626741.23046875,29946.650470847326,1758491782767,Synapse54,1758491782767,Synapse54
3642,61842 (Farmer City),De Witt County,Illinois,862662a8fffffff,0,0.0,0.0,60431433.44140625,28965.0479820963,1758491782767,Synapse54,1758491782767,Synapse54
3643,60586 (Plainfield),Will County,Illinois,862664497ffffff,0,0.0,0.0,64786799.9453125,29983.56418073422,1758491782767,Synapse54,1758491782767,Synapse54
3644,60124 (Elgin),Kane County,Illinois,86275974fffffff,1779,96.16,96.16,66064811.0234375,30276.363625845937,1758491782767,Synapse54,1758491782767,Synapse54
3645,60435 (Joliet),Will County,Illinois,86266449fffffff,0,0.0,0.0,64629001.96484375,29947.21803862022,1758491782767,Synapse54,1758491782767,Synapse54
3646,61777 (Wapella),De Witt County,Illinois,862662a97ffffff,41,66.13,66.13,60574756.28125,28999.206974240886,1758491782767,Synapse54,1758491782767,Synapse54
3647,60441 (Lockport),Will County,Illinois,8626644a7ffffff,373,3.36,3.36,64940708.0390625,30018.880013659404,1758491782767,Synapse54,1758491782767,Synapse54
3648,60140 (Hampshire),Kane County,Illinois,862759757ffffff,253,14.26,14.26,66227108.078125,30313.39700659328,1758491782767,Synapse54,1758491782767,Synapse54
3649,60441 (Lockport),Will County,Illinois,8626644afffffff,1120,5.54,5.54,64782217.265625,29982.416441033194,1758491782767,Synapse54,1758491782767,Synapse54
3650,61735 (DeWitt),De Witt County,Illinois,862662a9fffffff,0,0.0,0.0,60430979.796875,28964.993349623746,1758491782767,Synapse54,1758491782767,Synapse54
3651,60446 (Romeoville),Will County,Illinois,8626644b7ffffff,3,0.01,0.01,64943026.875,30019.45946623043,1758491782767,Synapse54,1758491782767,Synapse54
3652,60140 (Hampshire),Kane County,Illinois,86275975fffffff,497,99.0,99.0,66065525.87890625,30276.574364418768,1758491782767,Synapse54,1758491782767,Synapse54
3653,60433 (Joliet),Will County,Illinois,8626644d7ffffff,1388,25.74,25.74,64469243.8828125,29910.330082378536,1758491782767,Synapse54,1758491782767,Synapse54
3654,61752 (Le Roy),McLean County,Illinois,862662aa7ffffff,0,0.0,0.0,60720043.96875,29033.633671119267,1758491782767,Synapse54,1758491782767,Synapse54
3655,60440 (Bolingbrook),Will County,Illinois,862664587ffffff,11126,26.89,26.89,65256613.39453125,30091.384961205797,1758491782767,Synapse54,1758491782767,Synapse54
3656,60140 (Hampshire),Kane County,Illinois,862759767ffffff,3885,32.78,32.78,66387939.03125,30349.909702911027,1758491782767,Synapse54,1758491782767,Synapse54
3657,60439 (Lemont),Cook County,Illinois,86266458fffffff,7957,43.48,43.48,65097120.25,30054.777156018197,1758491782767,Synapse54,1758491782767,Synapse54
3658,61842 (Farmer City),De Witt County,Illinois,862662aafffffff,0,0.0,0.0,60575634.17578125,28999.309255185708,1758491782767,Synapse54,1758491782767,Synapse54
3659,60124 (Elgin),Kane County,Illinois,86275976fffffff,542,4.71,4.71,66225630.375,30312.965228683446,1758491782767,Synapse54,1758491782767,Synapse54
3660,60565 (Naperville),DuPage County,Illinois,862664597ffffff,9817,22.43,22.43,65258993.0703125,30091.976831876585,1758491782767,Synapse54,1758491782767,Synapse54
3661,61752 (Le Roy),McLean County,Illinois,862662ab7ffffff,94,83.93,83.93,60719620.9453125,29033.58629120968,1758491782767,Synapse54,1758491782767,Synapse54
3662,60440 (Bolingbrook),Will County,Illinois,86266459fffffff,0,0.0,0.0,65099632.6875,30055.400074250887,1758491782767,Synapse54,1758491782767,Synapse54
3663,60140 (Hampshire),Kane County,Illinois,862759777ffffff,0,0.0,0.0,66388702.5,30350.130843892024,1758491782767,Synapse54,1758491782767,Synapse54
3664,60559 (Westmont),DuPage County,Illinois,8626645a7ffffff,21164,34.69,34.69,65413971.61328125,30127.414571292342,1758491782767,Synapse54,1758491782767,Synapse54
3665,60517 (Woodridge),DuPage County,Illinois,8626645b7ffffff,12892,28.73,28.73,65416544.390625,30128.04967799925,1758491782767,Synapse54,1758491782767,Synapse54
3666,61839 (De Land),Piatt County,Illinois,862662ac7ffffff,0,0.0,0.0,60287953.44921875,28930.813110026513,1758491782767,Synapse54,1758491782767,Synapse54
3667,60549 (Serena),LaSalle County,Illinois,862666107ffffff,0,0.0,0.0,64323491.25,29877.113110679493,1758491782767,Synapse54,1758491782767,Synapse54
3668,60145 (Kingston),DeKalb County,Illinois,862759787ffffff,0,0.0,0.0,66388420.92578125,30350.261171206763,1758491782767,Synapse54,1758491782767,Synapse54
3669,60549 (Serena),LaSalle County,Illinois,862666117ffffff,0,0.0,0.0,64323171.1640625,29877.089580740336,1758491782767,Synapse54,1758491782767,Synapse54
3670,61839 (De Land),Piatt County,Illinois,862662acfffffff,0,0.0,0.0,60144682.29296875,28896.641677698935,1758491782767,Synapse54,1758491782767,Synapse54
3671,60145 (Kingston),DeKalb County,Illinois,86275978fffffff,0,0.0,0.0,66226837.38671875,30313.481535522427,1758491782767,Synapse54,1758491782767,Synapse54
3672,61350 (Ottawa),LaSalle County,Illinois,86266611fffffff,0,0.0,0.0,64167864.7578125,29841.191844336525,1758491782767,Synapse54,1758491782767,Synapse54
3673,60551 (Sheridan),LaSalle County,Illinois,862666127ffffff,0,0.0,0.0,64479498.88671875,29913.080393711367,1758491782767,Synapse54,1758491782767,Synapse54
3674,61842 (Farmer City),De Witt County,Illinois,862662ad7ffffff,0,0.0,0.0,60287908.3125,28930.855153634155,1758491782767,Synapse54,1758491782767,Synapse54
3675,60146 (Kirkland),DeKalb County,Illinois,862759797ffffff,0,0.0,0.0,66387518.23828125,30350.105526723564,1758491782767,Synapse54,1758491782767,Synapse54
3676,60551 (Sheridan),LaSalle County,Illinois,86266612fffffff,0,0.0,0.0,64323496.984375,29877.06448775442,1758491782767,Synapse54,1758491782767,Synapse54
3677,60551 (Sheridan),LaSalle County,Illinois,862666137ffffff,0,0.0,0.0,64479355.70703125,29913.09741003965,1758491782767,Synapse54,1758491782767,Synapse54
3678,61882 (Weldon),De Witt County,Illinois,862662adfffffff,0,0.0,0.0,60144758.6875,28896.712610358896,1758491782767,Synapse54,1758491782767,Synapse54
3679,61350 (Ottawa),LaSalle County,Illinois,862666187ffffff,0,0.0,0.0,64166558.4609375,29840.991724276304,1758491782767,Synapse54,1758491782767,Synapse54
3680,60146 (Kirkland),DeKalb County,Illinois,86275979fffffff,0,0.0,0.0,66226082.3515625,30313.359217970024,1758491782767,Synapse54,1758491782767,Synapse54
3681,61373 (Utica),LaSalle County,Illinois,862666197ffffff,0,0.0,0.0,64165432.76953125,29840.78306409268,1758491782767,Synapse54,1758491782767,Synapse54
3682,61842 (Farmer City),Piatt County,Illinois,862662ae7ffffff,0,0.0,0.0,60431491.6171875,28964.956485372044,1758491782767,Synapse54,1758491782767,Synapse54
3683,60518 (Earlville),LaSalle County,Illinois,8626661a7ffffff,0,0.0,0.0,64322533.18359375,29876.993063310976,1758491782767,Synapse54,1758491782767,Synapse54
