OBJECTID,admin4_name,admin3_name,admin2_name,id,GENALPHACY,GENALPHACY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
3890,61046 (Lanark),Carroll County,Illinois,86275b02fffffff,15,8.52,8.52,66228750.00390625,30313.917272584884,1758492298951,Synapse54,1758492298951,Synapse54
3891,60026 (Glenview),Cook County,Illinois,862759acfffffff,3631,9.01,9.01,66580000.0,30394.247792671464,1758492298951,Synapse54,1758492298951,Synapse54
3892,61254 (Geneseo),Henry County,Illinois,862675d47ffffff,227,10.08,10.08,64061250.0,29815.535254204093,1758492298951,Synapse54,1758492298951,Synapse54
3893,60089 (Buffalo Grove),Lake County,Illinois,862759ad7ffffff,4528,8.85,8.85,66673749.99609375,30415.319195131793,1758492298951,Synapse54,1758492298951,Synapse54
3894,61064 (Polo),Ogle County,Illinois,86275b047ffffff,5,5.32,5.32,65906250.0,30244.08250798238,1758492298951,Synapse54,1758492298951,Synapse54
3895,60070 (Prospect Heights),Cook County,Illinois,862759adfffffff,4030,9.67,9.67,66320000.0,30336.902005127326,1758492298951,Synapse54,1758492298951,Synapse54
3896,61254 (Geneseo),Henry County,Illinois,862675d4fffffff,560,9.1,9.1,63720000.0,29737.953395583703,1758492298951,Synapse54,1758492298951,Synapse54
3897,60035 (Highland Park),Lake County,Illinois,862759ae7ffffff,2528,9.4,9.4,67293750.0,30555.551140148484,1758492298951,Synapse54,1758492298951,Synapse54
3898,61064 (Polo),Ogle County,Illinois,86275b04fffffff,14,6.31,6.31,65540000.0,30156.587381989048,1758492298951,Synapse54,1758492298951,Synapse54
3899,60022 (Glencoe),Cook County,Illinois,862759aefffffff,2270,10.34,10.34,66699999.9921875,30420.713421967204,1758492298951,Synapse54,1758492298951,Synapse54
3900,61241 (Colona),Henry County,Illinois,862675d57ffffff,137,10.29,10.29,63720000.00390625,29737.953395583703,1758492298951,Synapse54,1758492298951,Synapse54
3901,60015 (Deerfield),Lake County,Illinois,862759af7ffffff,1352,8.9,8.9,66673750.00390625,30415.319195131793,1758492298951,Synapse54,1758492298951,Synapse54
3902,61051 (Milledgeville),Carroll County,Illinois,86275b057ffffff,12,8.28,8.28,65518750.0,30152.296982356045,1758492298951,Synapse54,1758492298951,Synapse54
3903,60099 (Zion),Lake County,Illinois,862759b17ffffff,2539,11.19,11.19,67993749.9921875,30715.91935917625,1758492298951,Synapse54,1758492298951,Synapse54
3904,61051 (Milledgeville),Carroll County,Illinois,86275b05fffffff,11,7.91,7.91,65518750.0,30152.296982356045,1758492298951,Synapse54,1758492298951,Synapse54
3905,60087 (Waukegan),Lake County,Illinois,862759b1fffffff,0,0.0,0.0,67293750.0078125,30555.551140148484,1758492298951,Synapse54,1758492298951,Synapse54
3906,61254 (Geneseo),Henry County,Illinois,862675d5fffffff,20,10.42,10.42,63742500.00390625,29745.723179968103,1758492298951,Synapse54,1758492298951,Synapse54
3907,60096 (Winthrop Harbor),Lake County,Illinois,862759b37ffffff,5,8.77,8.77,67983750.0078125,30711.29136125039,1758492298951,Synapse54,1758492298951,Synapse54
3908,61064 (Polo),Ogle County,Illinois,86275b067ffffff,10,7.3,7.3,65638750.0,30178.668484114216,1758492298951,Synapse54,1758492298951,Synapse54
3909,60083 (Wadsworth),Lake County,Illinois,862759b87ffffff,1322,9.43,9.43,67758749.99609375,30660.226537567294,1758492298951,Synapse54,1758492298951,Synapse54
3910,61254 (Geneseo),Henry County,Illinois,862675d67ffffff,46,9.45,9.45,63719999.99609375,29737.953395583703,1758492298951,Synapse54,1758492298951,Synapse54
3911,60031 (Gurnee),Lake County,Illinois,862759b8fffffff,3436,11.53,11.53,67293750.0,30555.551140148484,1758492298951,Synapse54,1758492298951,Synapse54
3912,61064 (Polo),Ogle County,Illinois,86275b06fffffff,252,10.28,10.28,65665000.00390625,30186.91266187427,1758492298951,Synapse54,1758492298951,Synapse54
3913,60083 (Wadsworth),Lake County,Illinois,862759ba7ffffff,1315,9.93,9.93,67612500.0,30624.074838579196,1758492298951,Synapse54,1758492298951,Synapse54
3914,61254 (Geneseo),Henry County,Illinois,862675d6fffffff,84,8.68,8.68,64061250.0,29815.535254204093,1758492298951,Synapse54,1758492298951,Synapse54
3915,60087 (Waukegan),Lake County,Illinois,862759bafffffff,4686,11.0,11.0,67663750.0078125,30639.250804338004,1758492298951,Synapse54,1758492298951,Synapse54
3916,61046 (Lanark),Carroll County,Illinois,86275b077ffffff,13,8.07,8.07,66255000.0,30321.74466605859,1758492298951,Synapse54,1758492298951,Synapse54
3917,60083 (Wadsworth),Lake County,Illinois,862759bb7ffffff,67,7.35,7.35,67785000.0,30665.58770044623,1758492298951,Synapse54,1758492298951,Synapse54
3918,61257 (Hillsdale),Rock Island County,Illinois,862675d77ffffff,26,8.75,8.75,64232499.99609375,29858.518304821155,1758492298951,Synapse54,1758492298951,Synapse54
3919,61318 (Compton),Lee County,Illinois,862666c17ffffff,43,10.17,10.17,64929999.99609375,30015.717649251717,1758492298951,Synapse54,1758492298951,Synapse54
3920,61078 (Shannon),Stephenson County,Illinois,86275b10fffffff,9,8.26,8.26,66504999.99609375,30382.080975328467,1758492298951,Synapse54,1758492298951,Synapse54
3921,61353 (Paw Paw),Lee County,Illinois,862666c1fffffff,13,9.92,9.92,64607500.0,29942.722372149747,1758492298951,Synapse54,1758492298951,Synapse54
3922,61201 (Rock Island),Rock Island County,Illinois,862675d8fffffff,3954,9.96,9.96,63970000.0,29799.712264311594,1758492298951,Synapse54,1758492298951,Synapse54
3923,60929 (Cullom),Livingston County,Illinois,86266626fffffff,36,10.32,10.32,62517499.99609375,29460.740788158135,1758492298951,Synapse54,1758492298951,Synapse54
3924,61032 (Freeport),Stephenson County,Illinois,86275b127ffffff,196,6.97,6.97,66577500.0,30391.582014213836,1758492298951,Synapse54,1758492298951,Synapse54
3925,61769 (Saunemin),Livingston County,Illinois,862666277ffffff,56,13.21,13.21,62420000.0,29434.741281175586,1758492298951,Synapse54,1758492298951,Synapse54
3926,52804 (Davenport),Scott County,Iowa,862675d9fffffff,3840,10.11,10.11,64000000.0,29800.564460212125,1758492298951,Synapse54,1758492298951,Synapse54
3927,61353 (Paw Paw),Lee County,Illinois,862666c27ffffff,13,10.0,10.0,65317499.99609375,30107.862252246035,1758492298951,Synapse54,1758492298951,Synapse54
3928,61032 (Freeport),Stephenson County,Illinois,86275b12fffffff,48,8.11,8.11,66924999.99609375,30474.638729147453,1758492298951,Synapse54,1758492298951,Synapse54
3929,61764 (Pontiac),Livingston County,Illinois,862666287ffffff,14,12.84,12.84,62557500.0,29463.92974434358,1758492298951,Synapse54,1758492298951,Synapse54
3930,53811 (Hazel Green),Grant County,Wisconsin,86275a207ffffff,436,9.27,9.27,67125000.0,30516.27348827121,1758492298951,Synapse54,1758492298951,Synapse54
3931,60518 (Earlville),DeKalb County,Illinois,862666c2fffffff,16,13.01,13.01,64830000.00390625,29997.023814252643,1758492298951,Synapse54,1758492298951,Synapse54
3932,61030 (Forreston),Ogle County,Illinois,86275b147ffffff,162,10.48,10.48,66082500.0,30279.66722789179,1758492298951,Synapse54,1758492298951,Synapse54
3933,61764 (Pontiac),Livingston County,Illinois,86266628fffffff,93,8.52,8.52,62771250.0,29514.561691914176,1758492298951,Synapse54,1758492298951,Synapse54
3934,61025 (East Dubuque),Jo Daviess County,Illinois,86275a20fffffff,66,7.81,7.81,66846249.99609375,30452.870236383664,1758492298951,Synapse54,1758492298951,Synapse54
3935,60553 (Steward),Lee County,Illinois,862666c37ffffff,18,9.42,9.42,64953750.0,30020.56667176407,1758492298951,Synapse54,1758492298951,Synapse54
3936,61030 (Forreston),Ogle County,Illinois,86275b14fffffff,12,6.94,6.94,65540000.0,30156.587381989048,1758492298951,Synapse54,1758492298951,Synapse54
3937,61764 (Pontiac),Livingston County,Illinois,862666297ffffff,12,12.77,12.77,62913750.0,29551.401374216137,1758492298951,Synapse54,1758492298951,Synapse54
3938,52003 (Dubuque),Dubuque County,Iowa,86275a21fffffff,875,10.37,10.37,66919999.99609375,30475.155060251185,1758492298951,Synapse54,1758492298951,Synapse54
3939,60518 (Earlville),LaSalle County,Illinois,862666c47ffffff,16,8.89,8.89,64732499.99609375,29973.24969406701,1758492298951,Synapse54,1758492298951,Synapse54
3940,61078 (Shannon),Ogle County,Illinois,86275b157ffffff,10,7.69,7.69,66255000.0,30321.74466605859,1758492298951,Synapse54,1758492298951,Synapse54
3941,61743 (Graymont),Livingston County,Illinois,86266629fffffff,27,11.89,11.89,62460000.0,29445.689851124567,1758492298951,Synapse54,1758492298951,Synapse54
3942,61030 (Forreston),Ogle County,Illinois,86275b15fffffff,9,7.03,7.03,66255000.0,30321.74466605859,1758492298951,Synapse54,1758492298951,Synapse54
3943,60531 (Leland),LaSalle County,Illinois,862666c4fffffff,31,9.42,9.42,64275000.0,29864.14029447963,1758492298951,Synapse54,1758492298951,Synapse54
3944,61025 (East Dubuque),Jo Daviess County,Illinois,86275a22fffffff,58,7.86,7.86,67165000.0,30526.914861501824,1758492298951,Synapse54,1758492298951,Synapse54
3945,61319 (Cornell),Livingston County,Illinois,8626662a7ffffff,14,9.79,9.79,62968750.0,29565.88249743207,1758492298951,Synapse54,1758492298951,Synapse54
3946,61007 (Baileyville),Ogle County,Illinois,86275b167ffffff,14,8.33,8.33,66577500.0,30391.582014213836,1758492298951,Synapse54,1758492298951,Synapse54
3947,60518 (Earlville),LaSalle County,Illinois,862666c57ffffff,184,9.58,9.58,64732499.99609375,29973.24969406701,1758492298951,Synapse54,1758492298951,Synapse54
3948,61036 (Galena),Jo Daviess County,Illinois,86275a247ffffff,95,7.02,7.02,66959999.99609375,30478.8596767694,1758492298951,Synapse54,1758492298951,Synapse54
3949,61764 (Pontiac),Livingston County,Illinois,8626662afffffff,21,13.38,13.38,62585000.0,29476.639004852215,1758492298951,Synapse54,1758492298951,Synapse54
3950,61030 (Forreston),Ogle County,Illinois,86275b16fffffff,28,10.41,10.41,66105000.0,30284.18233980373,1758492298951,Synapse54,1758492298951,Synapse54
3951,60518 (Earlville),LaSalle County,Illinois,862666c5fffffff,11,9.73,9.73,64511250.0,29925.882226172147,1758492298951,Synapse54,1758492298951,Synapse54
3952,61036 (Galena),Jo Daviess County,Illinois,86275a24fffffff,18,8.0,8.0,66642500.0078125,30408.702977941884,1758492298951,Synapse54,1758492298951,Synapse54
3953,61319 (Cornell),Livingston County,Illinois,8626662b7ffffff,65,10.67,10.67,62747500.0,29509.681072941305,1758492298951,Synapse54,1758492298951,Synapse54
3954,52031 (Bellevue),Dubuque County,Iowa,86275a257ffffff,41,6.84,6.84,66847500.0,30452.89844791933,1758492298951,Synapse54,1758492298951,Synapse54
3955,60531 (Leland),DeKalb County,Illinois,862666c67ffffff,127,12.02,12.02,64661250.00390625,29956.461934385035,1758492298951,Synapse54,1758492298951,Synapse54
3956,61007 (Baileyville),Ogle County,Illinois,86275b177ffffff,28,8.0,8.0,66255000.0,30321.74466605859,1758492298951,Synapse54,1758492298951,Synapse54
3957,61764 (Pontiac),Livingston County,Illinois,8626662c7ffffff,21,11.17,11.17,62294999.9921875,29404.016568484258,1758492298951,Synapse54,1758492298951,Synapse54
3958,61042 (Harmon),Lee County,Illinois,86275b207ffffff,16,7.92,7.92,65220000.00390625,30087.169401672898,1758492298951,Synapse54,1758492298951,Synapse54
3959,61739 (Fairbury),Livingston County,Illinois,8626662cfffffff,16,10.74,10.74,62271250.0,29400.275098710394,1758492298951,Synapse54,1758492298951,Synapse54
3960,61036 (Galena),Jo Daviess County,Illinois,86275a267ffffff,187,7.74,7.74,66968749.99609375,30482.430914311146,1758492298951,Synapse54,1758492298951,Synapse54
3961,60531 (Leland),LaSalle County,Illinois,862666c6fffffff,27,11.25,11.25,64661250.0,29956.46193438504,1758492298951,Synapse54,1758492298951,Synapse54
3962,61036 (Galena),Jo Daviess County,Illinois,86275a26fffffff,50,5.77,5.77,66346249.99609375,30339.678553143975,1758492298951,Synapse54,1758492298951,Synapse54
3963,61764 (Pontiac),Livingston County,Illinois,8626662d7ffffff,39,5.99,5.99,62459999.99609375,29445.689851124567,1758492298951,Synapse54,1758492298951,Synapse54
3964,61042 (Harmon),Lee County,Illinois,86275b20fffffff,5,9.26,9.26,65020000.00390625,30044.12292311492,1758492298951,Synapse54,1758492298951,Synapse54
3965,60518 (Earlville),DeKalb County,Illinois,862666c77ffffff,21,11.6,11.6,64636250.00390625,29951.435874961597,1758492298951,Synapse54,1758492298951,Synapse54
3966,61071 (Rock Falls),Whiteside County,Illinois,86275b217ffffff,159,10.5,10.5,64856250.0,29999.719449274507,1758492298951,Synapse54,1758492298951,Synapse54
3967,61378 (West Brooklyn),Lee County,Illinois,862666c87ffffff,9,8.91,8.91,64804999.99609375,29987.38422963725,1758492298951,Synapse54,1758492298951,Synapse54
3968,61036 (Galena),Jo Daviess County,Illinois,86275a277ffffff,61,7.76,7.76,67022500.0,30495.62342415748,1758492298951,Synapse54,1758492298951,Synapse54
3969,61764 (Pontiac),Livingston County,Illinois,8626662dfffffff,12,11.88,11.88,62028750.0078125,29347.872158190534,1758492298951,Synapse54,1758492298951,Synapse54
3970,61036 (Galena),Jo Daviess County,Illinois,86275a34fffffff,12,9.3,9.3,66960000.0078125,30482.787404723284,1758492298951,Synapse54,1758492298951,Synapse54
3971,61764 (Pontiac),Livingston County,Illinois,8626662e7ffffff,13,11.21,11.21,62678750.0,29493.260061064113,1758492298951,Synapse54,1758492298951,Synapse54
3972,61042 (Harmon),Lee County,Illinois,86275b21fffffff,8,8.7,8.7,64732500.0,29969.57637194154,1758492298951,Synapse54,1758492298951,Synapse54
3973,61367 (Sublette),Lee County,Illinois,862666c8fffffff,12,7.19,7.19,64560000.0,29934.746089546083,1758492298951,Synapse54,1758492298951,Synapse54
3974,61021 (Dixon),Lee County,Illinois,86275b227ffffff,22,8.73,8.73,65050000.0,30044.95152448684,1758492298951,Synapse54,1758492298951,Synapse54
3975,61764 (Pontiac),Livingston County,Illinois,8626662efffffff,9,11.39,11.39,62294999.99609375,29404.016568484258,1758492298951,Synapse54,1758492298951,Synapse54
3976,61025 (East Dubuque),Jo Daviess County,Illinois,86275a35fffffff,21,8.57,8.57,66960000.00390625,30482.787404723284,1758492298951,Synapse54,1758492298951,Synapse54
3977,61367 (Sublette),Lee County,Illinois,862666c97ffffff,27,9.41,9.41,64560000.00390625,29934.74608954608,1758492298951,Synapse54,1758492298951,Synapse54
3978,53803 (Benton),Lafayette County,Wisconsin,86275a36fffffff,28,9.79,9.79,67308749.99609375,30560.26534524047,1758492298951,Synapse54,1758492298951,Synapse54
3979,61367 (Sublette),Lee County,Illinois,862666c9fffffff,36,7.45,7.45,64782500.00390625,29982.714745808888,1758492298951,Synapse54,1758492298951,Synapse54
3980,61021 (Dixon),Lee County,Illinois,86275b22fffffff,8,8.25,8.25,64856250.0,29999.719449274507,1758492298951,Synapse54,1758492298951,Synapse54
3981,61764 (Pontiac),Livingston County,Illinois,8626662f7ffffff,933,8.97,8.97,62370000.0,29425.829634879818,1758492298951,Synapse54,1758492298951,Synapse54
3982,61021 (Dixon),Lee County,Illinois,86275b237ffffff,85,7.28,7.28,65022500.00390625,30036.88688541078,1758492298951,Synapse54,1758492298951,Synapse54
3983,60420 (Dwight),Grundy County,Illinois,862666307ffffff,29,11.11,11.11,63378750.0,29658.749225723226,1758492298951,Synapse54,1758492298951,Synapse54
3984,61046 (Lanark),Carroll County,Illinois,86275b007ffffff,157,9.87,9.87,66037500.0,30272.54289003248,1758492298951,Synapse54,1758492298951,Synapse54
3985,61378 (West Brooklyn),Lee County,Illinois,862666ca7ffffff,22,9.91,9.91,65123750.00390625,30062.784548950127,1758492298951,Synapse54,1758492298951,Synapse54
3986,61310 (Amboy),Lee County,Illinois,86275b247ffffff,9,9.47,9.47,64657500.0,29956.599815524052,1758492298951,Synapse54,1758492298951,Synapse54
3987,60420 (Dwight),Livingston County,Illinois,86266630fffffff,296,9.37,9.37,62993750.0,29569.736102353163,1758492298951,Synapse54,1758492298951,Synapse54
3988,61046 (Lanark),Carroll County,Illinois,86275b00fffffff,11,9.73,9.73,65617499.9921875,30174.378084481214,1758492298951,Synapse54,1758492298951,Synapse54
3989,61378 (West Brooklyn),Lee County,Illinois,862666cafffffff,7,8.86,8.86,64776250.0078125,29984.712722226905,1758492298951,Synapse54,1758492298951,Synapse54
3990,61046 (Lanark),Carroll County,Illinois,86275b017ffffff,6,7.79,7.79,66013750.00390625,30264.715496558776,1758492298951,Synapse54,1758492298951,Synapse54
3991,61310 (Amboy),Lee County,Illinois,862666cb7ffffff,14,9.93,9.93,65072499.99609375,30049.46663639878,1758492298951,Synapse54,1758492298951,Synapse54
3992,61330 (La Moille),Bureau County,Illinois,86275b24fffffff,11,9.73,9.73,64635000.0,29951.978320120594,1758492298951,Synapse54,1758492298951,Synapse54
3993,60437 (Kinsman),Grundy County,Illinois,862666317ffffff,7,11.48,11.48,63187500.0,29613.228266335296,1758492298951,Synapse54,1758492298951,Synapse54
3994,61046 (Lanark),Carroll County,Illinois,86275b01fffffff,10,10.0,10.0,66013750.0,30264.715496558776,1758492298951,Synapse54,1758492298951,Synapse54
3995,60460 (Odell),Livingston County,Illinois,86266631fffffff,9,10.84,10.84,63021249.99609375,29571.507965060464,1758492298951,Synapse54,1758492298951,Synapse54
3996,61310 (Amboy),Lee County,Illinois,86275b257ffffff,5,10.0,10.0,64657500.00390625,29956.599815524052,1758492298951,Synapse54,1758492298951,Synapse54
3997,61342 (Mendota),LaSalle County,Illinois,862666cc7ffffff,10,7.14,7.14,64413750.0,29897.37723487238,1758492298951,Synapse54,1758492298951,Synapse54
3998,61078 (Shannon),Carroll County,Illinois,86275b027ffffff,106,11.91,11.91,66228750.00390625,30313.917272584884,1758492298951,Synapse54,1758492298951,Synapse54
3999,61371 (Triumph),LaSalle County,Illinois,862666ccfffffff,30,10.03,10.03,64362499.99609375,29890.556371940333,1758492298951,Synapse54,1758492298951,Synapse54
4000,61046 (Lanark),Carroll County,Illinois,86275b037ffffff,48,7.75,7.75,66228749.99609375,30313.917272584884,1758492298951,Synapse54,1758492298951,Synapse54
4001,60420 (Dwight),Grundy County,Illinois,862666327ffffff,19,12.34,12.34,63378750.0,29658.749225723222,1758492298951,Synapse54,1758492298951,Synapse54
4002,61349 (Ohio),Lee County,Illinois,86275b25fffffff,9,10.23,10.23,64635000.00390625,29951.978320120594,1758492298951,Synapse54,1758492298951,Synapse54
4003,60420 (Dwight),Grundy County,Illinois,86266632fffffff,68,10.63,10.63,63237500.0,29622.139912631064,1758492298951,Synapse54,1758492298951,Synapse54
4004,61310 (Amboy),Lee County,Illinois,86275b267ffffff,21,9.5,9.5,64657499.99609375,29956.599815524052,1758492298951,Synapse54,1758492298951,Synapse54
4005,61342 (Mendota),LaSalle County,Illinois,862666cd7ffffff,713,10.63,10.63,64318750.00390625,29875.79094287586,1758492298951,Synapse54,1758492298951,Synapse54
4006,61053 (Mount Carroll),Carroll County,Illinois,86275b087ffffff,30,7.28,7.28,66013750.0,30264.715496558776,1758492298951,Synapse54,1758492298951,Synapse54
4007,60420 (Dwight),Grundy County,Illinois,862666337ffffff,11,11.7,11.7,63237499.99609375,29622.139912631064,1758492298951,Synapse54,1758492298951,Synapse54
4008,61053 (Mount Carroll),Carroll County,Illinois,86275b08fffffff,7,6.25,6.25,65596249.99609375,30172.05045768834,1758492298951,Synapse54,1758492298951,Synapse54
4009,61342 (Mendota),LaSalle County,Illinois,862666cdfffffff,68,11.06,11.06,64318750.0,29875.790942875858,1758492298951,Synapse54,1758492298951,Synapse54
4010,61367 (Sublette),Lee County,Illinois,86275b26fffffff,8,9.09,9.09,64657500.0,29956.599815524052,1758492298951,Synapse54,1758492298951,Synapse54
4011,60919 (Cabery),Livingston County,Illinois,862666347ffffff,23,10.9,10.9,62835000.0,29533.5852779985,1758492298951,Synapse54,1758492298951,Synapse54
4012,61074 (Savanna),Carroll County,Illinois,86275b097ffffff,80,7.25,7.25,65768750.00390625,30212.81935429573,1758492298951,Synapse54,1758492298951,Synapse54
4013,60518 (Earlville),LaSalle County,Illinois,862666ce7ffffff,5,6.41,6.41,64540000.0,29927.944463662207,1758492298951,Synapse54,1758492298951,Synapse54
4014,61310 (Amboy),Lee County,Illinois,86275b277ffffff,11,8.8,8.8,64657500.0,29956.599815524052,1758492298951,Synapse54,1758492298951,Synapse54
4015,60934 (Emington),Livingston County,Illinois,86266634fffffff,6,10.71,10.71,62420000.0,29434.741281175586,1758492298951,Synapse54,1758492298951,Synapse54
4016,61283 (Tampico),Whiteside County,Illinois,86275b28fffffff,14,9.86,9.86,64467500.0,29915.11463087684,1758492298951,Synapse54,1758492298951,Synapse54
4017,60420 (Dwight),Livingston County,Illinois,862666357ffffff,8,10.26,10.26,62803750.0,29523.984773755437,1758492298951,Synapse54,1758492298951,Synapse54
4018,61074 (Savanna),Carroll County,Illinois,86275b09fffffff,11,6.08,6.08,65790000.00390625,30216.96183408144,1758492298951,Synapse54,1758492298951,Synapse54
4019,60518 (Earlville),LaSalle County,Illinois,862666cefffffff,6,6.82,6.82,64487500.00390625,29921.083693857603,1758492298951,Synapse54,1758492298951,Synapse54
4020,61071 (Rock Falls),Whiteside County,Illinois,86275b2a7ffffff,833,10.33,10.33,64830000.0,29991.43009791951,1758492298951,Synapse54,1758492298951,Synapse54
4021,61342 (Mendota),LaSalle County,Illinois,862666cf7ffffff,5,5.75,5.75,64929999.99609375,30017.70684565421,1758492298951,Synapse54,1758492298951,Synapse54
4022,61053 (Mount Carroll),Carroll County,Illinois,86275b0a7ffffff,102,7.39,7.39,66012499.99609375,30264.89741836138,1758492298951,Synapse54,1758492298951,Synapse54
4023,60934 (Emington),Livingston County,Illinois,86266635fffffff,19,10.8,10.8,63018750.0,29574.794143727835,1758492298951,Synapse54,1758492298951,Synapse54
4024,61071 (Rock Falls),Whiteside County,Illinois,86275b2afffffff,57,10.25,10.25,64732500.0,29969.57637194154,1758492298951,Synapse54,1758492298951,Synapse54
4025,60961 (Reddick),Livingston County,Illinois,862666367ffffff,8,10.13,10.13,63237500.0,29622.139912631064,1758492298951,Synapse54,1758492298951,Synapse54
4026,61053 (Mount Carroll),Carroll County,Illinois,86275b0afffffff,11,7.69,7.69,66012500.0078125,30264.897418361383,1758492298951,Synapse54,1758492298951,Synapse54
4027,60553 (Steward),Lee County,Illinois,862666d07ffffff,16,10.26,10.26,65666250.00390625,30186.041559526377,1758492298951,Synapse54,1758492298951,Synapse54
4028,61376 (Walnut),Lee County,Illinois,86275b2c7ffffff,8,8.99,8.99,64318750.0,29877.041462551977,1758492298951,Synapse54,1758492298951,Synapse54
4029,60919 (Cabery),Kankakee County,Illinois,86266636fffffff,17,9.55,9.55,63018750.0,29574.794143727835,1758492298951,Synapse54,1758492298951,Synapse54
4030,61053 (Mount Carroll),Carroll County,Illinois,86275b0b7ffffff,12,8.16,8.16,66162500.0,30299.471852685303,1758492298951,Synapse54,1758492298951,Synapse54
4031,60530 (Lee),DeKalb County,Illinois,862666d0fffffff,34,9.07,9.07,65317499.99609375,30107.862252246035,1758492298951,Synapse54,1758492298951,Synapse54
4032,61376 (Walnut),Bureau County,Illinois,86275b2cfffffff,122,8.53,8.53,64150000.00390625,29834.570918288355,1758492298951,Synapse54,1758492298951,Synapse54
4033,60420 (Dwight),Livingston County,Illinois,862666377ffffff,9,10.47,10.47,63018750.0,29574.794143727835,1758492298951,Synapse54,1758492298951,Synapse54
4034,61014 (Chadwick),Carroll County,Illinois,86275b0c7ffffff,8,6.2,6.2,65518750.0,30152.296982356045,1758492298951,Synapse54,1758492298951,Synapse54
4035,60553 (Steward),Lee County,Illinois,862666d17ffffff,30,10.1,10.1,65636250.0,30177.241132897456,1758492298951,Synapse54,1758492298951,Synapse54
4036,61243 (Deer Grove),Whiteside County,Illinois,86275b2d7ffffff,14,10.29,10.29,64511250.00390625,29921.835242787627,1758492298951,Synapse54,1758492298951,Synapse54
4037,61313 (Blackstone),Livingston County,Illinois,862666387ffffff,12,9.92,9.92,63062500.0,29587.234840289813,1758492298951,Synapse54,1758492298951,Synapse54
4038,61014 (Chadwick),Whiteside County,Illinois,86275b0cfffffff,26,7.56,7.56,65172500.00390625,30074.63482427984,1758492298951,Synapse54,1758492298951,Synapse54
4039,60530 (Lee),Lee County,Illinois,862666d1fffffff,16,9.82,9.82,65346250.0,30110.67767600998,1758492298951,Synapse54,1758492298951,Synapse54
4040,61014 (Chadwick),Carroll County,Illinois,86275b0d7ffffff,4,3.64,3.64,65566250.0,30165.120197230997,1758492298951,Synapse54,1758492298951,Synapse54
4041,60460 (Odell),Livingston County,Illinois,86266638fffffff,6,9.23,9.23,62802500.0,29524.16219615724,1758492298951,Synapse54,1758492298951,Synapse54
4042,61376 (Walnut),Bureau County,Illinois,86275b2dfffffff,11,9.24,9.24,64511250.0,29921.835242787623,1758492298951,Synapse54,1758492298951,Synapse54
4043,60150 (Malta),DeKalb County,Illinois,862666d27ffffff,15,11.81,11.81,65317499.99609375,30107.862252246035,1758492298951,Synapse54,1758492298951,Synapse54
4044,61042 (Harmon),Lee County,Illinois,86275b2e7ffffff,5,9.62,9.62,64320000.0,29877.006798925086,1758492298951,Synapse54,1758492298951,Synapse54
4045,61313 (Blackstone),Livingston County,Illinois,862666397ffffff,10,9.09,9.09,62937500.0,29556.28199318901,1758492298951,Synapse54,1758492298951,Synapse54
4046,61270 (Morrison),Whiteside County,Illinois,86275b0dfffffff,8,6.9,6.9,65394999.99609375,30122.57040855978,1758492298951,Synapse54,1758492298951,Synapse54
4047,60150 (Malta),DeKalb County,Illinois,862666d2fffffff,12,9.52,9.52,65666250.00390625,30186.041559526377,1758492298951,Synapse54,1758492298951,Synapse54
4048,61376 (Walnut),Lee County,Illinois,86275b2efffffff,7,9.33,9.33,64442500.0,29907.18453988494,1758492298951,Synapse54,1758492298951,Synapse54
4049,61313 (Blackstone),Livingston County,Illinois,86266639fffffff,9,9.78,9.78,62937500.0,29556.28199318901,1758492298951,Synapse54,1758492298951,Synapse54
4050,61051 (Milledgeville),Carroll County,Illinois,86275b0e7ffffff,9,9.68,9.68,65617499.99609375,30174.378084481214,1758492298951,Synapse54,1758492298951,Synapse54
4051,61068 (Rochelle),Ogle County,Illinois,862666d37ffffff,20,11.83,11.83,65540000.0,30155.75537930589,1758492298951,Synapse54,1758492298951,Synapse54
4052,61243 (Deer Grove),Whiteside County,Illinois,86275b2f7ffffff,13,10.0,10.0,64688749.99609375,29962.855760030754,1758492298951,Synapse54,1758492298951,Synapse54
4053,60556 (Waterman),DeKalb County,Illinois,862666d47ffffff,18,13.43,13.43,65317499.99609375,30107.862252246035,1758492298951,Synapse54,1758492298951,Synapse54
4054,61051 (Milledgeville),Carroll County,Illinois,86275b0efffffff,90,8.18,8.18,65617500.0,30174.378084481214,1758492298951,Synapse54,1758492298951,Synapse54
4055,60470 (Ransom),LaSalle County,Illinois,8626663a7ffffff,17,8.42,8.42,62937500.0,29556.28199318901,1758492298951,Synapse54,1758492298951,Synapse54
4056,61021 (Dixon),Lee County,Illinois,86275b307ffffff,212,5.17,5.17,65147500.0,30066.993526947277,1758492298951,Synapse54,1758492298951,Synapse54
4057,61313 (Blackstone),Livingston County,Illinois,8626663afffffff,11,10.48,10.48,63281250.0,29634.580609193035,1758492298951,Synapse54,1758492298951,Synapse54
4058,61014 (Chadwick),Carroll County,Illinois,86275b0f7ffffff,54,9.49,9.49,65790000.0,30216.961834081445,1758492298951,Synapse54,1758492298951,Synapse54
4059,60531 (Leland),DeKalb County,Illinois,862666d4fffffff,17,12.23,12.23,64977500.0,30025.415694276424,1758492298951,Synapse54,1758492298951,Synapse54
