OBJECTID,admin4_name,admin3_name,admin2_name,id,GENX_CY,GENX_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1859,62670 (New Berlin),Sangamon County,Illinois,862644ca7ffffff,157,19.55,19.55,59346249.99609375,28703.842423435308,1758492426650,Synapse54,1758492426650,Synapse54
1860,62432 (Hidalgo),Jasper County,Illinois,862645937ffffff,19,18.81,18.81,57262499.99609375,28202.266170611078,1758492426650,Synapse54,1758492426650,Synapse54
1861,62930 (Eldorado),Saline County,Illinois,862641807ffffff,13,20.0,20.0,56496249.99609375,28004.543346425544,1758492426650,Synapse54,1758492426650,Synapse54
1862,60959 (Piper City),Ford County,Illinois,86266050fffffff,9,20.0,20.0,62010000.0,29340.408941485595,1758492426650,Synapse54,1758492426650,Synapse54
1863,63775 (Perryville),Perry County,Missouri,862640647ffffff,5,25.0,25.0,57369999.9921875,28220.497269554042,1758492426650,Synapse54,1758492426650,Synapse54
1864,62930 (Eldorado),Saline County,Illinois,86264180fffffff,800,18.5,18.5,56396249.99609375,27986.605673056907,1758492426650,Synapse54,1758492426650,Synapse54
1865,62035 (Godfrey),Jersey County,Illinois,862646a1fffffff,104,19.19,19.19,59040000.0,28631.38441193168,1758492426650,Synapse54,1758492426650,Synapse54
1866,63673 (Saint Mary),Perry County,Missouri,862640657ffffff,97,21.23,21.23,57712500.0,28304.01982771138,1758492426650,Synapse54,1758492426650,Synapse54
1867,62977 (Raleigh),Saline County,Illinois,862641817ffffff,44,20.18,20.18,56295000.00390625,27959.191640968103,1758492426650,Synapse54,1758492426650,Synapse54
1868,62661 (Loami),Sangamon County,Illinois,862644cafffffff,195,18.28,18.28,59243750.0,28681.518563180733,1758492426650,Synapse54,1758492426650,Synapse54
1869,62480 (Willow Hill),Jasper County,Illinois,862645947ffffff,73,22.96,22.96,57112500.0,28161.93679568199,1758492426650,Synapse54,1758492426650,Synapse54
1870,62977 (Raleigh),Saline County,Illinois,86264181fffffff,136,19.97,19.97,56496250.00390625,28004.54334642554,1758492426650,Synapse54,1758492426650,Synapse54
1871,60921 (Chatsworth),Livingston County,Illinois,862660517ffffff,234,18.43,18.43,62202500.0,29382.71493763419,1758492426650,Synapse54,1758492426650,Synapse54
1872,62233 (Chester),Randolph County,Illinois,862640667ffffff,1479,22.33,22.33,57555000.0,28262.52169923816,1758492426650,Synapse54,1758492426650,Synapse54
1873,62817 (Broughton),Hamilton County,Illinois,862641827ffffff,49,22.58,22.58,56598750.00390625,28031.94898338375,1758492426650,Synapse54,1758492426650,Synapse54
1874,62670 (New Berlin),Sangamon County,Illinois,862644cb7ffffff,153,19.64,19.64,59346250.0,28703.84242343531,1758492426650,Synapse54,1758492426650,Synapse54
1875,62480 (Willow Hill),Jasper County,Illinois,86264594fffffff,17,23.94,23.94,57262500.0,28202.266170611078,1758492426650,Synapse54,1758492426650,Synapse54
1876,62930 (Eldorado),Saline County,Illinois,86264182fffffff,14,19.72,19.72,56400000.0,27981.560622027962,1758492426650,Synapse54,1758492426650,Synapse54
1877,62233 (Chester),Randolph County,Illinois,86264066fffffff,3,23.08,23.08,57554999.99609375,28262.52169923816,1758492426650,Synapse54,1758492426650,Synapse54
1878,60921 (Chatsworth),Livingston County,Illinois,86266051fffffff,12,17.65,17.65,61873750.0,29300.6754719321,1758492426650,Synapse54,1758492426650,Synapse54
1879,62817 (Broughton),Hamilton County,Illinois,862641837ffffff,17,18.68,18.68,56598749.99609375,28031.94898338375,1758492426650,Synapse54,1758492426650,Synapse54
1880,62448 (Newton),Jasper County,Illinois,862645957ffffff,23,19.49,19.49,57262499.99609375,28202.266170611078,1758492426650,Synapse54,1758492426650,Synapse54
1881,62052 (Jerseyville),Jersey County,Illinois,862646a27ffffff,58,21.97,21.97,59040000.0,28631.38441193168,1758492426650,Synapse54,1758492426650,Synapse54
1882,63673 (Saint Mary),Randolph County,Illinois,862640677ffffff,92,26.59,26.59,57555000.0078125,28262.52169923816,1758492426650,Synapse54,1758492426650,Synapse54
1883,62934 (Equality),Gallatin County,Illinois,862641847ffffff,11,18.97,18.97,56327500.00390625,27960.787159957814,1758492426650,Synapse54,1758492426650,Synapse54
1884,60959 (Piper City),Ford County,Illinois,862660527ffffff,15,20.27,20.27,62227500.0,29387.987948022903,1758492426650,Synapse54,1758492426650,Synapse54
1885,62475 (West Liberty),Jasper County,Illinois,86264595fffffff,26,23.42,23.42,57262500.0,28202.266170611078,1758492426650,Synapse54,1758492426650,Synapse54
1886,62954 (Junction),Gallatin County,Illinois,86264184fffffff,28,19.44,19.44,56430000.0,27988.19279691602,1758492426650,Synapse54,1758492426650,Synapse54
1887,62615 (Auburn),Sangamon County,Illinois,862644cc7ffffff,586,20.21,20.21,59069999.99609375,28631.905231137265,1758492426650,Synapse54,1758492426650,Synapse54
1888,62242 (Evansville),Randolph County,Illinois,862640707ffffff,38,19.59,19.59,57712500.0,28304.01982771138,1758492426650,Synapse54,1758492426650,Synapse54
1889,62930 (Eldorado),Saline County,Illinois,862641857ffffff,90,20.22,20.22,56231249.99609375,27937.573278964068,1758492426650,Synapse54,1758492426650,Synapse54
1890,62480 (Willow Hill),Jasper County,Illinois,862645967ffffff,62,20.6,20.6,56816250.0,28090.03254683332,1758492426650,Synapse54,1758492426650,Synapse54
1891,62012 (Brighton),Jersey County,Illinois,862646a2fffffff,658,21.34,21.34,58575000.0,28512.643032457447,1758492426650,Synapse54,1758492426650,Synapse54
1892,62934 (Equality),Saline County,Illinois,86264185fffffff,112,18.89,18.89,56429999.99609375,27988.19279691602,1758492426650,Synapse54,1758492426650,Synapse54
1893,62242 (Evansville),Randolph County,Illinois,86264070fffffff,170,21.6,21.6,57958749.99609375,28362.518958235505,1758492426650,Synapse54,1758492426650,Synapse54
1894,62052 (Jerseyville),Jersey County,Illinois,862646a37ffffff,156,17.26,17.26,59039999.99609375,28627.07117554758,1758492426650,Synapse54,1758492426650,Synapse54
1895,62979 (Ridgway),Gallatin County,Illinois,862641867ffffff,15,18.99,18.99,56412499.9921875,27989.965362304232,1758492426650,Synapse54,1758492426650,Synapse54
1896,62448 (Newton),Jasper County,Illinois,862645977ffffff,49,20.85,20.85,57450000.0,28244.174274268687,1758492426650,Synapse54,1758492426650,Synapse54
1897,60959 (Piper City),Ford County,Illinois,86266052fffffff,140,18.69,18.69,62188750.0,29377.33081008531,1758492426650,Synapse54,1758492426650,Synapse54
1898,62954 (Junction),Gallatin County,Illinois,86264186fffffff,118,19.93,19.93,56135000.0,27915.620822769335,1758492426650,Synapse54,1758492426650,Synapse54
1899,62278 (Red Bud),Randolph County,Illinois,862640717ffffff,130,19.55,19.55,57712500.0,28304.01982771138,1758492426650,Synapse54,1758492426650,Synapse54
1900,62002 (Alton),Madison County,Illinois,862646a47ffffff,670,18.4,18.4,58592499.99609375,28521.030379893462,1758492426650,Synapse54,1758492426650,Synapse54
1901,62930 (Eldorado),Gallatin County,Illinois,862641877ffffff,25,19.84,19.84,56413750.00390625,27990.188123769807,1758492426650,Synapse54,1758492426650,Synapse54
1902,62479 (Wheeler),Jasper County,Illinois,862645987ffffff,32,18.39,18.39,57547500.0,28266.01275803066,1758492426650,Synapse54,1758492426650,Synapse54
1903,62692 (Waverly),Sangamon County,Illinois,862644cd7ffffff,17,20.48,20.48,59072500.0,28637.00360224485,1758492426650,Synapse54,1758492426650,Synapse54
1904,62935 (Galatia),Saline County,Illinois,862641887ffffff,38,18.01,18.01,56480000.00390625,28001.3500583006,1758492426650,Synapse54,1758492426650,Synapse54
1905,60921 (Chatsworth),Livingston County,Illinois,862660537ffffff,19,20.21,20.21,62353750.0,29418.890083116024,1758492426650,Synapse54,1758492426650,Synapse54
1906,62242 (Evansville),Randolph County,Illinois,86264071fffffff,29,20.28,20.28,58145000.00390625,28404.540646916972,1758492426650,Synapse54,1758492426650,Synapse54
1907,62690 (Virden),Macoupin County,Illinois,862644cdfffffff,393,20.12,20.12,58851250.0,28589.323383617633,1758492426650,Synapse54,1758492426650,Synapse54
1908,62946 (Harrisburg),Saline County,Illinois,86264188fffffff,83,19.17,19.17,56592500.00390625,28026.495802620273,1758492426650,Synapse54,1758492426650,Synapse54
1909,62024 (East Alton),Madison County,Illinois,862646a4fffffff,3180,18.79,18.79,58662500.00390625,28532.55774174577,1758492426650,Synapse54,1758492426650,Synapse54
1910,62890 (Thompsonville),Williamson County,Illinois,862641897ffffff,44,21.46,21.46,56577500.0,28023.310909625925,1758492426650,Synapse54,1758492426650,Synapse54
1911,62479 (Wheeler),Jasper County,Illinois,86264598fffffff,48,21.43,21.43,57056250.0,28145.723142203915,1758492426650,Synapse54,1758492426650,Synapse54
1912,60968 (Thawville),Iroquois County,Illinois,862660547ffffff,12,19.67,19.67,62035000.0,29345.626136642022,1758492426650,Synapse54,1758492426650,Synapse54
1913,62935 (Galatia),Saline County,Illinois,86264189fffffff,68,19.83,19.83,56680000.0,28050.71654658413,1758492426650,Synapse54,1758492426650,Synapse54
1914,62278 (Red Bud),Randolph County,Illinois,862640727ffffff,53,18.03,18.03,57740000.0,28304.546128922277,1758492426650,Synapse54,1758492426650,Synapse54
1915,62629 (Chatham),Sangamon County,Illinois,862644cf7ffffff,14,20.0,20.0,59056250.00390625,28639.57729200089,1758492426650,Synapse54,1758492426650,Synapse54
1916,62242 (Evansville),Randolph County,Illinois,86264072fffffff,29,20.0,20.0,57555000.00390625,28262.52169923816,1758492426650,Synapse54,1758492426650,Synapse54
1917,62002 (Alton),Madison County,Illinois,862646a57ffffff,2463,18.9,18.9,58732500.0,28554.063484431703,1758492426650,Synapse54,1758492426650,Synapse54
1918,62424 (Dieterich),Effingham County,Illinois,862645997ffffff,51,15.89,15.89,57449999.99609375,28244.174274268687,1758492426650,Synapse54,1758492426650,Synapse54
1919,62677 (Pleasant Plains),Sangamon County,Illinois,862644d17ffffff,165,21.97,21.97,59245000.0,28681.301214652685,1758492426650,Synapse54,1758492426650,Synapse54
1920,62424 (Dieterich),Effingham County,Illinois,86264599fffffff,27,18.49,18.49,57431250.0,28246.3620350019,1758492426650,Synapse54,1758492426650,Synapse54
1921,62935 (Galatia),Saline County,Illinois,8626418a7ffffff,34,17.62,17.62,56767499.9921875,28075.93632644764,1758492426650,Synapse54,1758492426650,Synapse54
1922,62278 (Red Bud),Randolph County,Illinois,862640737ffffff,277,19.08,19.08,57911250.0,28348.728203105573,1758492426650,Synapse54,1758492426650,Synapse54
1923,62002 (Alton),Madison County,Illinois,862646a5fffffff,3391,19.2,19.2,58695000.00390625,28548.022688777586,1758492426650,Synapse54,1758492426650,Synapse54
1924,62935 (Galatia),Saline County,Illinois,8626418afffffff,178,17.71,17.71,56496249.99609375,28004.543346425544,1758492426650,Synapse54,1758492426650,Synapse54
1925,62479 (Wheeler),Jasper County,Illinois,8626459a7ffffff,37,19.17,19.17,57443749.99609375,28238.384126465917,1758492426650,Synapse54,1758492426650,Synapse54
1926,60918 (Buckley),Iroquois County,Illinois,86266054fffffff,112,20.4,20.4,61871250.0,29304.300101245386,1758492426650,Synapse54,1758492426650,Synapse54
1927,62890 (Thompsonville),Saline County,Illinois,8626418b7ffffff,32,19.05,19.05,56577500.00390625,28023.310909625925,1758492426650,Synapse54,1758492426650,Synapse54
1928,62297 (Walsh),Randolph County,Illinois,862640747ffffff,42,20.29,20.29,57554999.99609375,28262.52169923816,1758492426650,Synapse54,1758492426650,Synapse54
1929,62010 (Bethalto),Madison County,Illinois,862646a67ffffff,174,20.26,20.26,58575000.00390625,28512.643032457447,1758492426650,Synapse54,1758492426650,Synapse54
1930,62946 (Harrisburg),Saline County,Illinois,8626418c7ffffff,1111,18.42,18.42,56327500.00390625,27959.5257351588,1758492426650,Synapse54,1758492426650,Synapse54
1931,62479 (Wheeler),Jasper County,Illinois,8626459afffffff,32,19.05,19.05,57547500.0,28266.01275803066,1758492426650,Synapse54,1758492426650,Synapse54
1932,62677 (Pleasant Plains),Sangamon County,Illinois,862644d87ffffff,27,22.13,22.13,59622500.0,28775.85273544378,1758492426650,Synapse54,1758492426650,Synapse54
1933,62946 (Harrisburg),Saline County,Illinois,8626418cfffffff,15,20.0,20.0,56295000.0,27957.94700643028,1758492426650,Synapse54,1758492426650,Synapse54
1934,62233 (Chester),Randolph County,Illinois,86264074fffffff,83,23.45,23.45,57555000.0078125,28262.52169923816,1758492426650,Synapse54,1758492426650,Synapse54
1935,60962 (Roberts),Ford County,Illinois,862660557ffffff,12,19.67,19.67,61691250.0,29263.012138248596,1758492426650,Synapse54,1758492426650,Synapse54
1936,62946 (Harrisburg),Saline County,Illinois,8626418d7ffffff,416,19.59,19.59,56696249.99609375,28053.909834709077,1758492426650,Synapse54,1758492426650,Synapse54
1937,62424 (Dieterich),Effingham County,Illinois,8626459b7ffffff,164,15.81,15.81,57618750.0,28288.27013865951,1758492426650,Synapse54,1758492426650,Synapse54
1938,62670 (New Berlin),Sangamon County,Illinois,862644d8fffffff,31,22.3,22.3,59346250.0,28703.622390415578,1758492426650,Synapse54,1758492426650,Synapse54
1939,62946 (Harrisburg),Saline County,Illinois,8626418dfffffff,298,19.7,19.7,56295000.0,27957.94700643028,1758492426650,Synapse54,1758492426650,Synapse54
1940,62241 (Ellis Grove),Randolph County,Illinois,862640757ffffff,114,19.62,19.62,57555000.00390625,28262.52169923816,1758492426650,Synapse54,1758492426650,Synapse54
1941,62067 (Moro),Madison County,Illinois,862646a6fffffff,1166,19.96,19.96,58663749.99609375,28537.079841078492,1758492426650,Synapse54,1758492426650,Synapse54
1942,62946 (Harrisburg),Saline County,Illinois,8626418e7ffffff,70,21.08,21.08,56696250.00390625,28053.909834709077,1758492426650,Synapse54,1758492426650,Synapse54
1943,62476 (West Salem),Edwards County,Illinois,862645a17ffffff,22,20.18,20.18,57112500.0,28161.93679568199,1758492426650,Synapse54,1758492426650,Synapse54
1944,60962 (Roberts),Ford County,Illinois,86266055fffffff,11,18.97,18.97,61691250.0,29263.012138248596,1758492426650,Synapse54,1758492426650,Synapse54
1945,62946 (Harrisburg),Saline County,Illinois,8626418efffffff,17,19.77,19.77,56327500.0,27959.5257351588,1758492426650,Synapse54,1758492426650,Synapse54
1946,62233 (Chester),Randolph County,Illinois,86264075fffffff,84,22.83,22.83,57555000.00390625,28262.52169923816,1758492426650,Synapse54,1758492426650,Synapse54
1947,62677 (Pleasant Plains),Sangamon County,Illinois,862644d97ffffff,13,20.97,20.97,59346250.00390625,28703.622390415574,1758492426650,Synapse54,1758492426650,Synapse54
1948,62946 (Harrisburg),Saline County,Illinois,8626418f7ffffff,25,20.66,20.66,56396250.0,27986.605673056907,1758492426650,Synapse54,1758492426650,Synapse54
1949,62476 (West Salem),Edwards County,Illinois,862645a1fffffff,166,19.37,19.37,56808750.0,28083.555516653818,1758492426650,Synapse54,1758492426650,Synapse54
1950,62012 (Brighton),Madison County,Illinois,862646a77ffffff,424,19.99,19.99,58937500.0,28604.392103047554,1758492426650,Synapse54,1758492426650,Synapse54
1951,62286 (Sparta),Randolph County,Illinois,862640767ffffff,32,21.33,21.33,57555000.00390625,28262.52169923816,1758492426650,Synapse54,1758492426650,Synapse54
1952,62817 (Broughton),Hamilton County,Illinois,862641907ffffff,25,22.32,22.32,56598750.00390625,28031.94898338375,1758492426650,Synapse54,1758492426650,Synapse54
1953,60968 (Thawville),Iroquois County,Illinois,862660567ffffff,26,18.98,18.98,61657500.0,29252.919042992995,1758492426650,Synapse54,1758492426650,Synapse54
1954,62419 (Calhoun),Richland County,Illinois,862645a37ffffff,20,20.62,20.62,56507500.0,28016.38471765409,1758492426650,Synapse54,1758492426650,Synapse54
1955,62817 (Broughton),Hamilton County,Illinois,86264190fffffff,13,22.41,22.41,56598749.9921875,28031.94898338375,1758492426650,Synapse54,1758492426650,Synapse54
1956,62233 (Chester),Randolph County,Illinois,86264076fffffff,54,21.26,21.26,57555000.00390625,28262.52169923816,1758492426650,Synapse54,1758492426650,Synapse54
1957,62677 (Pleasant Plains),Sangamon County,Illinois,862644d9fffffff,84,22.7,22.7,59416249.99609375,28725.816175588567,1758492426650,Synapse54,1758492426650,Synapse54
1958,62859 (Mc Leansboro),Hamilton County,Illinois,862641917ffffff,33,18.23,18.23,56582499.99609375,28028.755695258806,1758492426650,Synapse54,1758492426650,Synapse54
1959,62476 (West Salem),Edwards County,Illinois,862645a87ffffff,5,22.73,22.73,56803750.00390625,28088.96508693137,1758492426650,Synapse54,1758492426650,Synapse54
1960,62037 (Grafton),Jersey County,Illinois,862646a87ffffff,224,22.81,22.81,59039999.99609375,28627.07117554758,1758492426650,Synapse54,1758492426650,Synapse54
1961,62817 (Broughton),Hamilton County,Illinois,86264191fffffff,31,18.79,18.79,56598749.99609375,28031.94898338375,1758492426650,Synapse54,1758492426650,Synapse54
1962,62242 (Evansville),Randolph County,Illinois,862640777ffffff,45,21.43,21.43,58016249.99609375,28381.57603345574,1758492426650,Synapse54,1758492426650,Synapse54
1963,60918 (Buckley),Iroquois County,Illinois,86266056fffffff,14,18.18,18.18,61691250.0,29263.012138248596,1758492426650,Synapse54,1758492426650,Synapse54
1964,62859 (Mc Leansboro),Hamilton County,Illinois,862641927ffffff,26,20.8,20.8,56598750.0,28031.94898338375,1758492426650,Synapse54,1758492426650,Synapse54
1965,62806 (Albion),Edwards County,Illinois,862645a8fffffff,21,19.44,19.44,56808750.0,28083.555516653818,1758492426650,Synapse54,1758492426650,Synapse54
1966,62677 (Pleasant Plains),Sangamon County,Illinois,862644da7ffffff,54,21.01,21.01,59243750.0,28681.518563180733,1758492426650,Synapse54,1758492426650,Synapse54
1967,62869 (Norris City),White County,Illinois,86264192fffffff,16,22.86,22.86,56598750.00390625,28031.94898338375,1758492426650,Synapse54,1758492426650,Synapse54
1968,63373 (Portage des Sioux),St. Charles County,Missouri,862646a8fffffff,133,18.68,18.68,58835000.0,28577.39979416343,1758492426650,Synapse54,1758492426650,Synapse54
1969,62277 (Prairie du Rocher),Randolph County,Illinois,862640787ffffff,11,19.64,19.64,57911250.00390625,28348.728203105573,1758492426650,Synapse54,1758492426650,Synapse54
1970,62859 (Mc Leansboro),Hamilton County,Illinois,862641937ffffff,33,20.12,20.12,56767500.00390625,28070.914112591294,1758492426650,Synapse54,1758492426650,Synapse54
1971,62446 (Mount Erie),Wayne County,Illinois,862645a97ffffff,42,20.19,20.19,56790000.0,28079.89754851901,1758492426650,Synapse54,1758492426650,Synapse54
1972,60968 (Thawville),Iroquois County,Illinois,862660577ffffff,47,20.7,20.7,62261250.0,29397.58845226596,1758492426650,Synapse54,1758492426650,Synapse54
1973,62869 (Norris City),White County,Illinois,862641947ffffff,59,21.45,21.45,56598750.00390625,28032.180139979915,1758492426650,Synapse54,1758492426650,Synapse54
1974,62277 (Prairie du Rocher),Randolph County,Illinois,86264078fffffff,10,21.28,21.28,57712500.0078125,28304.01982771138,1758492426650,Synapse54,1758492426650,Synapse54
1975,62037 (Grafton),Jersey County,Illinois,862646a97ffffff,24,22.02,22.02,59039999.99609375,28627.07117554758,1758492426650,Synapse54,1758492426650,Synapse54
1976,62871 (Omaha),Gallatin County,Illinois,86264194fffffff,13,19.4,19.4,56135000.00390625,27921.19020520542,1758492426650,Synapse54,1758492426650,Synapse54
1977,62843 (Golden Gate),Wayne County,Illinois,862645a9fffffff,7,19.44,19.44,56803749.99609375,28088.96508693137,1758492426650,Synapse54,1758492426650,Synapse54
1978,62711 (Springfield),Sangamon County,Illinois,862644dafffffff,169,22.27,22.27,59040000.0,28636.482783039257,1758492426650,Synapse54,1758492426650,Synapse54
1979,62869 (Norris City),White County,Illinois,862641957ffffff,50,22.32,22.32,56231250.0,27937.573278964068,1758492426650,Synapse54,1758492426650,Synapse54
1980,63627 (Bloomsdale),Ste. Genevieve County,Missouri,862640797ffffff,1,20.0,20.0,58016249.99609375,28377.250537231866,1758492426650,Synapse54,1758492426650,Synapse54
1981,61741 (Forrest),Livingston County,Illinois,862660587ffffff,75,16.78,16.78,62013750.00390625,29337.075744183698,1758492426650,Synapse54,1758492426650,Synapse54
1982,62871 (Omaha),Gallatin County,Illinois,86264195fffffff,43,20.19,20.19,56412500.0,27989.965362304232,1758492426650,Synapse54,1758492426650,Synapse54
1983,63373 (Portage des Sioux),St. Charles County,Missouri,862646a9fffffff,58,21.8,21.8,58835000.0078125,28577.39979416343,1758492426650,Synapse54,1758492426650,Synapse54
1984,62476 (West Salem),Edwards County,Illinois,862645aa7ffffff,40,20.1,20.1,56808749.99609375,28083.555516653818,1758492426650,Synapse54,1758492426650,Synapse54
1985,62869 (Norris City),White County,Illinois,862641967ffffff,35,20.11,20.11,56501249.99609375,28010.575412772603,1758492426650,Synapse54,1758492426650,Synapse54
1986,61741 (Forrest),Livingston County,Illinois,86266058fffffff,35,17.07,17.07,61796250.0,29289.552552878675,1758492426650,Synapse54,1758492426650,Synapse54
1987,62277 (Prairie du Rocher),Monroe County,Illinois,8626407a7ffffff,49,19.14,19.14,58016249.9921875,28377.250537231866,1758492426650,Synapse54,1758492426650,Synapse54
1988,62869 (Norris City),White County,Illinois,86264196fffffff,29,18.83,18.83,56429999.99609375,27993.547813017132,1758492426650,Synapse54,1758492426650,Synapse54
1989,62476 (West Salem),Edwards County,Illinois,862645aafffffff,40,20.73,20.73,56605000.0,28037.989444861403,1758492426650,Synapse54,1758492426650,Synapse54
1990,62677 (Pleasant Plains),Sangamon County,Illinois,862644db7ffffff,200,20.41,20.41,59518749.99609375,28748.140035843146,1758492426650,Synapse54,1758492426650,Synapse54
1991,62869 (Norris City),White County,Illinois,862641977ffffff,274,19.6,19.6,56430000.00390625,27988.19279691602,1758492426650,Synapse54,1758492426650,Synapse54
1992,62277 (Prairie du Rocher),Randolph County,Illinois,8626407afffffff,136,19.05,19.05,58042500.00390625,28377.774097440106,1758492426650,Synapse54,1758492426650,Synapse54
1993,62052 (Jerseyville),Jersey County,Illinois,862646aa7ffffff,67,23.67,23.67,59040000.0,28627.07117554758,1758492426650,Synapse54,1758492426650,Synapse54
1994,62860 (Macedonia),Hamilton County,Illinois,862641987ffffff,17,18.48,18.48,56664999.99609375,28048.299532893274,1758492426650,Synapse54,1758492426650,Synapse54
1995,62446 (Mount Erie),Wayne County,Illinois,862645ab7ffffff,4,20.0,20.0,56991249.99609375,28130.873190588976,1758492426650,Synapse54,1758492426650,Synapse54
1996,61739 (Fairbury),Livingston County,Illinois,862660597ffffff,613,16.31,16.31,61960000.0,29331.40325792078,1758492426650,Synapse54,1758492426650,Synapse54
1997,62817 (Broughton),Hamilton County,Illinois,86264198fffffff,20,17.86,17.86,56895000.00390625,28104.52935266103,1758492426650,Synapse54,1758492426650,Synapse54
1998,62277 (Prairie du Rocher),Monroe County,Illinois,8626407b7ffffff,8,18.18,18.18,58387499.9921875,28465.91796840474,1758492426650,Synapse54,1758492426650,Synapse54
1999,62050 (Hillview),Greene County,Illinois,862646827ffffff,43,21.5,21.5,59606250.00390625,28763.57339327254,1758492426650,Synapse54,1758492426650,Synapse54
2000,62860 (Macedonia),Hamilton County,Illinois,862641997ffffff,40,20.2,20.2,56665000.00390625,28048.299532893274,1758492426650,Synapse54,1758492426650,Synapse54
2001,62818 (Browns),Edwards County,Illinois,862645ac7ffffff,35,18.82,18.82,56924999.99609375,28120.1982759493,1758492426650,Synapse54,1758492426650,Synapse54
2002,62022 (Dow),Jersey County,Illinois,862646aafffffff,141,19.72,19.72,59039999.99609375,28627.07117554758,1758492426650,Synapse54,1758492426650,Synapse54
2003,62860 (Macedonia),Hamilton County,Illinois,86264199fffffff,20,18.35,18.35,56865000.00390625,28097.89717777297,1758492426650,Synapse54,1758492426650,Synapse54
2004,62234 (Collinsville),Madison County,Illinois,862640c07ffffff,4388,19.28,19.28,58202500.00390625,28423.520045638237,1758492426650,Synapse54,1758492426650,Synapse54
2005,61739 (Fairbury),Livingston County,Illinois,86266059fffffff,16,16.49,16.49,61796250.0,29289.552552878675,1758492426650,Synapse54,1758492426650,Synapse54
2006,62806 (Albion),Edwards County,Illinois,862645ad7ffffff,126,18.67,18.67,56701249.99609375,28059.585776938122,1758492426650,Synapse54,1758492426650,Synapse54
2007,62269 (O Fallon),St. Clair County,Illinois,862640c0fffffff,2571,23.52,23.52,58202500.0,28423.520045638237,1758492426650,Synapse54,1758492426650,Synapse54
2008,62037 (Grafton),Jersey County,Illinois,862646ab7ffffff,43,22.4,22.4,59040000.0078125,28627.07117554758,1758492426650,Synapse54,1758492426650,Synapse54
2009,62806 (Albion),Edwards County,Illinois,862645adfffffff,276,18.21,18.21,56436250.0,27994.00210179751,1758492426650,Synapse54,1758492426650,Synapse54
2010,62859 (Mc Leansboro),Hamilton County,Illinois,8626419a7ffffff,43,18.38,18.38,56767500.00390625,28075.93632644764,1758492426650,Synapse54,1758492426650,Synapse54
2011,61741 (Forrest),Livingston County,Illinois,8626605a7ffffff,144,17.16,17.16,62202499.99609375,29382.71493763419,1758492426650,Synapse54,1758492426650,Synapse54
2012,62040 (Granite City),Madison County,Illinois,862640c17ffffff,361,18.83,18.83,58375000.00390625,28467.937398065915,1758492426650,Synapse54,1758492426650,Synapse54
2013,62859 (Mc Leansboro),Hamilton County,Illinois,8626419afffffff,29,18.13,18.13,56598750.00390625,28031.94898338375,1758492426650,Synapse54,1758492426650,Synapse54
2014,62806 (Albion),Edwards County,Illinois,862645af7ffffff,34,18.68,18.68,56603750.0078125,28037.981049730806,1758492426650,Synapse54,1758492426650,Synapse54
2015,62050 (Hillview),Greene County,Illinois,862646837ffffff,28,21.37,21.37,59386250.0,28710.973135754874,1758492426650,Synapse54,1758492426650,Synapse54
2016,62232 (Caseyville),St. Clair County,Illinois,862640c1fffffff,1943,20.12,20.12,58388749.9921875,28470.466483033226,1758492426650,Synapse54,1758492426650,Synapse54
2017,63386 (West Alton),St. Charles County,Missouri,862646ac7ffffff,15,19.48,19.48,58662499.99609375,28532.557741745775,1758492426650,Synapse54,1758492426650,Synapse54
2018,62860 (Macedonia),Hamilton County,Illinois,8626419b7ffffff,30,18.52,18.52,57064999.9921875,28148.293934259353,1758492426650,Synapse54,1758492426650,Synapse54
2019,62450 (Olney),Richland County,Illinois,862645b17ffffff,79,20.9,20.9,56712500.0,28061.9591845771,1758492426650,Synapse54,1758492426650,Synapse54
2020,62931 (Elizabethtown),Hardin County,Illinois,862641a07ffffff,14,17.72,17.72,55945000.00390625,27867.930689749213,1758492426650,Synapse54,1758492426650,Synapse54
2021,62062 (Maryville),Madison County,Illinois,862640c27ffffff,2896,18.98,18.98,58388750.0,28465.696595062454,1758492426650,Synapse54,1758492426650,Synapse54
2022,61741 (Forrest),Livingston County,Illinois,8626605afffffff,17,18.28,18.28,62202500.0,29382.71493763419,1758492426650,Synapse54,1758492426650,Synapse54
2023,62450 (Olney),Richland County,Illinois,862645b87ffffff,33,19.64,19.64,56790000.0,28079.89754851901,1758492426650,Synapse54,1758492426650,Synapse54
2024,62931 (Elizabethtown),Hardin County,Illinois,862641a0fffffff,50,18.59,18.59,55861250.0,27853.3527056279,1758492426650,Synapse54,1758492426650,Synapse54
2025,62234 (Collinsville),Madison County,Illinois,862640c2fffffff,436,22.01,22.01,58388749.99609375,28465.696595062454,1758492426650,Synapse54,1758492426650,Synapse54
2026,62694 (Winchester),Scott County,Illinois,862646907ffffff,75,20.83,20.83,59399999.99609375,28717.77734845899,1758492426650,Synapse54,1758492426650,Synapse54
2027,62931 (Elizabethtown),Hardin County,Illinois,862641a17ffffff,17,20.48,20.48,56046250.0,27895.58126275396,1758492426650,Synapse54,1758492426650,Synapse54
2028,62452 (Parkersburg),Richland County,Illinois,862645b8fffffff,72,20.22,20.22,56603750.0,28037.981049730806,1758492426650,Synapse54,1758492426650,Synapse54
