OBJECTID,admin4_name,admin3_name,admin2_name,id,X9073_X,X9073_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
2276,62850 (Johnsonville),Wayne County,Illinois,86264501fffffff,5339,70.25,70.25,57256250.00390625,28196.476022808307,1758492607685,Synapse54,1758492607685,Synapse54
2277,62677 (Pleasant Plains),Sangamon County,Illinois,862644d87ffffff,6305,128.67,128.67,59622500.0,28775.85273544378,1758492607685,Synapse54,1758492607685,Synapse54
2278,62526 (Decatur),Macon County,Illinois,8626622f7ffffff,310624,112.59,112.59,59569999.99609375,28757.663129347056,1758492607685,Synapse54,1758492607685,Synapse54
2279,62670 (New Berlin),Sangamon County,Illinois,862644d8fffffff,9837,144.66,144.66,59346250.0,28703.622390415578,1758492607685,Synapse54,1758492607685,Synapse54
2280,62231 (Carlyle),Clinton County,Illinois,862640827ffffff,6124,109.36,109.36,57945000.0,28359.658540410997,1758492607685,Synapse54,1758492607685,Synapse54
2281,62677 (Pleasant Plains),Sangamon County,Illinois,862644d97ffffff,2899,120.79,120.79,59346250.00390625,28703.622390415574,1758492607685,Synapse54,1758492607685,Synapse54
2282,62839 (Flora),Clay County,Illinois,862645027ffffff,6076,70.65,70.65,57256250.00390625,28196.476022808307,1758492607685,Synapse54,1758492607685,Synapse54
2283,62677 (Pleasant Plains),Sangamon County,Illinois,862644d9fffffff,21729,130.11,130.11,59416249.99609375,28725.816175588567,1758492607685,Synapse54,1758492607685,Synapse54
2284,61727 (Clinton),De Witt County,Illinois,862662307ffffff,8963,84.56,84.56,59940000.0,28850.07720724513,1758492607685,Synapse54,1758492607685,Synapse54
2285,62677 (Pleasant Plains),Sangamon County,Illinois,862644da7ffffff,14482,121.7,121.7,59243750.0,28681.518563180733,1758492607685,Synapse54,1758492607685,Synapse54
2286,62231 (Carlyle),Clinton County,Illinois,86264082fffffff,8735,100.4,100.4,58047499.99609375,28386.856971241083,1758492607685,Synapse54,1758492607685,Synapse54
2287,62711 (Springfield),Sangamon County,Illinois,862644dafffffff,40891,149.78,149.78,59040000.0,28636.482783039257,1758492607685,Synapse54,1758492607685,Synapse54
2288,62878 (Rinard),Wayne County,Illinois,86264502fffffff,4184,73.4,73.4,57056250.0,28147.00097863293,1758492607685,Synapse54,1758492607685,Synapse54
2289,62677 (Pleasant Plains),Sangamon County,Illinois,862644db7ffffff,42343,103.28,103.28,59518749.99609375,28748.140035843146,1758492607685,Synapse54,1758492607685,Synapse54
2290,61727 (Clinton),De Witt County,Illinois,86266230fffffff,2317,85.81,85.81,59992500.0,28860.56349139142,1758492607685,Synapse54,1758492607685,Synapse54
2291,62050 (Hillview),Greene County,Illinois,862646827ffffff,7928,111.66,111.66,59606250.00390625,28763.57339327254,1758492607685,Synapse54,1758492607685,Synapse54
2292,62230 (Breese),Clinton County,Illinois,862640837ffffff,14933,107.43,107.43,57845000.0,28336.50193732946,1758492607685,Synapse54,1758492607685,Synapse54
2293,62050 (Hillview),Greene County,Illinois,862646837ffffff,6496,110.1,110.1,59386250.0,28710.973135754874,1758492607685,Synapse54,1758492607685,Synapse54
2294,62839 (Flora),Clay County,Illinois,862645037ffffff,26340,68.77,68.77,57056250.00390625,28145.723142203915,1758492607685,Synapse54,1758492607685,Synapse54
2295,62694 (Winchester),Scott County,Illinois,862646907ffffff,11806,70.69,70.69,59399999.99609375,28717.77734845899,1758492607685,Synapse54,1758492607685,Synapse54
2296,61727 (Clinton),De Witt County,Illinois,862662317ffffff,187895,68.45,68.45,60010000.0078125,28866.911496799337,1758492607685,Synapse54,1758492607685,Synapse54
2297,62082 (Roodhouse),Greene County,Illinois,86264690fffffff,4390,95.43,95.43,59400000.0,28717.777348458985,1758492607685,Synapse54,1758492607685,Synapse54
2298,62231 (Carlyle),Clinton County,Illinois,862640847ffffff,7791,102.51,102.51,57575000.0078125,28275.418383647342,1758492607685,Synapse54,1758492607685,Synapse54
2299,62694 (Winchester),Scott County,Illinois,862646917ffffff,803,57.36,57.36,59606250.0,28763.57339327254,1758492607685,Synapse54,1758492607685,Synapse54
2300,62823 (Cisne),Wayne County,Illinois,862645047ffffff,3653,83.02,83.02,56869999.9921875,28103.573120002016,1758492607685,Synapse54,1758492607685,Synapse54
2301,62050 (Hillview),Greene County,Illinois,86264691fffffff,4504,102.36,102.36,59606250.0,28763.57339327254,1758492607685,Synapse54,1758492607685,Synapse54
2302,61727 (Clinton),De Witt County,Illinois,86266231fffffff,3968,84.43,84.43,60182500.0,28902.563061108973,1758492607685,Synapse54,1758492607685,Synapse54
2303,62694 (Winchester),Scott County,Illinois,862646927ffffff,22411,62.95,62.95,59606250.0,28763.57339327254,1758492607685,Synapse54,1758492607685,Synapse54
2304,62803 (Hoyleton),Washington County,Illinois,86264084fffffff,4239,86.51,86.51,57575000.0,28275.418383647342,1758492607685,Synapse54,1758492607685,Synapse54
2305,62694 (Winchester),Scott County,Illinois,86264692fffffff,3846,78.49,78.49,59606250.00390625,28763.57339327254,1758492607685,Synapse54,1758492607685,Synapse54
2306,62837 (Fairfield),Wayne County,Illinois,86264504fffffff,6384,81.85,81.85,56887500.00390625,28101.73579914002,1758492607685,Synapse54,1758492607685,Synapse54
2307,62694 (Winchester),Scott County,Illinois,862646937ffffff,5352,65.27,65.27,59400000.00390625,28717.777348458985,1758492607685,Synapse54,1758492607685,Synapse54
2308,61735 (DeWitt),De Witt County,Illinois,862662327ffffff,8314,92.38,92.38,60206250.0,28907.560797520928,1758492607685,Synapse54,1758492607685,Synapse54
2309,62092 (White Hall),Greene County,Illinois,862646947ffffff,2460,82.0,82.0,59329999.99609375,28696.158808551176,1758492607685,Synapse54,1758492607685,Synapse54
2310,62218 (Bartelso),Clinton County,Illinois,862640857ffffff,18976,112.28,112.28,57945000.0,28359.658540410997,1758492607685,Synapse54,1758492607685,Synapse54
2311,62092 (White Hall),Greene County,Illinois,862646957ffffff,59090,56.6,56.6,59227500.0,28673.47973605115,1758492607685,Synapse54,1758492607685,Synapse54
2312,62823 (Cisne),Wayne County,Illinois,862645057ffffff,2126,66.44,66.44,56869999.99609375,28103.573120002016,1758492607685,Synapse54,1758492607685,Synapse54
2313,62082 (Roodhouse),Greene County,Illinois,862646967ffffff,3404,81.05,81.05,59502500.0,28740.45642095901,1758492607685,Synapse54,1758492607685,Synapse54
2314,61882 (Weldon),De Witt County,Illinois,86266232fffffff,16102,83.86,83.86,59939999.9921875,28850.07720724513,1758492607685,Synapse54,1758492607685,Synapse54
2315,62082 (Roodhouse),Greene County,Illinois,86264696fffffff,3093,81.39,81.39,59517500.0,28743.17952845296,1758492607685,Synapse54,1758492607685,Synapse54
2316,62803 (Hoyleton),Washington County,Illinois,86264085fffffff,4870,97.4,97.4,57773749.99609375,28320.79498045244,1758492607685,Synapse54,1758492607685,Synapse54
2317,62082 (Roodhouse),Greene County,Illinois,862646977ffffff,36553,61.95,61.95,59708750.0,28790.565702156666,1758492607685,Synapse54,1758492607685,Synapse54
2318,62837 (Fairfield),Wayne County,Illinois,86264505fffffff,13127,77.22,77.22,56887500.0,28101.73579914002,1758492607685,Synapse54,1758492607685,Synapse54
2319,62361 (Pearl),Pike County,Illinois,862646987ffffff,2134,64.67,64.67,59488749.99609375,28737.965444638998,1758492607685,Synapse54,1758492607685,Synapse54
2320,61727 (Clinton),De Witt County,Illinois,862662337ffffff,5978,93.41,93.41,60555000.0078125,28994.977139007045,1758492607685,Synapse54,1758492607685,Synapse54
2321,62361 (Pearl),Pike County,Illinois,86264698fffffff,3465,65.38,65.38,59488750.0,28737.965444638998,1758492607685,Synapse54,1758492607685,Synapse54
2322,62231 (Carlyle),Clinton County,Illinois,862640867ffffff,12695,78.85,78.85,58062499.99609375,28389.779378958905,1758492607685,Synapse54,1758492607685,Synapse54
2323,62363 (Pittsfield),Pike County,Illinois,862646997ffffff,1668,64.15,64.15,59592500.0,28760.87664831296,1758492607685,Synapse54,1758492607685,Synapse54
2324,62823 (Cisne),Wayne County,Illinois,862645067ffffff,3296,80.39,80.39,56887500.00390625,28101.735799140017,1758492607685,Synapse54,1758492607685,Synapse54
2325,62361 (Pearl),Pike County,Illinois,86264699fffffff,1332,66.6,66.6,59592500.0,28760.87664831296,1758492607685,Synapse54,1758492607685,Synapse54
2326,61830 (Cisco),Piatt County,Illinois,862662347ffffff,15804,114.52,114.52,59899999.9921875,28838.774863737883,1758492607685,Synapse54,1758492607685,Synapse54
2327,62361 (Pearl),Pike County,Illinois,8626469a7ffffff,8189,64.99,64.99,59967500.0,28849.746992381653,1758492607685,Synapse54,1758492607685,Synapse54
2328,62250 (Hoffman),Clinton County,Illinois,86264086fffffff,27730,93.05,93.05,57773750.0,28320.794980452447,1758492607685,Synapse54,1758492607685,Synapse54
2329,62050 (Hillview),Greene County,Illinois,8626469afffffff,720,240.0,240.0,59606250.00390625,28763.57339327254,1758492607685,Synapse54,1758492607685,Synapse54
2330,62446 (Mount Erie),Wayne County,Illinois,86264506fffffff,2061,82.44,82.44,56870000.0,28103.573120002016,1758492607685,Synapse54,1758492607685,Synapse54
2331,62363 (Pittsfield),Pike County,Illinois,8626469b7ffffff,2709,56.44,56.44,59503750.00390625,28740.688552132946,1758492607685,Synapse54,1758492607685,Synapse54
2332,61856 (Monticello),Piatt County,Illinois,86266234fffffff,8022,114.6,114.6,59778750.0078125,28807.932718766435,1758492607685,Synapse54,1758492607685,Synapse54
2333,63353 (Louisiana),Pike County,Missouri,862646c07ffffff,49826,62.83,62.83,59871250.0,28828.577236574296,1758492607685,Synapse54,1758492607685,Synapse54
2334,62231 (Carlyle),Clinton County,Illinois,862640877ffffff,123608,82.85,82.85,57845000.0,28336.501937329456,1758492607685,Synapse54,1758492607685,Synapse54
2335,62370 (Rockport),Pike County,Illinois,862646c27ffffff,1510,71.9,71.9,59561250.0,28751.491124739936,1758492607685,Synapse54,1758492607685,Synapse54
2336,62823 (Cisne),Wayne County,Illinois,862645077ffffff,4581,72.71,72.71,57257500.0078125,28196.234104264022,1758492607685,Synapse54,1758492607685,Synapse54
2337,62366 (Pleasant Hill),Pike County,Illinois,862646c2fffffff,282,141.0,141.0,59871250.0,28828.577236574296,1758492607685,Synapse54,1758492607685,Synapse54
2338,62501 (Argenta),Macon County,Illinois,862662357ffffff,4239,100.93,100.93,59992500.00390625,28860.56349139142,1758492607685,Synapse54,1758492607685,Synapse54
