OBJECTID,admin4_name,admin3_name,admin2_name,id,MILLENN_CY,MILLENN_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
790,47246 (Hope),Bartholomew County,Indiana,86266cc67ffffff,135,20.42,20.42,58333750.00390625,28459.407456448844,1758492393705,Synapse54,1758492393705,Synapse54
791,47546 (Jasper),Dubois County,Indiana,86266e277ffffff,103,18.04,18.04,55598749.99609375,27787.46804572054,1758492393705,Synapse54,1758492393705,Synapse54
792,46303 (Cedar Lake),Lake County,Indiana,86266472fffffff,223,21.14,21.14,64572500.0,29937.242508031522,1758492393705,Synapse54,1758492393705,Synapse54
793,47246 (Hope),Bartholomew County,Indiana,86266cc6fffffff,126,22.91,22.91,58302499.99609375,28452.646976229455,1758492393705,Synapse54,1758492393705,Synapse54
794,46562 (Pierceton),Kosciusko County,Indiana,86274b2e7ffffff,471,19.3,19.3,64627499.99609375,29945.010964944824,1758492393705,Synapse54,1758492393705,Synapse54
795,60940 (Grant Park),Kankakee County,Illinois,862664757ffffff,150,20.13,20.13,63836250.00390625,29765.72542515234,1758492393705,Synapse54,1758492393705,Synapse54
796,46124 (Edinburgh),Bartholomew County,Indiana,86266cc77ffffff,143,24.87,24.87,58487500.0,28499.503563582504,1758492393705,Synapse54,1758492393705,Synapse54
797,46356 (Lowell),Lake County,Indiana,86266475fffffff,53,18.09,18.09,64018749.99609375,29803.27096139754,1758492393705,Synapse54,1758492393705,Synapse54
798,47501 (Washington),Daviess County,Indiana,86266e39fffffff,70,21.34,21.34,55815000.00390625,27846.235548984772,1758492393705,Synapse54,1758492393705,Synapse54
799,47946 (Francesville),Jasper County,Indiana,86266425fffffff,28,18.67,18.67,63381250.00390625,29658.547645693907,1758492393705,Synapse54,1758492393705,Synapse54
800,46764 (Larwill),Whitley County,Indiana,86274b2efffffff,133,22.47,22.47,64273750.00390625,29865.783071157584,1758492393705,Synapse54,1758492393705,Synapse54
801,46160 (Morgantown),Johnson County,Indiana,86266cc87ffffff,178,18.66,18.66,58382499.99609375,28474.24580608738,1758492393705,Synapse54,1758492393705,Synapse54
802,60411 (Chicago Heights),Cook County,Illinois,862664087ffffff,5650,21.2,21.2,64378750.00390625,29890.529388267365,1758492393705,Synapse54,1758492393705,Synapse54
803,47598 (Winslow),Pike County,Indiana,86266e287ffffff,79,22.57,22.57,56021250.0,27892.56206651961,1758492393705,Synapse54,1758492393705,Synapse54
804,47448 (Nashville),Brown County,Indiana,86266cc8fffffff,244,20.98,20.98,58510000.0,28500.968537698784,1758492393705,Synapse54,1758492393705,Synapse54
805,46311 (Dyer),Lake County,Indiana,86266408fffffff,4913,21.61,21.61,64820000.0,29989.941343056038,1758492393705,Synapse54,1758492393705,Synapse54
806,46181 (Trafalgar),Johnson County,Indiana,86266cca7ffffff,563,22.76,22.76,58623750.00390625,28527.702948366266,1758492393705,Synapse54,1758492393705,Synapse54
807,46538 (Leesburg),Kosciusko County,Indiana,86274b2f7ffffff,761,19.82,19.82,64077499.99609375,29818.99539939218,1758492393705,Synapse54,1758492393705,Synapse54
808,46324 (Hammond),Lake County,Indiana,8626640a7ffffff,12334,23.43,23.43,65015000.0,30036.156883556316,1758492393705,Synapse54,1758492393705,Synapse54
809,47957 (Medaryville),Pulaski County,Indiana,862664267ffffff,58,16.91,16.91,63511250.0,29685.54551152516,1758492393705,Synapse54,1758492393705,Synapse54
810,46164 (Nineveh),Brown County,Indiana,86266ccafffffff,539,21.94,21.94,58510000.0,28500.968537698784,1758492393705,Synapse54,1758492393705,Synapse54
811,60473 (South Holland),Cook County,Illinois,8626640b7ffffff,8797,21.47,21.47,65182500.0,30077.268041176503,1758492393705,Synapse54,1758492393705,Synapse54
812,46701 (Albion),Noble County,Indiana,86274b347ffffff,461,25.03,25.03,64856250.00390625,29998.860984122304,1758492393705,Synapse54,1758492393705,Synapse54
813,47567 (Petersburg),Pike County,Indiana,86266e297ffffff,48,22.97,22.97,55855000.00390625,27848.89414579143,1758492393705,Synapse54,1758492393705,Synapse54
814,60617 (Chicago),Cook County,Illinois,862664197ffffff,5310,24.18,24.18,65236250.0,30084.367700429368,1758492393705,Synapse54,1758492393705,Synapse54
815,47201 (Columbus),Bartholomew County,Indiana,86266ccc7ffffff,84,20.24,20.24,58509999.9921875,28506.370162911226,1758492393705,Synapse54,1758492393705,Synapse54
816,46701 (Albion),Noble County,Indiana,86274b34fffffff,266,22.26,22.26,64856249.99609375,29998.860984122304,1758492393705,Synapse54,1758492393705,Synapse54
817,47201 (Columbus),Bartholomew County,Indiana,86266cccfffffff,327,19.63,19.63,57780000.0,28326.320068317975,1758492393705,Synapse54,1758492393705,Synapse54
818,46327 (Hammond),Lake County,Indiana,86266419fffffff,12820,23.45,23.45,64987500.00390625,30031.05250067622,1758492393705,Synapse54,1758492393705,Synapse54
819,47957 (Medaryville),Pulaski County,Indiana,86266426fffffff,181,21.0,21.0,63292500.0,29637.914259900805,1758492393705,Synapse54,1758492393705,Synapse54
820,47448 (Nashville),Brown County,Indiana,86266ccd7ffffff,82,17.9,17.9,58072500.0,28393.328016584106,1758492393705,Synapse54,1758492393705,Synapse54
821,60617 (Chicago),Cook County,Illinois,8626641b7ffffff,2638,24.15,24.15,65236250.00390625,30084.367700429364,1758492393705,Synapse54,1758492393705,Synapse54
822,46767 (Ligonier),Noble County,Indiana,86274b357ffffff,195,22.29,22.29,64660000.0,29951.869056491672,1758492393705,Synapse54,1758492393705,Synapse54
823,47448 (Nashville),Brown County,Indiana,86266ccdfffffff,175,18.25,18.25,57903750.00390625,28360.441694962912,1758492393705,Synapse54,1758492393705,Synapse54
824,47142 (Mauckport),Harrison County,Indiana,862668007ffffff,32,22.38,22.38,54912499.99609375,27617.805299916694,1758492393705,Synapse54,1758492393705,Synapse54
825,47201 (Columbus),Bartholomew County,Indiana,86266cce7ffffff,34,18.58,18.58,58328750.0,28460.69500010014,1758492393705,Synapse54,1758492393705,Synapse54
826,47564 (Otwell),Pike County,Indiana,86266e2a7ffffff,109,20.07,20.07,56156250.0,27927.85645744062,1758492393705,Synapse54,1758492393705,Synapse54
827,46701 (Albion),Noble County,Indiana,86274b35fffffff,189,21.02,21.02,64660000.0,29951.869056491672,1758492393705,Synapse54,1758492393705,Synapse54
828,47201 (Columbus),Bartholomew County,Indiana,86266ccefffffff,146,21.86,21.86,58200000.00390625,28425.452373407952,1758492393705,Synapse54,1758492393705,Synapse54
829,40104 (Battletown),Meade County,Kentucky,862668017ffffff,69,21.23,21.23,54791250.0,27589.49242570694,1758492393705,Synapse54,1758492393705,Synapse54
830,46392 (Wheatfield),Jasper County,Indiana,862664277ffffff,118,21.85,21.85,63676250.00390625,29726.544743908227,1758492393705,Synapse54,1758492393705,Synapse54
831,46164 (Nineveh),Brown County,Indiana,86266ccf7ffffff,232,17.9,17.9,57990000.00390625,28373.430359696882,1758492393705,Synapse54,1758492393705,Synapse54
832,47142 (Mauckport),Harrison County,Indiana,862668037ffffff,34,22.52,22.52,54892500.00390625,27608.00760417154,1758492393705,Synapse54,1758492393705,Synapse54
833,46701 (Albion),Noble County,Indiana,86274b36fffffff,258,22.16,22.16,64991250.00390625,30031.346245757097,1758492393705,Synapse54,1758492393705,Synapse54
834,47234 (Flat Rock),Shelby County,Indiana,86266cd47ffffff,61,21.33,21.33,58569999.99609375,28519.401220469732,1758492393705,Synapse54,1758492393705,Synapse54
835,47546 (Jasper),Dubois County,Indiana,86266e2afffffff,140,21.94,21.94,55668749.99609375,27806.789679186422,1758492393705,Synapse54,1758492393705,Synapse54
836,40171 (Union Star),Breckinridge County,Kentucky,862668097ffffff,11,20.37,20.37,55078749.99609375,27661.37078726101,1758492393705,Synapse54,1758492393705,Synapse54
837,47234 (Flat Rock),Shelby County,Indiana,86266cd4fffffff,98,20.94,20.94,58543750.0,28506.517747827747,1758492393705,Synapse54,1758492393705,Synapse54
838,47520 (Cannelton),Perry County,Indiana,8626680b7ffffff,34,18.48,18.48,55151250.0,27684.178036844067,1758492393705,Synapse54,1758492393705,Synapse54
839,46310 (Demotte),Newton County,Indiana,862664287ffffff,969,22.6,22.6,63607499.99609375,29709.625182888994,1758492393705,Synapse54,1758492393705,Synapse54
840,46124 (Edinburgh),Shelby County,Indiana,86266cd57ffffff,193,20.4,20.4,58796249.99609375,28571.977731565865,1758492393705,Synapse54,1758492393705,Synapse54
841,47112 (Corydon),Harrison County,Indiana,862668117ffffff,76,22.69,22.69,55195000.00390625,27687.192302807816,1758492393705,Synapse54,1758492393705,Synapse54
842,46563 (Plymouth),Marshall County,Indiana,86274b60fffffff,133,20.37,20.37,64485000.0,29913.221382380772,1758492393705,Synapse54,1758492393705,Synapse54
843,46124 (Edinburgh),Shelby County,Indiana,86266cd5fffffff,124,21.53,21.53,58570000.00390625,28519.401220469732,1758492393705,Synapse54,1758492393705,Synapse54
844,47564 (Otwell),Pike County,Indiana,86266e2b7ffffff,67,19.82,19.82,56417500.0,27992.525695133245,1758492393705,Synapse54,1758492393705,Synapse54
845,40104 (Battletown),Meade County,Kentucky,862668187ffffff,49,20.16,20.16,55071250.00390625,27654.90489055915,1758492393705,Synapse54,1758492393705,Synapse54
846,47234 (Flat Rock),Shelby County,Indiana,86266cd6fffffff,164,19.14,19.14,58672500.0,28538.56792829547,1758492393705,Synapse54,1758492393705,Synapse54
847,40104 (Battletown),Meade County,Kentucky,86266818fffffff,18,20.0,20.0,55265000.00390625,27707.28239549945,1758492393705,Synapse54,1758492393705,Synapse54
848,46504 (Bourbon),Marshall County,Indiana,86274b647ffffff,80,22.47,22.47,64516249.99609375,29919.916419874622,1758492393705,Synapse54,1758492393705,Synapse54
849,47943 (Fair Oaks),Jasper County,Indiana,86266428fffffff,33,21.43,21.43,63442500.0,29668.694221756574,1758492393705,Synapse54,1758492393705,Synapse54
850,40059 (Prospect),Oldham County,Kentucky,86266d597ffffff,798,17.78,17.78,56073749.99609375,27906.08394012848,1758492393705,Synapse54,1758492393705,Synapse54
851,47137 (Leavenworth),Crawford County,Indiana,862668197ffffff,21,18.58,18.58,55265000.0,27707.28239549945,1758492393705,Synapse54,1758492393705,Synapse54
852,47137 (Leavenworth),Crawford County,Indiana,86266819fffffff,44,20.0,20.0,54986250.0,27640.632286405627,1758492393705,Synapse54,1758492393705,Synapse54
853,40026 (Goshen),Oldham County,Kentucky,86266d5a7ffffff,111,19.17,19.17,56025000.0,27899.51001084219,1758492393705,Synapse54,1758492393705,Synapse54
854,46524 (Etna Green),Kosciusko County,Indiana,86274b64fffffff,253,23.76,23.76,64162500.0,29840.385965706206,1758492393705,Synapse54,1758492393705,Synapse54
855,47553 (Loogootee),Martin County,Indiana,86266e307ffffff,89,20.37,20.37,56436250.00390625,27997.823965243995,1758492393705,Synapse54,1758492393705,Synapse54
856,47137 (Leavenworth),Crawford County,Indiana,8626681a7ffffff,97,20.46,20.46,55398749.99609375,27741.35912227175,1758492393705,Synapse54,1758492393705,Synapse54
857,47111 (Charlestown),Clark County,Indiana,86266d5b7ffffff,200,25.25,25.25,56073750.00390625,27906.083940128487,1758492393705,Synapse54,1758492393705,Synapse54
858,47112 (Corydon),Harrison County,Indiana,8626681afffffff,8,20.51,20.51,55071250.0,27654.90489055915,1758492393705,Synapse54,1758492393705,Synapse54
859,46504 (Bourbon),Marshall County,Indiana,86274b657ffffff,54,21.34,21.34,64470000.0078125,29907.66084132707,1758492393705,Synapse54,1758492393705,Synapse54
860,46349 (Lake Village),Newton County,Indiana,862664297ffffff,79,19.9,19.9,63607500.00390625,29709.625182888994,1758492393705,Synapse54,1758492393705,Synapse54
861,47137 (Leavenworth),Crawford County,Indiana,8626681b7ffffff,70,18.52,18.52,55398749.99609375,27741.35912227175,1758492393705,Synapse54,1758492393705,Synapse54
862,41045 (Ghent),Carroll County,Kentucky,86266dd07ffffff,75,23.89,23.89,56909999.99609375,28106.740599888883,1758492393705,Synapse54,1758492393705,Synapse54
863,46504 (Bourbon),Marshall County,Indiana,86274b65fffffff,458,22.61,22.61,64383750.0,29887.97154115848,1758492393705,Synapse54,1758492393705,Synapse54
864,47586 (Tell City),Perry County,Indiana,862668407ffffff,46,24.6,24.6,55213749.9921875,27691.57332895066,1758492393705,Synapse54,1758492393705,Synapse54
865,47620 (Mount Vernon),Posey County,Indiana,86266a417ffffff,8,20.51,20.51,55800000.0,27833.232309338826,1758492393705,Synapse54,1758492393705,Synapse54
866,47553 (Loogootee),Martin County,Indiana,86266e30fffffff,53,20.0,20.0,56075000.00390625,27910.23213857767,1758492393705,Synapse54,1758492393705,Synapse54
867,47586 (Tell City),Perry County,Indiana,86266840fffffff,133,31.52,31.52,55337499.9921875,27723.97973958189,1758492393705,Synapse54,1758492393705,Synapse54
868,47043 (Vevay),Switzerland County,Indiana,86266dd17ffffff,521,22.35,22.35,56955000.0,28126.593767313178,1758492393705,Synapse54,1758492393705,Synapse54
869,46550 (Nappanee),Kosciusko County,Indiana,86274b667ffffff,265,24.09,24.09,64547500.0,29926.133051409197,1758492393705,Synapse54,1758492393705,Synapse54
870,47577 (Saint Meinrad),Perry County,Indiana,862668417ffffff,57,20.96,20.96,55212500.00390625,27691.351284339027,1758492393705,Synapse54,1758492393705,Synapse54
871,41095 (Warsaw),Gallatin County,Kentucky,86266dd27ffffff,79,20.36,20.36,57036250.0078125,28147.289686100965,1758492393705,Synapse54,1758492393705,Synapse54
872,47586 (Tell City),Perry County,Indiana,86266841fffffff,48,22.02,22.02,55316250.00390625,27721.125179288098,1758492393705,Synapse54,1758492393705,Synapse54
873,46349 (Lake Village),Newton County,Indiana,86266429fffffff,201,21.75,21.75,63607500.00390625,29709.625182888994,1758492393705,Synapse54,1758492393705,Synapse54
874,47043 (Vevay),Switzerland County,Indiana,86266dd37ffffff,114,19.69,19.69,56955000.0,28126.593767313178,1758492393705,Synapse54,1758492393705,Synapse54
875,46524 (Etna Green),Kosciusko County,Indiana,86274b66fffffff,150,24.12,24.12,64296250.0,29872.493898475343,1758492393705,Synapse54,1758492393705,Synapse54
876,47515 (Bristow),Perry County,Indiana,862668427ffffff,60,21.74,21.74,55409999.99609375,27742.49114503772,1758492393705,Synapse54,1758492393705,Synapse54
877,47043 (Vevay),Jefferson County,Indiana,86266dd87ffffff,87,20.23,20.23,56670000.0,28052.817864165518,1758492393705,Synapse54,1758492393705,Synapse54
878,47586 (Tell City),Perry County,Indiana,86266842fffffff,138,45.39,45.39,55222500.00390625,27700.37239557783,1758492393705,Synapse54,1758492393705,Synapse54
879,47519 (Cannelburg),Daviess County,Indiana,86266e317ffffff,38,22.35,22.35,56227500.0,27945.291817714147,1758492393705,Synapse54,1758492393705,Synapse54
880,40045 (Milton),Carroll County,Kentucky,86266dd97ffffff,91,21.26,21.26,56955000.00390625,28126.593767313178,1758492393705,Synapse54,1758492393705,Synapse54
881,46506 (Bremen),Marshall County,Indiana,86274b677ffffff,98,22.48,22.48,64712499.99609375,29966.40153125885,1758492393705,Synapse54,1758492393705,Synapse54
882,47577 (Saint Meinrad),Perry County,Indiana,862668437ffffff,45,18.99,18.99,55502500.00390625,27763.2296458931,1758492393705,Synapse54,1758492393705,Synapse54
883,47043 (Vevay),Switzerland County,Indiana,86266dda7ffffff,59,22.26,22.26,57212500.0078125,28186.42662458083,1758492393705,Synapse54,1758492393705,Synapse54
884,47525 (Derby),Perry County,Indiana,862668447ffffff,24,18.18,18.18,55233750.00390625,27695.687492445635,1758492393705,Synapse54,1758492393705,Synapse54
885,47043 (Vevay),Switzerland County,Indiana,86266ddafffffff,367,23.13,23.13,56803750.0,28087.011082025525,1758492393705,Synapse54,1758492393705,Synapse54
886,46310 (Demotte),Jasper County,Indiana,8626642a7ffffff,128,21.4,21.4,63736249.99609375,29741.0863588167,1758492393705,Synapse54,1758492393705,Synapse54
887,46563 (Plymouth),Marshall County,Indiana,86274b6efffffff,91,19.61,19.61,64296249.99609375,29872.493898475343,1758492393705,Synapse54,1758492393705,Synapse54
888,47574 (Rome),Perry County,Indiana,86266844fffffff,17,19.1,19.1,55233750.0,27695.687492445635,1758492393705,Synapse54,1758492393705,Synapse54
889,47250 (Madison),Jefferson County,Indiana,86266ddb7ffffff,73,17.72,17.72,56621250.0,28039.41875447061,1758492393705,Synapse54,1758492393705,Synapse54
890,47586 (Tell City),Perry County,Indiana,862668457ffffff,74,21.83,21.83,55027500.0,27649.46886234566,1758492393705,Synapse54,1758492393705,Synapse54
891,47553 (Loogootee),Daviess County,Indiana,86266e31fffffff,55,17.03,17.03,56075000.0,27910.23213857767,1758492393705,Synapse54,1758492393705,Synapse54
892,47022 (Guilford),Dearborn County,Indiana,862a93407ffffff,360,20.68,20.68,58185000.00390625,28427.115433625288,1758492393705,Synapse54,1758492393705,Synapse54
893,47574 (Rome),Perry County,Indiana,86266845fffffff,26,18.71,18.71,54862500.0,27605.686784440702,1758492393705,Synapse54,1758492393705,Synapse54
894,46550 (Nappanee),Kosciusko County,Indiana,86274b74fffffff,1169,24.98,24.98,64712500.0,29966.401531258845,1758492393705,Synapse54,1758492393705,Synapse54
895,47022 (Guilford),Dearborn County,Indiana,862a9340fffffff,198,22.5,22.5,58606250.00390625,28526.019648407942,1758492393705,Synapse54,1758492393705,Synapse54
896,47525 (Derby),Perry County,Indiana,862668467ffffff,32,18.08,18.08,54964999.99609375,27633.756986965323,1758492393705,Synapse54,1758492393705,Synapse54
897,46310 (Demotte),Jasper County,Indiana,8626642afffffff,665,21.28,21.28,63737499.9921875,29741.029823614066,1758492393705,Synapse54,1758492393705,Synapse54
898,46550 (Nappanee),Kosciusko County,Indiana,86274b75fffffff,343,22.87,22.87,64711250.0,29966.56458531184,1758492393705,Synapse54,1758492393705,Synapse54
899,40171 (Union Star),Breckinridge County,Kentucky,86266846fffffff,23,18.7,18.7,54862500.0078125,27605.686784440702,1758492393705,Synapse54,1758492393705,Synapse54
900,47041 (Sunman),Dearborn County,Indiana,862a93417ffffff,190,20.3,20.3,57999999.99609375,28379.66774179838,1758492393705,Synapse54,1758492393705,Synapse54
901,47586 (Tell City),Perry County,Indiana,862668477ffffff,114,24.2,24.2,55522500.0078125,27767.343809388076,1758492393705,Synapse54,1758492393705,Synapse54
902,47041 (Sunman),Dearborn County,Indiana,862a9341fffffff,207,20.16,20.16,58420000.0,28478.651694176107,1758492393705,Synapse54,1758492393705,Synapse54
903,47581 (Shoals),Martin County,Indiana,86266e327ffffff,50,20.92,20.92,56474999.99609375,28009.197888085153,1758492393705,Synapse54,1758492393705,Synapse54
904,45390 (Union City),Darke County,Ohio,862a90497ffffff,632,20.68,20.68,61244999.9921875,29153.707737151213,1758492393705,Synapse54,1758492393705,Synapse54
905,47060 (West Harrison),Dearborn County,Indiana,862a93427ffffff,286,20.03,20.03,58792500.0,28573.38760263977,1758492393705,Synapse54,1758492393705,Synapse54
