OBJECTID,admin4_name,admin3_name,admin2_name,id,X9028_X,X9028_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
155,54451 (Medford),Taylor County,Wisconsin,862751537ffffff,137,5.07,5.07,76591250.0,32592.358475073426,1758492772571,Synapse54,1758492772571,Synapse54
156,54460 (Owen),Clark County,Wisconsin,862751547ffffff,468,5.51,5.51,75884999.9921875,32439.320422262143,1758492772571,Synapse54,1758492772571,Synapse54
157,54422 (Curtiss),Clark County,Wisconsin,86275154fffffff,788,5.51,5.51,75885000.0,32439.320422262143,1758492772571,Synapse54,1758492772571,Synapse54
158,54498 (Withee),Clark County,Wisconsin,862751557ffffff,388,5.24,5.24,76053750.00390625,32478.470308020875,1758492772571,Synapse54,1758492772571,Synapse54
159,54460 (Owen),Clark County,Wisconsin,86275155fffffff,3168,4.11,4.11,75884999.9921875,32439.320422262143,1758492772571,Synapse54,1758492772571,Synapse54
160,54422 (Curtiss),Taylor County,Wisconsin,862751567ffffff,638,5.15,5.15,76122499.99609375,32488.16272755908,1758492772571,Synapse54,1758492772571,Synapse54
161,54425 (Dorchester),Clark County,Wisconsin,86275156fffffff,473,4.64,4.64,75885000.0078125,32439.320422262143,1758492772571,Synapse54,1758492772571,Synapse54
162,54460 (Owen),Taylor County,Wisconsin,862751577ffffff,449,4.88,4.88,76501250.00390625,32571.4366166424,1758492772571,Synapse54,1758492772571,Synapse54
163,54768 (Stanley),Taylor County,Wisconsin,862751587ffffff,198,5.66,5.66,76062500.0,32479.084169281872,1758492772571,Synapse54,1758492772571,Synapse54
164,54771 (Thorp),Clark County,Wisconsin,86275158fffffff,417,5.42,5.42,76032499.99609375,32472.260626225758,1758492772571,Synapse54,1758492772571,Synapse54
165,54768 (Stanley),Chippewa County,Wisconsin,862751597ffffff,154,5.13,5.13,76313750.0,32534.090436346247,1758492772571,Synapse54,1758492772571,Synapse54
