OBJECTID,admin4_name,admin3_name,admin2_name,id,BABYBOOMCY,BABYBOOMCY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1,53813 (Lancaster),Grant County,Wisconsin,86275aab7ffffff,56,24.56,24.56,68215000.0078125,30761.844341115844,1758492472594,Synapse54,1758492472594,Synapse54
2,53510 (Belmont),Lafayette County,Wisconsin,86275aac7ffffff,28,18.79,18.79,67762499.99609375,30662.025664911213,1758492472594,Synapse54,1758492472594,Synapse54
3,53807 (Cuba City),Lafayette County,Wisconsin,86275aacfffffff,42,21.65,21.65,67410000.00390625,30578.674662752463,1758492472594,Synapse54,1758492472594,Synapse54
4,53818 (Platteville),Grant County,Wisconsin,86275aad7ffffff,48,20.78,20.78,67586250.0,30621.51086191102,1758492472594,Synapse54,1758492472594,Synapse54
5,53807 (Cuba City),Lafayette County,Wisconsin,86275aadfffffff,37,20.22,20.22,67762500.00390625,30662.025664911213,1758492472594,Synapse54,1758492472594,Synapse54
6,53510 (Belmont),Lafayette County,Wisconsin,86275aae7ffffff,249,20.68,20.68,67907500.0,30695.675377292657,1758492472594,Synapse54,1758492472594,Synapse54
7,53510 (Belmont),Lafayette County,Wisconsin,86275aaefffffff,35,21.08,21.08,67907500.0,30695.675377292657,1758492472594,Synapse54,1758492472594,Synapse54
8,53533 (Dodgeville),Iowa County,Wisconsin,86275ab07ffffff,78,25.41,25.41,68962500.00390625,30930.65497429147,1758492472594,Synapse54,1758492472594,Synapse54
9,54614 (Bangor),La Crosse County,Wisconsin,86275e477ffffff,286,18.15,18.15,71737500.0,31543.113704285806,1758492472594,Synapse54,1758492472594,Synapse54
10,54403 (Wausau),Marathon County,Wisconsin,862751b1fffffff,167,26.09,26.09,76573749.99609375,32587.778014279786,1758492472594,Synapse54,1758492472594,Synapse54
11,53565 (Mineral Point),Iowa County,Wisconsin,86275ab0fffffff,52,25.74,25.74,68380000.0078125,30799.43000790409,1758492472594,Synapse54,1758492472594,Synapse54
12,54603 (La Crosse),La Crosse County,Wisconsin,86275e487ffffff,289,31.69,31.69,71683749.99609375,31532.709061725178,1758492472594,Synapse54,1758492472594,Synapse54
13,54403 (Wausau),Marathon County,Wisconsin,862751b27ffffff,37,24.18,24.18,76462500.00390625,32562.367902951348,1758492472594,Synapse54,1758492472594,Synapse54
14,53543 (Highland),Iowa County,Wisconsin,86275ab17ffffff,152,25.08,25.08,69065000.0,30952.885928292835,1758492472594,Synapse54,1758492472594,Synapse54
15,54603 (La Crosse),La Crosse County,Wisconsin,86275e48fffffff,3482,20.56,20.56,71452499.99609375,31484.250567701674,1758492472594,Synapse54,1758492472594,Synapse54
16,54403 (Wausau),Marathon County,Wisconsin,862751b2fffffff,70,24.31,24.31,76624999.99609375,32595.6459772393,1758492472594,Synapse54,1758492472594,Synapse54
17,53553 (Linden),Iowa County,Wisconsin,86275ab1fffffff,153,25.16,25.16,68610000.0,30853.063671085874,1758492472594,Synapse54,1758492472594,Synapse54
18,54650 (Onalaska),La Crosse County,Wisconsin,86275e4a7ffffff,2458,18.89,18.89,71902500.0,31582.816344798804,1758492472594,Synapse54,1758492472594,Synapse54
19,54403 (Wausau),Marathon County,Wisconsin,862751b37ffffff,71,27.95,27.95,76812500.0,32635.98837859234,1758492472594,Synapse54,1758492472594,Synapse54
20,53533 (Dodgeville),Iowa County,Wisconsin,86275ab27ffffff,55,31.07,31.07,68859999.99609375,30908.4240202901,1758492472594,Synapse54,1758492472594,Synapse54
21,54650 (Onalaska),La Crosse County,Wisconsin,86275e4afffffff,3794,20.36,20.36,71653750.0,31528.529459856218,1758492472594,Synapse54,1758492472594,Synapse54
22,54414 (Birnamwood),Marathon County,Wisconsin,862751b47ffffff,67,22.26,22.26,75857500.00390625,32435.02015796872,1758492472594,Synapse54,1758492472594,Synapse54
23,54650 (Onalaska),La Crosse County,Wisconsin,86275e4b7ffffff,234,23.54,23.54,71761250.0,31548.045087550454,1758492472594,Synapse54,1758492472594,Synapse54
24,53533 (Dodgeville),Iowa County,Wisconsin,86275ab2fffffff,439,24.21,24.21,68578749.99609375,30844.316648661854,1758492472594,Synapse54,1758492472594,Synapse54
25,54440 (Hatley),Marathon County,Wisconsin,862751b4fffffff,88,20.75,20.75,75857500.0,32435.02015796872,1758492472594,Synapse54,1758492472594,Synapse54
26,54601 (La Crosse),La Crosse County,Wisconsin,86275e4c7ffffff,593,27.67,27.67,71381249.99609375,31465.92387842132,1758492472594,Synapse54,1758492472594,Synapse54
27,53543 (Highland),Iowa County,Wisconsin,86275ab37ffffff,39,30.95,30.95,68610000.00390625,30853.063671085874,1758492472594,Synapse54,1758492472594,Synapse54
28,54471 (Ringle),Marathon County,Wisconsin,862751b57ffffff,126,23.91,23.91,76230000.0078125,32513.110705708063,1758492472594,Synapse54,1758492472594,Synapse54
29,54623 (Coon Valley),La Crosse County,Wisconsin,86275e4cfffffff,195,24.01,24.01,71161250.0,31418.39273807416,1758492472594,Synapse54,1758492472594,Synapse54
30,53505 (Avalon),Rock County,Wisconsin,862759c9fffffff,105,21.88,21.88,68145000.0,30747.6074004516,1758492472594,Synapse54,1758492472594,Synapse54
31,54440 (Hatley),Marathon County,Wisconsin,862751b5fffffff,231,21.85,21.85,76064999.99609375,32475.247167482987,1758492472594,Synapse54,1758492472594,Synapse54
32,53565 (Mineral Point),Iowa County,Wisconsin,86275ab47ffffff,45,26.63,26.63,68477500.0,30822.117670837924,1758492472594,Synapse54,1758492472594,Synapse54
33,54414 (Birnamwood),Marathon County,Wisconsin,862751b67ffffff,68,25.66,25.66,76198750.0,32504.99318836548,1758492472594,Synapse54,1758492472594,Synapse54
34,54601 (La Crosse),La Crosse County,Wisconsin,86275e4d7ffffff,6041,15.72,15.72,71362500.0,31462.481449543506,1758492472594,Synapse54,1758492472594,Synapse54
35,53934 (Friendship),Adams County,Wisconsin,86275eb2fffffff,343,31.15,31.15,72547500.00390625,31719.586451756943,1758492472594,Synapse54,1758492472594,Synapse54
36,53565 (Mineral Point),Iowa County,Wisconsin,86275ab4fffffff,46,23.71,23.71,68228750.0,30770.128305730454,1758492472594,Synapse54,1758492472594,Synapse54
37,54414 (Birnamwood),Marathon County,Wisconsin,862751b6fffffff,251,22.31,22.31,75857499.99609375,32435.02015796872,1758492472594,Synapse54,1758492472594,Synapse54
38,54658 (Stoddard),La Crosse County,Wisconsin,86275e4dfffffff,937,27.41,27.41,70807500.0078125,31341.202912209672,1758492472594,Synapse54,1758492472594,Synapse54
39,53565 (Mineral Point),Iowa County,Wisconsin,86275ab57ffffff,756,26.03,26.03,68632500.0,30860.550056061475,1758492472594,Synapse54,1758492472594,Synapse54
40,54471 (Ringle),Marathon County,Wisconsin,862751b77ffffff,70,24.65,24.65,76468749.99609375,32566.015348195582,1758492472594,Synapse54,1758492472594,Synapse54
41,54601 (La Crosse),La Crosse County,Wisconsin,86275e4e7ffffff,251,24.02,24.02,71902500.0,31582.816344798804,1758492472594,Synapse54,1758492472594,Synapse54
42,54401 (Wausau),Marathon County,Wisconsin,862751b87ffffff,385,24.2,24.2,76019999.99609375,32468.18941801883,1758492472594,Synapse54,1758492472594,Synapse54
43,53565 (Mineral Point),Iowa County,Wisconsin,86275ab5fffffff,56,20.22,20.22,68255000.00390625,30769.712668927124,1758492472594,Synapse54,1758492472594,Synapse54
44,54601 (La Crosse),La Crosse County,Wisconsin,86275e4efffffff,305,24.0,24.0,71149999.99609375,31417.85860909827,1758492472594,Synapse54,1758492472594,Synapse54
45,53533 (Dodgeville),Iowa County,Wisconsin,86275ab67ffffff,37,25.0,25.0,68860000.0,30908.4240202901,1758492472594,Synapse54,1758492472594,Synapse54
46,54401 (Wausau),Marathon County,Wisconsin,862751b8fffffff,5004,19.38,19.38,76229999.99609375,32513.110705708063,1758492472594,Synapse54,1758492472594,Synapse54
47,54601 (La Crosse),La Crosse County,Wisconsin,86275e4f7ffffff,729,21.45,21.45,71452499.9921875,31484.250567701674,1758492472594,Synapse54,1758492472594,Synapse54
48,53565 (Mineral Point),Iowa County,Wisconsin,86275ab6fffffff,52,25.62,25.62,68476249.9921875,30822.337157220187,1758492472594,Synapse54,1758492472594,Synapse54
49,54452 (Merrill),Marathon County,Wisconsin,862751ba7ffffff,132,26.45,26.45,76230000.0,32513.110705708063,1758492472594,Synapse54,1758492472594,Synapse54
50,54642 (Melrose),Jackson County,Wisconsin,86275e507ffffff,95,21.89,21.89,72123749.99609375,31630.41049025398,1758492472594,Synapse54,1758492472594,Synapse54
51,53533 (Dodgeville),Iowa County,Wisconsin,86275ab77ffffff,117,24.17,24.17,68735000.0,30882.78101006284,1758492472594,Synapse54,1758492472594,Synapse54
52,54403 (Wausau),Marathon County,Wisconsin,862751bafffffff,2477,21.89,21.89,76207500.00390625,32508.850928475673,1758492472594,Synapse54,1758492472594,Synapse54
53,54644 (Mindoro),La Crosse County,Wisconsin,86275e50fffffff,63,26.92,26.92,72212500.0,31649.787783389325,1758492472594,Synapse54,1758492472594,Synapse54
54,53554 (Livingston),Grant County,Wisconsin,86275ab87ffffff,35,20.0,20.0,68610000.0,30853.063671085874,1758492472594,Synapse54,1758492472594,Synapse54
55,54401 (Wausau),Marathon County,Wisconsin,862751bb7ffffff,145,24.01,24.01,76395000.00390625,32550.97424393314,1758492472594,Synapse54,1758492472594,Synapse54
56,54642 (Melrose),Jackson County,Wisconsin,86275e517ffffff,67,22.33,22.33,72320000.0,31669.3022710812,1758492472594,Synapse54,1758492472594,Synapse54
57,53554 (Livingston),Grant County,Wisconsin,86275ab8fffffff,153,19.92,19.92,68392500.00390625,30804.70819017878,1758492472594,Synapse54,1758492472594,Synapse54
58,53932 (Fall River),Columbia County,Wisconsin,862758807ffffff,68,25.66,25.66,70719999.99609375,31321.0156851093,1758492472594,Synapse54,1758492472594,Synapse54
59,54644 (Mindoro),La Crosse County,Wisconsin,86275e51fffffff,144,22.5,22.5,72445000.0,31698.034742924545,1758492472594,Synapse54,1758492472594,Synapse54
60,53809 (Fennimore),Grant County,Wisconsin,86275ab97ffffff,44,22.11,22.11,68392499.99609375,30804.70819017878,1758492472594,Synapse54,1758492472594,Synapse54
61,53932 (Fall River),Columbia County,Wisconsin,86275880fffffff,410,18.12,18.12,70720000.0,31321.0156851093,1758492472594,Synapse54,1758492472594,Synapse54
62,54642 (Melrose),Jackson County,Wisconsin,86275e527ffffff,140,19.39,19.39,72462500.0078125,31701.379847549444,1758492472594,Synapse54,1758492472594,Synapse54
63,53554 (Livingston),Grant County,Wisconsin,86275ab9fffffff,28,20.0,20.0,68392500.00390625,30804.70819017878,1758492472594,Synapse54,1758492472594,Synapse54
64,53960 (Rio),Columbia County,Wisconsin,862758817ffffff,91,27.16,27.16,70720000.00390625,31321.0156851093,1758492472594,Synapse54,1758492472594,Synapse54
65,54656 (Sparta),Monroe County,Wisconsin,86275e52fffffff,57,23.65,23.65,72743749.99609375,31766.097142831466,1758492472594,Synapse54,1758492472594,Synapse54
66,53569 (Montfort),Iowa County,Wisconsin,86275aba7ffffff,185,21.89,21.89,69065000.0,30952.885928292835,1758492472594,Synapse54,1758492472594,Synapse54
67,53925 (Columbus),Columbia County,Wisconsin,86275881fffffff,126,28.31,28.31,70720000.0,31321.0156851093,1758492472594,Synapse54,1758492472594,Synapse54
68,54642 (Melrose),Jackson County,Wisconsin,86275e537ffffff,60,19.11,19.11,72851249.99609375,31788.676633517614,1758492472594,Synapse54,1758492472594,Synapse54
69,53569 (Montfort),Iowa County,Wisconsin,86275abafffffff,31,23.31,23.31,68610000.0,30853.063671085874,1758492472594,Synapse54,1758492472594,Synapse54
70,54656 (Sparta),Monroe County,Wisconsin,86275e467ffffff,104,23.85,23.85,71940000.0,31587.66477675718,1758492472594,Synapse54,1758492472594,Synapse54
71,53956 (Randolph),Columbia County,Wisconsin,862758827ffffff,33,22.92,22.92,71124999.99609375,31413.052908019024,1758492472594,Synapse54,1758492472594,Synapse54
72,53809 (Fennimore),Grant County,Wisconsin,86275abb7ffffff,25,20.83,20.83,69045000.00390625,30949.095444440904,1758492472594,Synapse54,1758492472594,Synapse54
73,54656 (Sparta),Monroe County,Wisconsin,86275e547ffffff,90,25.57,25.57,72123750.0,31630.41049025398,1758492472594,Synapse54,1758492472594,Synapse54
74,53932 (Fall River),Columbia County,Wisconsin,86275882fffffff,81,27.18,27.18,70946249.9921875,31371.1865213555,1758492472594,Synapse54,1758492472594,Synapse54
75,54656 (Sparta),Monroe County,Wisconsin,86275e54fffffff,733,17.28,17.28,71940000.0,31587.664776757185,1758492472594,Synapse54,1758492472594,Synapse54
76,53923 (Cambria),Columbia County,Wisconsin,862758837ffffff,37,21.89,21.89,70950000.0,31369.18183909024,1758492472594,Synapse54,1758492472594,Synapse54
77,54626 (Eastman),Crawford County,Wisconsin,86275ac0fffffff,48,28.07,28.07,69375000.0,31024.632332504127,1758492472594,Synapse54,1758492472594,Synapse54
78,53916 (Beaver Dam),Dodge County,Wisconsin,862758867ffffff,66,28.33,28.33,70620000.0,31299.49650514273,1758492472594,Synapse54,1758492472594,Synapse54
79,54614 (Bangor),La Crosse County,Wisconsin,86275e557ffffff,50,26.74,26.74,71737500.0,31543.113704285806,1758492472594,Synapse54,1758492472594,Synapse54
80,53925 (Columbus),Dodge County,Wisconsin,862758877ffffff,100,25.77,25.77,70720000.00390625,31321.0156851093,1758492472594,Synapse54,1758492472594,Synapse54
81,52151 (Lansing),Allamakee County,Iowa,86275ac27ffffff,34,31.78,31.78,69358749.99609375,31018.49795211332,1758492472594,Synapse54,1758492472594,Synapse54
82,54614 (Bangor),La Crosse County,Wisconsin,86275e55fffffff,256,19.59,19.59,71940000.0,31587.66477675718,1758492472594,Synapse54,1758492472594,Synapse54
83,54626 (Eastman),Crawford County,Wisconsin,86275ac2fffffff,73,29.55,29.55,69374999.9921875,31024.632332504127,1758492472594,Synapse54,1758492472594,Synapse54
84,53960 (Rio),Columbia County,Wisconsin,862758887ffffff,69,28.63,28.63,70543750.00390625,31283.64103806078,1758492472594,Synapse54,1758492472594,Synapse54
85,53826 (Wauzeka),Crawford County,Wisconsin,86275ac47ffffff,35,25.74,25.74,69213749.99609375,30985.03863914183,1758492472594,Synapse54,1758492472594,Synapse54
86,54656 (Sparta),Monroe County,Wisconsin,86275e567ffffff,66,27.39,27.39,72142500.0,31633.937278042893,1758492472594,Synapse54,1758492472594,Synapse54
87,53955 (Poynette),Columbia County,Wisconsin,862758897ffffff,453,21.36,21.36,70543749.99609375,31283.64103806078,1758492472594,Synapse54,1758492472594,Synapse54
88,53826 (Wauzeka),Crawford County,Wisconsin,86275ac4fffffff,36,22.22,22.22,68758750.0,30885.16217222654,1758492472594,Synapse54,1758492472594,Synapse54
89,54656 (Sparta),Monroe County,Wisconsin,86275e56fffffff,1751,20.49,20.49,72268750.0,31663.242707999576,1758492472594,Synapse54,1758492472594,Synapse54
90,53960 (Rio),Columbia County,Wisconsin,8627588a7ffffff,370,22.36,22.36,70590000.00390625,31291.01019849468,1758492472594,Synapse54,1758492472594,Synapse54
91,53826 (Wauzeka),Crawford County,Wisconsin,86275ac57ffffff,40,29.41,29.41,68845000.0,30904.360318000214,1758492472594,Synapse54,1758492472594,Synapse54
92,54644 (Mindoro),La Crosse County,Wisconsin,86275e577ffffff,45,26.95,26.95,72142499.99609375,31633.937278042893,1758492472594,Synapse54,1758492472594,Synapse54
93,53821 (Prairie du Chien),Crawford County,Wisconsin,86275ac5fffffff,33,28.7,28.7,68758750.00390625,30885.16217222654,1758492472594,Synapse54,1758492472594,Synapse54
94,53960 (Rio),Columbia County,Wisconsin,8627588afffffff,88,27.59,27.59,70493750.0,31271.404439130343,1758492472594,Synapse54,1758492472594,Synapse54
95,54636 (Holmen),La Crosse County,Wisconsin,86275e587ffffff,313,25.1,25.1,72212500.0,31649.787783389325,1758492472594,Synapse54,1758492472594,Synapse54
96,53826 (Wauzeka),Crawford County,Wisconsin,86275ac67ffffff,44,26.99,26.99,68937499.99609375,30928.340748308015,1758492472594,Synapse54,1758492472594,Synapse54
97,54636 (Holmen),La Crosse County,Wisconsin,86275e58fffffff,204,21.63,21.63,72087500.0,31621.05531154598,1758492472594,Synapse54,1758492472594,Synapse54
98,53954 (Pardeeville),Columbia County,Wisconsin,8627588b7ffffff,216,26.25,26.25,70819999.9921875,31339.176352475624,1758492472594,Synapse54,1758492472594,Synapse54
99,53826 (Wauzeka),Crawford County,Wisconsin,86275ac6fffffff,26,23.85,23.85,69592500.0,31072.284093702867,1758492472594,Synapse54,1758492472594,Synapse54
100,54630 (Galesville),Trempealeau County,Wisconsin,86275e597ffffff,182,22.61,22.61,72087500.0,31621.05531154598,1758492472594,Synapse54,1758492472594,Synapse54
101,53956 (Randolph),Columbia County,Wisconsin,862758907ffffff,121,19.71,19.71,71383750.0,31462.66820906785,1758492472594,Synapse54,1758492472594,Synapse54
102,54626 (Eastman),Crawford County,Wisconsin,86275ac77ffffff,115,27.91,27.91,69042500.00390625,30951.145986376552,1758492472594,Synapse54,1758492472594,Synapse54
103,54636 (Holmen),La Crosse County,Wisconsin,86275e59fffffff,779,17.1,17.1,71886250.00390625,31576.776419391437,1758492472594,Synapse54,1758492472594,Synapse54
104,53956 (Randolph),Dodge County,Wisconsin,86275890fffffff,437,20.31,20.31,70950000.0,31369.18183909024,1758492472594,Synapse54,1758492472594,Synapse54
105,52146 (Harpers Ferry),Allamakee County,Iowa,86275acc7ffffff,47,35.88,35.88,68950000.0,30929.495886455654,1758492472594,Synapse54,1758492472594,Synapse54
106,54627 (Ettrick),Trempealeau County,Wisconsin,86275e5a7ffffff,42,25.61,25.61,72212500.0,31649.787783389325,1758492472594,Synapse54,1758492472594,Synapse54
107,53923 (Cambria),Columbia County,Wisconsin,862758917ffffff,55,20.07,20.07,71563750.0,31504.36184833679,1758492472594,Synapse54,1758492472594,Synapse54
108,53821 (Prairie du Chien),Crawford County,Wisconsin,86275accfffffff,1723,25.39,25.39,68826250.00390625,30903.27778584719,1758492472594,Synapse54,1758492472594,Synapse54
109,54636 (Holmen),La Crosse County,Wisconsin,86275e5afffffff,132,26.88,26.88,72212500.0,31649.787783389325,1758492472594,Synapse54,1758492472594,Synapse54
110,53923 (Cambria),Columbia County,Wisconsin,86275891fffffff,212,20.62,20.62,71256250.0,31439.527134638807,1758492472594,Synapse54,1758492472594,Synapse54
111,53826 (Wauzeka),Crawford County,Wisconsin,86275ace7ffffff,17,35.42,35.42,69042500.00390625,30950.951756621616,1758492472594,Synapse54,1758492472594,Synapse54
112,54630 (Galesville),Trempealeau County,Wisconsin,86275e5b7ffffff,95,22.73,22.73,72505000.0,31715.942236945088,1758492472594,Synapse54,1758492472594,Synapse54
113,53946 (Markesan),Green Lake County,Wisconsin,862758927ffffff,52,18.25,18.25,71362500.00390625,31464.85474839848,1758492472594,Synapse54,1758492472594,Synapse54
114,53821 (Prairie du Chien),Crawford County,Wisconsin,86275acefffffff,270,36.99,36.99,69042499.99609375,30950.951756621616,1758492472594,Synapse54,1758492472594,Synapse54
115,54665 (Viroqua),Vernon County,Wisconsin,86275e607ffffff,142,25.18,25.18,70680000.0,31311.462371509217,1758492472594,Synapse54,1758492472594,Synapse54
116,53933 (Fox Lake),Dodge County,Wisconsin,86275892fffffff,163,22.06,22.06,71308750.0,31449.36115005417,1758492472594,Synapse54,1758492472594,Synapse54
117,54665 (Viroqua),Vernon County,Wisconsin,86275e60fffffff,66,25.78,25.78,70431250.00390625,31256.280822225614,1758492472594,Synapse54,1758492472594,Synapse54
118,54628 (Ferryville),Crawford County,Wisconsin,86275ad0fffffff,46,36.51,36.51,69592500.0078125,31072.284093702867,1758492472594,Synapse54,1758492472594,Synapse54
119,53923 (Cambria),Green Lake County,Wisconsin,862758937ffffff,70,19.83,19.83,71563749.99609375,31504.361848336794,1758492472594,Synapse54,1758492472594,Synapse54
120,54665 (Viroqua),Vernon County,Wisconsin,86275e617ffffff,1186,25.34,25.34,70450000.0,31263.182945152774,1758492472594,Synapse54,1758492472594,Synapse54
121,54624 (De Soto),Crawford County,Wisconsin,86275ad1fffffff,26,32.1,32.1,69802500.0,31114.28132369947,1758492472594,Synapse54,1758492472594,Synapse54
122,53916 (Beaver Dam),Dodge County,Wisconsin,862758947ffffff,573,25.68,25.68,71208750.0,31427.83898198449,1758492472594,Synapse54,1758492472594,Synapse54
123,54665 (Viroqua),Vernon County,Wisconsin,86275e61fffffff,252,25.51,25.51,70556250.00390625,31285.40420498482,1758492472594,Synapse54,1758492472594,Synapse54
124,54628 (Ferryville),Crawford County,Wisconsin,86275ad2fffffff,58,38.16,38.16,69926250.0,31143.22215106798,1758492472594,Synapse54,1758492472594,Synapse54
125,54667 (Westby),Vernon County,Wisconsin,86275e627ffffff,80,25.08,25.08,70680000.0,31311.462371509217,1758492472594,Synapse54,1758492472594,Synapse54
126,53916 (Beaver Dam),Dodge County,Wisconsin,86275894fffffff,1830,20.72,20.72,70847500.00390625,31349.70816383054,1758492472594,Synapse54,1758492472594,Synapse54
127,54631 (Gays Mills),Crawford County,Wisconsin,86275ad47ffffff,105,28.07,28.07,69592500.0,31072.284093702867,1758492472594,Synapse54,1758492472594,Synapse54
128,54639 (La Farge),Vernon County,Wisconsin,86275e62fffffff,55,23.81,23.81,70901249.99609375,31362.54715103974,1758492472594,Synapse54,1758492472594,Synapse54
129,53956 (Randolph),Dodge County,Wisconsin,862758957ffffff,112,33.23,33.23,70720000.0,31321.0156851093,1758492472594,Synapse54,1758492472594,Synapse54
130,54631 (Gays Mills),Crawford County,Wisconsin,86275ad4fffffff,23,25.56,25.56,69592500.0,31072.284093702867,1758492472594,Synapse54,1758492472594,Synapse54
131,54667 (Westby),Vernon County,Wisconsin,86275e637ffffff,270,25.09,25.09,70661250.0,31307.880280602796,1758492472594,Synapse54,1758492472594,Synapse54
132,53916 (Beaver Dam),Dodge County,Wisconsin,86275895fffffff,130,29.28,29.28,70668750.00390625,31307.841777167017,1758492472594,Synapse54,1758492472594,Synapse54
133,54626 (Eastman),Crawford County,Wisconsin,86275ad57ffffff,76,28.36,28.36,69592500.0,31072.284093702867,1758492472594,Synapse54,1758492472594,Synapse54
134,54664 (Viola),Vernon County,Wisconsin,86275e647ffffff,48,22.86,22.86,70450000.0,31263.182945152774,1758492472594,Synapse54,1758492472594,Synapse54
135,53916 (Beaver Dam),Dodge County,Wisconsin,862758967ffffff,152,26.25,26.25,71208750.0,31427.83898198449,1758492472594,Synapse54,1758492472594,Synapse54
136,53916 (Beaver Dam),Dodge County,Wisconsin,86275896fffffff,2100,21.26,21.26,70668749.99609375,31307.841777167017,1758492472594,Synapse54,1758492472594,Synapse54
137,54626 (Eastman),Crawford County,Wisconsin,86275ad5fffffff,42,28.97,28.97,69393750.00390625,31028.23942479899,1758492472594,Synapse54,1758492472594,Synapse54
138,54655 (Soldiers Grove),Richland County,Wisconsin,86275e64fffffff,72,26.28,26.28,70060000.0,31175.4395216266,1758492472594,Synapse54,1758492472594,Synapse54
139,53916 (Beaver Dam),Dodge County,Wisconsin,862758977ffffff,523,27.31,27.31,71125000.0,31413.052908019024,1758492472594,Synapse54,1758492472594,Synapse54
140,54631 (Gays Mills),Crawford County,Wisconsin,86275ad67ffffff,67,26.17,26.17,69821250.0,31120.746075450006,1758492472594,Synapse54,1758492472594,Synapse54
141,54652 (Readstown),Vernon County,Wisconsin,86275e657ffffff,135,21.13,21.13,70373749.99609375,31242.612932694596,1758492472594,Synapse54,1758492472594,Synapse54
142,53954 (Pardeeville),Columbia County,Wisconsin,862758987ffffff,200,23.28,23.28,71308750.0,31451.735112710434,1758492472594,Synapse54,1758492472594,Synapse54
143,54631 (Gays Mills),Crawford County,Wisconsin,86275ad6fffffff,37,27.41,27.41,69592500.0,31072.284093702867,1758492472594,Synapse54,1758492472594,Synapse54
144,54655 (Soldiers Grove),Crawford County,Wisconsin,86275e65fffffff,71,23.75,23.75,69810000.0,31120.512788128923,1758492472594,Synapse54,1758492472594,Synapse54
145,53923 (Cambria),Columbia County,Wisconsin,86275898fffffff,38,21.71,21.71,70720000.0,31321.0156851093,1758492472594,Synapse54,1758492472594,Synapse54
146,54628 (Ferryville),Crawford County,Wisconsin,86275ad77ffffff,65,31.25,31.25,69821250.0,31120.746075450006,1758492472594,Synapse54,1758492472594,Synapse54
147,54664 (Viola),Richland County,Wisconsin,86275e667ffffff,123,23.65,23.65,70545000.0,31285.170917663738,1758492472594,Synapse54,1758492472594,Synapse54
148,53954 (Pardeeville),Columbia County,Wisconsin,862758997ffffff,249,26.98,26.98,71128750.0,31411.533921972452,1758492472594,Synapse54,1758492472594,Synapse54
149,52151 (Lansing),Allamakee County,Iowa,86275adafffffff,339,30.46,30.46,69753750.0,31112.0181000265,1758492472594,Synapse54,1758492472594,Synapse54
150,54664 (Viola),Richland County,Wisconsin,86275e66fffffff,45,25.86,25.86,70518750.00390625,31275.291830620576,1758492472594,Synapse54,1758492472594,Synapse54
151,61001 (Apple River),Jo Daviess County,Illinois,86275bc17ffffff,20,27.78,27.78,66878750.00390625,30464.489133077383,1758492472594,Synapse54,1758492472594,Synapse54
152,53954 (Pardeeville),Columbia County,Wisconsin,86275899fffffff,630,22.35,22.35,70976249.9921875,31376.859003029233,1758492472594,Synapse54,1758492472594,Synapse54
153,54664 (Viola),Vernon County,Wisconsin,86275e677ffffff,130,26.21,26.21,70345000.0,31240.7068695348,1758492472594,Synapse54,1758492472594,Synapse54
154,53541 (Gratiot),Lafayette County,Wisconsin,86275bc27ffffff,268,26.72,26.72,67425000.0,30586.991245386085,1758492472594,Synapse54,1758492472594,Synapse54
155,53954 (Pardeeville),Columbia County,Wisconsin,8627589a7ffffff,79,21.18,21.18,71540000.0,31499.683975481843,1758492472594,Synapse54,1758492472594,Synapse54
156,54632 (Genoa),Vernon County,Wisconsin,86275e687ffffff,47,22.93,22.93,70337500.0,31234.80784840285,1758492472594,Synapse54,1758492472594,Synapse54
157,53541 (Gratiot),Lafayette County,Wisconsin,86275bc37ffffff,115,27.0,27.0,67409999.99609375,30578.674662752463,1758492472594,Synapse54,1758492472594,Synapse54
158,53923 (Cambria),Columbia County,Wisconsin,8627589afffffff,51,21.07,21.07,70820000.0,31339.176352475624,1758492472594,Synapse54,1758492472594,Synapse54
159,54665 (Viroqua),Vernon County,Wisconsin,86275e68fffffff,46,25.99,25.99,70412499.99609375,31252.698731319193,1758492472594,Synapse54,1758492472594,Synapse54
160,61075 (Scales Mound),Jo Daviess County,Illinois,86275bca7ffffff,162,30.28,30.28,67207500.0,30537.924609553025,1758492472594,Synapse54,1758492472594,Synapse54
161,53954 (Pardeeville),Columbia County,Wisconsin,8627589b7ffffff,123,23.61,23.61,71100000.0,31402.874867929826,1758492472594,Synapse54,1758492472594,Synapse54
162,54632 (Genoa),Vernon County,Wisconsin,86275e697ffffff,48,31.37,31.37,70412500.00390625,31258.775520393334,1758492472594,Synapse54,1758492472594,Synapse54
163,61075 (Scales Mound),Jo Daviess County,Illinois,86275bcb7ffffff,53,32.72,32.72,67185000.0,30530.731033737873,1758492472594,Synapse54,1758492472594,Synapse54
164,54624 (De Soto),Vernon County,Wisconsin,86275e69fffffff,43,27.04,27.04,70107500.0,31186.528422046402,1758492472594,Synapse54,1758492472594,Synapse54
165,53913 (Baraboo),Sauk County,Wisconsin,862758c07ffffff,192,24.84,24.84,70852500.0,31348.978558571293,1758492472594,Synapse54,1758492472594,Synapse54
166,53530 (Darlington),Lafayette County,Wisconsin,86275bd07ffffff,44,25.0,25.0,67599999.99609375,30629.50641346947,1758492472594,Synapse54,1758492472594,Synapse54
167,54665 (Viroqua),Vernon County,Wisconsin,86275e6a7ffffff,60,23.62,23.62,70661250.00390625,31307.911882245506,1758492472594,Synapse54,1758492472594,Synapse54
