OBJECTID,admin4_name,admin3_name,admin2_name,id,X9078_X,X9078_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
3167,54202 (Baileys Harbor),Door County,Wisconsin,86274074fffffff,8397,23.99,23.99,77664999.9921875,32816.26161128578,1758492005484,Synapse54,1758492005484,Synapse54
3168,54821 (Cable),Bayfield County,Wisconsin,86275465fffffff,3068,31.31,31.31,81112500.00390625,33534.91408609626,1758492005484,Synapse54,1758492005484,Synapse54
3169,54210 (Ellison Bay),Door County,Wisconsin,8627400e7ffffff,256,36.57,36.57,78275000.00390625,32945.5931915889,1758492005484,Synapse54,1758492005484,Synapse54
3170,54212 (Fish Creek),Door County,Wisconsin,862740757ffffff,11302,36.34,36.34,77395000.00390625,32759.360830222566,1758492005484,Synapse54,1758492005484,Synapse54
3171,54856 (Mason),Bayfield County,Wisconsin,862754667ffffff,282,16.59,16.59,81112500.00390625,33534.91408609626,1758492005484,Synapse54,1758492005484,Synapse54
3172,54212 (Fish Creek),Door County,Wisconsin,86274075fffffff,5372,29.52,29.52,77420000.00390625,32764.55810844324,1758492005484,Synapse54,1758492005484,Synapse54
3173,54246 (Washington Island),Door County,Wisconsin,862740147ffffff,0,0.0,0.0,78718750.0078125,33035.638326397966,1758492005484,Synapse54,1758492005484,Synapse54
3174,54234 (Sister Bay),Door County,Wisconsin,862740767ffffff,20185,22.76,22.76,77635000.00390625,32807.62561510641,1758492005484,Synapse54,1758492005484,Synapse54
3175,54856 (Mason),Bayfield County,Wisconsin,86275466fffffff,345,28.75,28.75,80933750.0,33498.320902329,1758492005484,Synapse54,1758492005484,Synapse54
3176,54246 (Washington Island),Door County,Wisconsin,86274014fffffff,0,0.0,0.0,78621250.0,33015.66005043026,1758492005484,Synapse54,1758492005484,Synapse54
3177,54202 (Baileys Harbor),Door County,Wisconsin,86274076fffffff,2834,23.42,23.42,77211250.00390625,32718.393156168375,1758492005484,Synapse54,1758492005484,Synapse54
3178,54839 (Grand View),Bayfield County,Wisconsin,862754677ffffff,2518,18.79,18.79,81131249.99609375,33540.9420635595,1758492005484,Synapse54,1758492005484,Synapse54
3179,54212 (Fish Creek),Door County,Wisconsin,862740777ffffff,3573,36.84,36.84,77635000.0,32807.62561510641,1758492005484,Synapse54,1758492005484,Synapse54
3180,54246 (Washington Island),Door County,Wisconsin,86274015fffffff,2651,22.66,22.66,78412500.0,32973.12967570156,1758492005484,Synapse54,1758492005484,Synapse54
3181,54112 (Coleman),Marinette County,Wisconsin,862742a0fffffff,2261,22.39,22.39,77252500.0,32727.78756546073,1758492005484,Synapse54,1758492005484,Synapse54
3182,54873 (Solon Springs),Bayfield County,Wisconsin,862754687ffffff,354,22.13,22.13,81095000.0,33531.73317359158,1758492005484,Synapse54,1758492005484,Synapse54
3183,54159 (Porterfield),Marinette County,Wisconsin,862742a27ffffff,2778,20.13,20.13,77523749.99609375,32789.420331172114,1758492005484,Synapse54,1758492005484,Synapse54
3184,49887 (Stephenson),Menominee County,Michigan,86274041fffffff,1127,13.58,13.58,78300000.0,32947.0132855978,1758492005484,Synapse54,1758492005484,Synapse54
3185,54159 (Porterfield),Marinette County,Wisconsin,862742a2fffffff,2363,19.53,19.53,77366250.0,32753.692770234702,1758492005484,Synapse54,1758492005484,Synapse54
3186,54832 (Drummond),Bayfield County,Wisconsin,86275468fffffff,1070,25.48,25.48,80880000.0,33487.752345624394,1758492005484,Synapse54,1758492005484,Synapse54
3187,54157 (Peshtigo),Marinette County,Wisconsin,862742a47ffffff,3076,21.21,21.21,76775000.0,32628.316750571183,1758492005484,Synapse54,1758492005484,Synapse54
