OBJECTID,admin4_name,admin3_name,admin2_name,id,BABYBOOMCY,BABYBOOMCY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
2550,60912 (Beaverville),Iroquois County,Illinois,86266099fffffff,31,22.3,22.3,62922499.99609375,29557.46766711396,1758492504859,Synapse54,1758492504859,Synapse54
2551,47963 (Morocco),Newton County,Indiana,8626609a7ffffff,41,26.28,26.28,63168750.00390625,29610.403510807708,1758492504859,Synapse54,1758492504859,Synapse54
2552,47963 (Morocco),Newton County,Indiana,8626609afffffff,42,23.86,23.86,63196250.0078125,29616.157419436047,1758492504859,Synapse54,1758492504859,Synapse54
2553,60958 (Pembroke Township),Kankakee County,Illinois,8626609b7ffffff,145,29.06,29.06,63387499.99609375,29657.708636223786,1758492504859,Synapse54,1758492504859,Synapse54
2554,60927 (Clifton),Iroquois County,Illinois,862660c07ffffff,112,22.36,22.36,62568750.0,29470.037903734334,1758492504859,Synapse54,1758492504859,Synapse54
2555,60911 (Ashkum),Iroquois County,Illinois,862660c0fffffff,197,23.26,23.26,62913750.00390625,29548.466652338673,1758492504859,Synapse54,1758492504859,Synapse54
2556,60922 (Chebanse),Iroquois County,Illinois,862660c27ffffff,150,23.33,23.33,63052500.00390625,29584.394647970894,1758492504859,Synapse54,1758492504859,Synapse54
2557,60927 (Clifton),Iroquois County,Illinois,862660c2fffffff,243,21.99,21.99,62477500.0,29448.969510518353,1758492504859,Synapse54,1758492504859,Synapse54
2558,60970 (Watseka),Iroquois County,Illinois,862660c47ffffff,26,23.64,23.64,62313749.9921875,29407.643475121717,1758492504859,Synapse54,1758492504859,Synapse54
2559,60970 (Watseka),Iroquois County,Illinois,862660c4fffffff,45,26.16,26.16,62287499.99609375,29403.03888505647,1758492504859,Synapse54,1758492504859,Synapse54
2560,60930 (Danforth),Iroquois County,Illinois,862660c57ffffff,15,23.44,23.44,62477500.00390625,29448.969510518353,1758492504859,Synapse54,1758492504859,Synapse54
2561,60928 (Crescent City),Iroquois County,Illinois,862660c5fffffff,174,25.22,25.22,62287500.0,29403.03888505647,1758492504859,Synapse54,1758492504859,Synapse54
2562,60970 (Watseka),Iroquois County,Illinois,862660c67ffffff,31,27.43,27.43,62913749.99609375,29548.466652338673,1758492504859,Synapse54,1758492504859,Synapse54
2563,60970 (Watseka),Iroquois County,Illinois,862660c6fffffff,121,26.77,26.77,62340000.0,29413.09390791223,1758492504859,Synapse54,1758492504859,Synapse54
2564,60911 (Ashkum),Iroquois County,Illinois,862660c77ffffff,76,23.31,23.31,62748750.00390625,29507.08822391594,1758492504859,Synapse54,1758492504859,Synapse54
2565,60938 (Gilman),Iroquois County,Illinois,862660cefffffff,169,20.44,20.44,62378750.00390625,29424.107278272455,1758492504859,Synapse54,1758492504859,Synapse54
2566,60901 (Kankakee),Kankakee County,Illinois,862660d07ffffff,73,21.66,21.66,63542500.0,29693.80110711398,1758492504859,Synapse54,1758492504859,Synapse54
2567,60922 (Chebanse),Kankakee County,Illinois,862660d0fffffff,251,23.75,23.75,63105000.0078125,29594.34488477446,1758492504859,Synapse54,1758492504859,Synapse54
2568,60901 (Kankakee),Kankakee County,Illinois,862660d1fffffff,41,24.85,24.85,62913750.0,29548.466652338673,1758492504859,Synapse54,1758492504859,Synapse54
2569,60901 (Kankakee),Kankakee County,Illinois,862660d27ffffff,5092,18.06,18.06,63270000.0,29635.793520271487,1758492504859,Synapse54,1758492504859,Synapse54
2570,60901 (Kankakee),Kankakee County,Illinois,862660d2fffffff,558,24.33,24.33,63542500.0,29693.80110711398,1758492504859,Synapse54,1758492504859,Synapse54
2571,60901 (Kankakee),Kankakee County,Illinois,862660d37ffffff,698,24.46,24.46,63052499.99609375,29584.394647970894,1758492504859,Synapse54,1758492504859,Synapse54
2572,60951 (Martinton),Iroquois County,Illinois,862660d47ffffff,40,25.64,25.64,62913750.0,29548.466652338673,1758492504859,Synapse54,1758492504859,Synapse54
2573,60951 (Martinton),Iroquois County,Illinois,862660d4fffffff,108,27.55,27.55,62467500.0,29444.377673479088,1758492504859,Synapse54,1758492504859,Synapse54
2574,60927 (Clifton),Iroquois County,Illinois,862660d57ffffff,56,23.83,23.83,62913749.99609375,29548.466652338673,1758492504859,Synapse54,1758492504859,Synapse54
2575,60927 (Clifton),Iroquois County,Illinois,862660d5fffffff,62,25.51,25.51,62477499.99609375,29448.969510518353,1758492504859,Synapse54,1758492504859,Synapse54
2576,60964 (Saint Anne),Iroquois County,Illinois,862660d67ffffff,293,21.36,21.36,63131250.0,29599.86552463927,1758492504859,Synapse54,1758492504859,Synapse54
2577,60951 (Martinton),Iroquois County,Illinois,862660d6fffffff,104,24.47,24.47,62940000.00390625,29553.987292203477,1758492504859,Synapse54,1758492504859,Synapse54
2578,60964 (Saint Anne),Kankakee County,Illinois,862660d77ffffff,54,25.35,25.35,63104999.9921875,29594.34488477446,1758492504859,Synapse54,1758492504859,Synapse54
2579,47847 (Dana),Vermillion County,Indiana,862661487ffffff,120,20.37,20.37,59597499.99609375,28764.55037845874,1758492504859,Synapse54,1758492504859,Synapse54
2580,61924 (Chrisman),Edgar County,Illinois,862661497ffffff,25,32.89,32.89,59633749.9921875,28775.222808238617,1758492504859,Synapse54,1758492504859,Synapse54
2581,61924 (Chrisman),Edgar County,Illinois,86266149fffffff,16,25.81,25.81,59383749.99609375,28717.534948416756,1758492504859,Synapse54,1758492504859,Synapse54
2582,47847 (Dana),Vermillion County,Indiana,8626614b7ffffff,37,26.06,26.06,59597500.0078125,28764.55037845874,1758492504859,Synapse54,1758492504859,Synapse54
2583,47928 (Cayuga),Vermillion County,Indiana,862661597ffffff,100,28.01,28.01,59908749.99609375,28842.269969654084,1758492504859,Synapse54,1758492504859,Synapse54
2584,62474 (Westfield),Clark County,Illinois,86266304fffffff,58,24.47,24.47,58346250.0078125,28463.137893758736,1758492504859,Synapse54,1758492504859,Synapse54
2585,61933 (Kansas),Edgar County,Illinois,862663067ffffff,17,26.15,26.15,58836249.9921875,28587.505219160746,1758492504859,Synapse54,1758492504859,Synapse54
2586,61933 (Kansas),Clark County,Illinois,86266306fffffff,24,25.0,25.0,58747499.99609375,28566.24564222441,1758492504859,Synapse54,1758492504859,Synapse54
2587,61943 (Oakland),Edgar County,Illinois,862663147ffffff,20,25.97,25.97,58557500.0078125,28510.162503516018,1758492504859,Synapse54,1758492504859,Synapse54
2588,61933 (Kansas),Edgar County,Illinois,86266314fffffff,157,23.43,23.43,58680000.0078125,28541.398043808236,1758492504859,Synapse54,1758492504859,Synapse54
2589,61917 (Brocton),Edgar County,Illinois,862663167ffffff,25,24.04,24.04,59048749.99609375,28634.35185318139,1758492504859,Synapse54,1758492504859,Synapse54
2590,61944 (Paris),Edgar County,Illinois,86266316fffffff,7,24.14,24.14,58747499.99609375,28566.24564222441,1758492504859,Synapse54,1758492504859,Synapse54
2591,61943 (Oakland),Coles County,Illinois,862663177ffffff,69,26.95,26.95,59236250.0078125,28676.199299830132,1758492504859,Synapse54,1758492504859,Synapse54
2592,61876 (Sidell),Vermilion County,Illinois,862663807ffffff,125,23.54,23.54,59756249.9921875,28805.078084536704,1758492504859,Synapse54,1758492504859,Synapse54
2593,61940 (Metcalf),Edgar County,Illinois,86266380fffffff,11,29.73,29.73,59570000.0078125,28759.136393826302,1758492504859,Synapse54,1758492504859,Synapse54
2594,61810 (Allerton),Vermilion County,Illinois,862663817ffffff,62,24.31,24.31,59757500.0078125,28800.505727413714,1758492504859,Synapse54,1758492504859,Synapse54
2595,61932 (Hume),Edgar County,Illinois,86266381fffffff,9,28.13,28.13,59510000.00390625,28743.29598065318,1758492504859,Synapse54,1758492504859,Synapse54
2596,61876 (Sidell),Vermilion County,Illinois,862663827ffffff,13,24.07,24.07,59917500.01171875,28841.757983082913,1758492504859,Synapse54,1758492504859,Synapse54
2597,61850 (Indianola),Vermilion County,Illinois,86266382fffffff,15,24.19,24.19,59569999.9921875,28759.136393826302,1758492504859,Synapse54,1758492504859,Synapse54
2598,61810 (Allerton),Vermilion County,Illinois,862663837ffffff,11,23.91,23.91,59917499.99609375,28841.757983082913,1758492504859,Synapse54,1758492504859,Synapse54
2599,61924 (Chrisman),Edgar County,Illinois,862663847ffffff,361,27.68,27.68,59411250.0078125,28717.706162420465,1758492504859,Synapse54,1758492504859,Synapse54
2600,61924 (Chrisman),Edgar County,Illinois,86266384fffffff,39,27.46,27.46,59198750.0,28670.515885045468,1758492504859,Synapse54,1758492504859,Synapse54
2601,61940 (Metcalf),Edgar County,Illinois,862663857ffffff,44,29.93,29.93,59571250.0,28758.89733729564,1758492504859,Synapse54,1758492504859,Synapse54
2602,61924 (Chrisman),Edgar County,Illinois,86266385fffffff,15,28.3,28.3,59357499.9921875,28711.94611645131,1758492504859,Synapse54,1758492504859,Synapse54
2603,61924 (Chrisman),Edgar County,Illinois,862663867ffffff,40,32.79,32.79,59569999.9921875,28759.136393826302,1758492504859,Synapse54,1758492504859,Synapse54
2604,61924 (Chrisman),Edgar County,Illinois,86266386fffffff,44,30.14,30.14,59570000.00390625,28759.136393826302,1758492504859,Synapse54,1758492504859,Synapse54
2605,61924 (Chrisman),Edgar County,Illinois,862663877ffffff,18,30.51,30.51,59571250.0,28758.897337295635,1758492504859,Synapse54,1758492504859,Synapse54
2606,61942 (Newman),Douglas County,Illinois,8626638afffffff,15,25.0,25.0,59571249.9921875,28758.89733729564,1758492504859,Synapse54,1758492504859,Synapse54
2607,61917 (Brocton),Edgar County,Illinois,8626638c7ffffff,8,25.0,25.0,59172500.00390625,28665.765369210243,1758492504859,Synapse54,1758492504859,Synapse54
2608,61917 (Brocton),Edgar County,Illinois,8626638cfffffff,14,25.93,25.93,59172500.01171875,28665.765369210243,1758492504859,Synapse54,1758492504859,Synapse54
2609,61942 (Newman),Douglas County,Illinois,8626638d7ffffff,18,26.87,26.87,59510000.0,28743.29598065318,1758492504859,Synapse54,1758492504859,Synapse54
2610,61917 (Brocton),Edgar County,Illinois,8626638dfffffff,68,23.86,23.86,59261249.98828125,28681.542130556383,1758492504859,Synapse54,1758492504859,Synapse54
2611,61932 (Hume),Edgar County,Illinois,8626638e7ffffff,110,29.65,29.65,59384999.9921875,28712.95564658524,1758492504859,Synapse54,1758492504859,Synapse54
2612,61940 (Metcalf),Edgar County,Illinois,8626638efffffff,9,31.03,31.03,59172499.99609375,28665.765369210243,1758492504859,Synapse54,1758492504859,Synapse54
2613,61932 (Hume),Edgar County,Illinois,8626638f7ffffff,19,26.76,26.76,59490000.0,28747.855541394252,1758492504859,Synapse54,1758492504859,Synapse54
2614,61841 (Fairmount),Vermilion County,Illinois,862663907ffffff,22,24.44,24.44,59970000.0,28852.02930538103,1758492504859,Synapse54,1758492504859,Synapse54
2615,61850 (Indianola),Vermilion County,Illinois,86266390fffffff,17,23.61,23.61,59969999.9921875,28852.02930538103,1758492504859,Synapse54,1758492504859,Synapse54
2616,61841 (Fairmount),Vermilion County,Illinois,862663917ffffff,158,23.72,23.72,60129999.9921875,28893.352714956418,1758492504859,Synapse54,1758492504859,Synapse54
2617,61841 (Fairmount),Vermilion County,Illinois,86266391fffffff,25,24.04,24.04,59970000.0,28852.02930538103,1758492504859,Synapse54,1758492504859,Synapse54
2618,61817 (Catlin),Vermilion County,Illinois,862663927ffffff,492,20.02,20.02,60558749.99609375,28992.82805040633,1758492504859,Synapse54,1758492504859,Synapse54
2619,61817 (Catlin),Vermilion County,Illinois,86266392fffffff,54,20.07,20.07,59970000.0078125,28852.02930538103,1758492504859,Synapse54,1758492504859,Synapse54
2620,61841 (Fairmount),Vermilion County,Illinois,862663937ffffff,156,22.03,22.03,60345000.0,28941.287965812073,1758492504859,Synapse54,1758492504859,Synapse54
2621,61870 (Ridge Farm),Vermilion County,Illinois,862663947ffffff,172,26.83,26.83,59783750.0078125,28806.087614670632,1758492504859,Synapse54,1758492504859,Synapse54
2622,61870 (Ridge Farm),Vermilion County,Illinois,86266394fffffff,27,25.47,25.47,59756250.00390625,28805.078084536704,1758492504859,Synapse54,1758492504859,Synapse54
2623,61850 (Indianola),Vermilion County,Illinois,862663957ffffff,103,23.73,23.73,59943750.0078125,28847.41102424602,1758492504859,Synapse54,1758492504859,Synapse54
2624,61870 (Ridge Farm),Vermilion County,Illinois,86266395fffffff,151,23.41,23.41,59597499.99609375,28764.55037845874,1758492504859,Synapse54,1758492504859,Synapse54
2625,61846 (Georgetown),Vermilion County,Illinois,862663967ffffff,254,24.21,24.21,60121249.9921875,28889.046343165406,1758492504859,Synapse54,1758492504859,Synapse54
2626,61870 (Ridge Farm),Vermilion County,Illinois,86266396fffffff,40,27.97,27.97,59881250.0,28836.442081157973,1758492504859,Synapse54,1758492504859,Synapse54
2627,61846 (Georgetown),Vermilion County,Illinois,862663977ffffff,564,20.55,20.55,59969999.9921875,28852.02930538103,1758492504859,Synapse54,1758492504859,Synapse54
2628,61849 (Homer),Champaign County,Illinois,862663987ffffff,84,24.63,24.63,60058750.0078125,28873.134776086095,1758492504859,Synapse54,1758492504859,Synapse54
2629,61849 (Homer),Champaign County,Illinois,86266398fffffff,14,25.93,25.93,59669999.98828125,28784.54823632238,1758492504859,Synapse54,1758492504859,Synapse54
2630,61849 (Homer),Vermilion County,Illinois,8626639a7ffffff,245,23.16,23.16,60007499.9921875,28862.918101067226,1758492504859,Synapse54,1758492504859,Synapse54
2631,61841 (Fairmount),Vermilion County,Illinois,8626639afffffff,10,25.0,25.0,60058750.0078125,28873.134776086095,1758492504859,Synapse54,1758492504859,Synapse54
2632,61944 (Paris),Edgar County,Illinois,862663a07ffffff,64,29.36,29.36,58800000.0,28576.628622629603,1758492504859,Synapse54,1758492504859,Synapse54
2633,62423 (Dennison),Edgar County,Illinois,862663a0fffffff,75,29.41,29.41,58616250.0,28530.560439134013,1758492504859,Synapse54,1758492504859,Synapse54
2634,61944 (Paris),Edgar County,Illinois,862663a17ffffff,115,28.19,28.19,58590000.0,28524.871239872107,1758492504859,Synapse54,1758492504859,Synapse54
2635,62423 (Dennison),Edgar County,Illinois,862663a1fffffff,73,27.97,27.97,58590000.01171875,28524.871239872107,1758492504859,Synapse54,1758492504859,Synapse54
2636,61944 (Paris),Edgar County,Illinois,862663a27ffffff,83,27.04,27.04,58802499.9921875,28572.061517247104,1758492504859,Synapse54,1758492504859,Synapse54
2637,61944 (Paris),Edgar County,Illinois,862663a2fffffff,84,26.92,26.92,58556249.99609375,28515.12934133765,1758492504859,Synapse54,1758492504859,Synapse54
2638,61944 (Paris),Edgar County,Illinois,862663a37ffffff,346,26.64,26.64,58925000.00390625,28603.41920422242,1758492504859,Synapse54,1758492504859,Synapse54
2639,62423 (Dennison),Clark County,Illinois,862663a57ffffff,168,25.0,25.0,58653750.0,28541.507778410232,1758492504859,Synapse54,1758492504859,Synapse54
2640,47885 (West Terre Haute),Vigo County,Indiana,862663a77ffffff,331,22.84,22.84,58468749.99609375,28494.269236809203,1758492504859,Synapse54,1758492504859,Synapse54
2641,61944 (Paris),Edgar County,Illinois,862663a87ffffff,43,25.44,25.44,58766250.00390625,28561.74191053687,1758492504859,Synapse54,1758492504859,Synapse54
2642,62441 (Marshall),Clark County,Illinois,862663a8fffffff,67,27.92,27.92,58371250.00390625,28468.585047020286,1758492504859,Synapse54,1758492504859,Synapse54
2643,61933 (Kansas),Edgar County,Illinois,862663a97ffffff,17,24.29,24.29,58380000.00390625,28473.113857114615,1758492504859,Synapse54,1758492504859,Synapse54
2644,62441 (Marshall),Clark County,Illinois,862663a9fffffff,21,26.58,26.58,58406249.99609375,28478.80305637652,1758492504859,Synapse54,1758492504859,Synapse54
2645,61944 (Paris),Edgar County,Illinois,862663aa7ffffff,45,25.0,25.0,58379999.9921875,28473.113857114615,1758492504859,Synapse54,1758492504859,Synapse54
2646,62441 (Marshall),Edgar County,Illinois,862663aafffffff,26,26.0,26.0,58432500.0,28483.496837519804,1758492504859,Synapse54,1758492504859,Synapse54
2647,61944 (Paris),Edgar County,Illinois,862663ab7ffffff,35,25.18,25.18,59048750.00390625,28634.35185318139,1758492504859,Synapse54,1758492504859,Synapse54
2648,62441 (Marshall),Clark County,Illinois,862663ae7ffffff,67,28.76,28.76,58432500.00390625,28484.492255638426,1758492504859,Synapse54,1758492504859,Synapse54
2649,62441 (Marshall),Clark County,Illinois,862663af7ffffff,47,28.14,28.14,58406249.9921875,28478.80305637652,1758492504859,Synapse54,1758492504859,Synapse54
2650,61944 (Paris),Edgar County,Illinois,862663b07ffffff,79,25.73,25.73,59013750.00390625,28624.335137804406,1758492504859,Synapse54,1758492504859,Synapse54
2651,47842 (Clinton),Vermillion County,Indiana,862663b0fffffff,62,26.38,26.38,58926250.00390625,28603.475033275954,1758492504859,Synapse54,1758492504859,Synapse54
2652,61944 (Paris),Edgar County,Illinois,862663b17ffffff,29,27.36,27.36,59172499.98828125,28665.765369210243,1758492504859,Synapse54,1758492504859,Synapse54
2653,61944 (Paris),Edgar County,Illinois,862663b1fffffff,25,26.6,26.6,59012499.99609375,28623.818900004593,1758492504859,Synapse54,1758492504859,Synapse54
2654,47842 (Clinton),Vermillion County,Indiana,862663b27ffffff,193,24.62,24.62,59137500.00390625,28655.176586979916,1758492504859,Synapse54,1758492504859,Synapse54
2655,61924 (Chrisman),Edgar County,Illinois,862663b37ffffff,22,27.16,27.16,59225000.0078125,28676.036691508365,1758492504859,Synapse54,1758492504859,Synapse54
2656,47885 (West Terre Haute),Vigo County,Indiana,862663b57ffffff,182,21.51,21.51,58799999.99609375,28576.628622629603,1758492504859,Synapse54,1758492504859,Synapse54
2657,61944 (Paris),Edgar County,Illinois,862663b87ffffff,21,29.58,29.58,58590000.0078125,28524.871239872107,1758492504859,Synapse54,1758492504859,Synapse54
2658,61944 (Paris),Edgar County,Illinois,862663b8fffffff,1122,21.35,21.35,59198750.0078125,28670.515885045468,1758492504859,Synapse54,1758492504859,Synapse54
2659,61944 (Paris),Edgar County,Illinois,862663b97ffffff,39,24.84,24.84,59048749.99609375,28634.35185318139,1758492504859,Synapse54,1758492504859,Synapse54
2660,61944 (Paris),Edgar County,Illinois,862663b9fffffff,15,28.3,28.3,58889999.9921875,28592.921621775553,1758492504859,Synapse54,1758492504859,Synapse54
2661,61944 (Paris),Edgar County,Illinois,862663ba7ffffff,18,27.27,27.27,59172499.99609375,28665.765369210243,1758492504859,Synapse54,1758492504859,Synapse54
2662,61944 (Paris),Edgar County,Illinois,862663bafffffff,638,26.28,26.28,58773750.0,28571.107816166706,1758492504859,Synapse54,1758492504859,Synapse54
2663,61944 (Paris),Edgar County,Illinois,862663bb7ffffff,10,30.3,30.3,59172500.00390625,28665.765369210243,1758492504859,Synapse54,1758492504859,Synapse54
2664,60442 (Manhattan),Will County,Illinois,8626644cfffffff,128,20.35,20.35,64508750.00390625,29917.56576357364,1758492504859,Synapse54,1758492504859,Synapse54
2665,60940 (Grant Park),Kankakee County,Illinois,862664607ffffff,402,24.09,24.09,63836249.98828125,29765.72542515234,1758492504859,Synapse54,1758492504859,Synapse54
2666,60954 (Momence),Kankakee County,Illinois,86266460fffffff,172,27.92,27.92,63478750.0,29678.63182598305,1758492504859,Synapse54,1758492504859,Synapse54
2667,60940 (Grant Park),Kankakee County,Illinois,862664617ffffff,84,23.33,23.33,64056250.00390625,29813.228563402357,1758492504859,Synapse54,1758492504859,Synapse54
2668,60940 (Grant Park),Kankakee County,Illinois,86266461fffffff,79,26.6,26.6,63836250.0,29765.72542515234,1758492504859,Synapse54,1758492504859,Synapse54
2669,60940 (Grant Park),Kankakee County,Illinois,862664627ffffff,110,26.51,26.51,64184999.99609375,29844.258457732598,1758492504859,Synapse54,1758492504859,Synapse54
2670,60940 (Grant Park),Kankakee County,Illinois,86266462fffffff,144,28.69,28.69,63505000.0078125,29684.152465847867,1758492504859,Synapse54,1758492504859,Synapse54
2671,60940 (Grant Park),Kankakee County,Illinois,862664637ffffff,62,25.0,25.0,64056250.0078125,29813.228563402357,1758492504859,Synapse54,1758492504859,Synapse54
2672,46349 (Lake Village),Newton County,Indiana,862664647ffffff,142,22.05,22.05,63387499.99609375,29657.70863622379,1758492504859,Synapse54,1758492504859,Synapse54
2673,60954 (Momence),Kankakee County,Illinois,862664657ffffff,90,28.48,28.48,63477500.0,29678.398557219527,1758492504859,Synapse54,1758492504859,Synapse54
2674,60958 (Pembroke Township),Kankakee County,Illinois,86266465fffffff,92,23.96,23.96,63579999.9921875,29703.87127426066,1758492504859,Synapse54,1758492504859,Synapse54
2675,60954 (Momence),Kankakee County,Illinois,862664677ffffff,177,28.41,28.41,63745000.0,29744.80223539308,1758492504859,Synapse54,1758492504859,Synapse54
2676,60950 (Manteno),Kankakee County,Illinois,862664687ffffff,663,15.72,15.72,63836249.99609375,29765.72542515234,1758492504859,Synapse54,1758492504859,Synapse54
2677,60914 (Bourbonnais),Kankakee County,Illinois,86266468fffffff,2028,17.69,17.69,63708750.00390625,29735.301060203798,1758492504859,Synapse54,1758492504859,Synapse54
2678,60914 (Bourbonnais),Kankakee County,Illinois,862664697ffffff,72,20.17,20.17,63708750.00390625,29735.301060203798,1758492504859,Synapse54,1758492504859,Synapse54
2679,60914 (Bourbonnais),Kankakee County,Illinois,86266469fffffff,3544,18.15,18.15,63708749.99609375,29735.301060203794,1758492504859,Synapse54,1758492504859,Synapse54
2680,60950 (Manteno),Kankakee County,Illinois,8626646a7ffffff,1966,24.84,24.84,63836249.99609375,29762.055424185106,1758492504859,Synapse54,1758492504859,Synapse54
2681,60940 (Grant Park),Kankakee County,Illinois,8626646afffffff,73,20.98,20.98,63323750.0,29642.022438515036,1758492504859,Synapse54,1758492504859,Synapse54
2682,60950 (Manteno),Kankakee County,Illinois,8626646b7ffffff,272,20.22,20.22,63875000.00390625,29776.80101329361,1758492504859,Synapse54,1758492504859,Synapse54
2683,60954 (Momence),Kankakee County,Illinois,8626646c7ffffff,297,27.65,27.65,63451249.99609375,29672.877917354712,1758492504859,Synapse54,1758492504859,Synapse54
2684,60964 (Saint Anne),Kankakee County,Illinois,8626646cfffffff,91,30.64,30.64,63105000.00390625,29594.34488477446,1758492504859,Synapse54,1758492504859,Synapse54
2685,60901 (Kankakee),Kankakee County,Illinois,8626646d7ffffff,718,27.15,27.15,63232500.00390625,29625.63438711397,1758492504859,Synapse54,1758492504859,Synapse54
2686,60964 (Saint Anne),Kankakee County,Illinois,8626646dfffffff,185,29.89,29.89,63232500.0,29625.634387113972,1758492504859,Synapse54,1758492504859,Synapse54
2687,60954 (Momence),Kankakee County,Illinois,8626646e7ffffff,803,21.87,21.87,63836250.0,29765.72542515234,1758492504859,Synapse54,1758492504859,Synapse54
2688,60954 (Momence),Kankakee County,Illinois,8626646efffffff,229,26.78,26.78,63131250.0078125,29599.865524639266,1758492504859,Synapse54,1758492504859,Synapse54
2689,60901 (Kankakee),Kankakee County,Illinois,8626646f7ffffff,133,24.72,24.72,63451250.0,29672.877917354712,1758492504859,Synapse54,1758492504859,Synapse54
2690,60401 (Beecher),Will County,Illinois,862664707ffffff,447,25.08,25.08,64185000.00390625,29844.258457732598,1758492504859,Synapse54,1758492504859,Synapse54
2691,60401 (Beecher),Will County,Illinois,86266470fffffff,155,22.17,22.17,64185000.0,29844.258457732598,1758492504859,Synapse54,1758492504859,Synapse54
2692,60449 (Monee),Will County,Illinois,862664717ffffff,473,27.39,27.39,64702499.9921875,29963.32423735365,1758492504859,Synapse54,1758492504859,Synapse54
2693,60401 (Beecher),Will County,Illinois,86266471fffffff,1050,23.19,23.19,64056250.0078125,29813.228563402357,1758492504859,Synapse54,1758492504859,Synapse54
2694,60417 (Crete),Will County,Illinois,862664727ffffff,1670,25.5,25.5,64185000.00390625,29844.258457732598,1758492504859,Synapse54,1758492504859,Synapse54
2695,46303 (Cedar Lake),Lake County,Indiana,86266472fffffff,247,23.41,23.41,64185000.0,29844.258457732598,1758492504859,Synapse54,1758492504859,Synapse54
2696,60940 (Grant Park),Kankakee County,Illinois,862664757ffffff,176,23.62,23.62,63697500.0078125,29730.315103884728,1758492504859,Synapse54,1758492504859,Synapse54
2697,46356 (Lowell),Lake County,Indiana,86266475fffffff,72,24.57,24.57,64184999.98828125,29844.258457732598,1758492504859,Synapse54,1758492504859,Synapse54
2698,60468 (Peotone),Will County,Illinois,862664787ffffff,882,22.35,22.35,64095000.00390625,29824.304151543616,1758492504859,Synapse54,1758492504859,Synapse54
2699,60468 (Peotone),Will County,Illinois,86266478fffffff,91,22.92,22.92,64056249.9921875,29813.22856340235,1758492504859,Synapse54,1758492504859,Synapse54
2700,60468 (Peotone),Will County,Illinois,862664797ffffff,81,24.4,24.4,64287500.0,29870.29308859267,1758492504859,Synapse54,1758492504859,Synapse54
2701,60468 (Peotone),Will County,Illinois,86266479fffffff,171,23.01,23.01,63927500.00390625,29786.64861491161,1758492504859,Synapse54,1758492504859,Synapse54
2702,60449 (Monee),Will County,Illinois,8626647a7ffffff,1085,24.09,24.09,64185000.00390625,29844.258457732598,1758492504859,Synapse54,1758492504859,Synapse54
2703,60468 (Peotone),Will County,Illinois,8626647afffffff,109,24.17,24.17,64194999.99609375,29849.139435564364,1758492504859,Synapse54,1758492504859,Synapse54
2704,60449 (Monee),Will County,Illinois,8626647b7ffffff,444,24.45,24.45,64147499.99609375,29834.15175316162,1758492504859,Synapse54,1758492504859,Synapse54
2705,60901 (Kankakee),Kankakee County,Illinois,862666a6fffffff,178,25.25,25.25,63708750.00390625,29735.301060203798,1758492504859,Synapse54,1758492504859,Synapse54
2706,60950 (Manteno),Kankakee County,Illinois,862666b4fffffff,41,21.13,21.13,63708750.0,29735.301060203794,1758492504859,Synapse54,1758492504859,Synapse54
2707,60442 (Manhattan),Will County,Illinois,862666b67ffffff,124,27.74,27.74,64121250.00390625,29828.793135502856,1758492504859,Synapse54,1758492504859,Synapse54
2708,60442 (Manhattan),Will County,Illinois,862666b6fffffff,80,27.03,27.03,63901249.9921875,29781.289997252843,1758492504859,Synapse54,1758492504859,Synapse54
2709,60411 (Chicago Heights),Cook County,Illinois,862664087ffffff,6106,22.91,22.91,64572499.99609375,29937.242508031522,1758492504859,Synapse54,1758492504859,Synapse54
2710,46311 (Dyer),Lake County,Indiana,86266408fffffff,5272,23.19,23.19,65015000.0,30036.70985285467,1758492504859,Synapse54,1758492504859,Synapse54
2711,60425 (Glenwood),Cook County,Illinois,862664097ffffff,4487,20.42,20.42,64858750.00390625,30000.017045104163,1758492504859,Synapse54,1758492504859,Synapse54
2712,60411 (Chicago Heights),Cook County,Illinois,86266409fffffff,2835,19.53,19.53,64496249.9921875,29912.69034698369,1758492504859,Synapse54,1758492504859,Synapse54
2713,46324 (Hammond),Lake County,Indiana,8626640a7ffffff,10335,19.64,19.64,65015000.0,30036.70985285467,1758492504859,Synapse54,1758492504859,Synapse54
2714,60473 (South Holland),Cook County,Illinois,8626640b7ffffff,9142,22.31,22.31,64987500.00390625,30031.05250067622,1758492504859,Synapse54,1758492504859,Synapse54
2715,60617 (Chicago),Cook County,Illinois,862664197ffffff,3918,17.84,17.84,65182500.00390625,30077.268041176503,1758492504859,Synapse54,1758492504859,Synapse54
2716,46327 (Hammond),Lake County,Indiana,86266419fffffff,9062,16.58,16.58,65182500.0,30077.268041176503,1758492504859,Synapse54,1758492504859,Synapse54
2717,60617 (Chicago),Cook County,Illinois,8626641b7ffffff,1698,15.55,15.55,65572500.0,30165.806579095584,1758492504859,Synapse54,1758492504859,Synapse54
2718,60467 (Orland Park),Cook County,Illinois,862664407ffffff,5292,23.93,23.93,64998750.0,30035.978192041155,1758492504859,Synapse54,1758492504859,Synapse54
2719,60487 (Tinley Park),Will County,Illinois,86266440fffffff,7291,24.1,24.1,64663750.0078125,29954.308846099135,1758492504859,Synapse54,1758492504859,Synapse54
