OBJECTID,DESCRIPTION,ID,X14068_X,X14068_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
823,34217 (Bradenton Beach),34217,8617217,3876.39,3876.39,7572500.0,52447.65593128743,1754588103351,Synapse54,1754588103351,Synapse54
824,34219 (Parrish),34219,70064900,4016.56,4016.56,751162500.0,197898.31393730093,1754588103351,Synapse54,1754588103351,Synapse54
825,34221 (Palmetto),34221,65929259,2966.05,2966.05,158262048.88671875,154636.12663991368,1754588103351,Synapse54,1754588103351,Synapse54
826,34222 (Ellenton),34222,16749079,2438.36,2438.36,18502500.0,37721.04183692223,1754588103351,Synapse54,1754588103351,Synapse54
827,34223 (Englewood),34223,32960151,2737.33,2737.33,99880000.0,128813.12996334786,1754588103351,Synapse54,1754588103351,Synapse54
828,34224 (Englewood),34224,19611901,2248.04,2248.04,83590201.15234375,73843.5863874161,1754588103351,Synapse54,1754588103351,Synapse54
829,34228 (Longboat Key),34228,26329149,6144.49,6144.49,15301413.044921875,77680.7482663261,1754588103351,Synapse54,1754588103351,Synapse54
830,34229 (Osprey),34229,16591281,4206.71,4206.71,20701250.0,36888.2282179422,1754588103351,Synapse54,1754588103351,Synapse54
831,34231 (Sarasota),34231,44296258,2828.44,2828.44,32910000.0,41874.17093566911,1754588103351,Synapse54,1754588103351,Synapse54
832,34232 (Sarasota),34232,45020520,2892.05,2892.05,36916250.0,25854.81711841417,1754588103351,Synapse54,1754588103351,Synapse54
833,34233 (Sarasota),34233,24949461,2935.92,2935.92,20462500.0,19152.31228779012,1754588103351,Synapse54,1754588103351,Synapse54
834,34234 (Sarasota),34234,19587482,2218.29,2218.29,21721250.0,21446.62826427754,1754588103351,Synapse54,1754588103351,Synapse54
835,34235 (Sarasota),34235,21222980,2939.88,2939.88,23915000.0,24728.305866011644,1754588103351,Synapse54,1754588103351,Synapse54
836,34236 (Sarasota),34236,44520106,4856.03,4856.03,12200000.0,60924.86975513183,1754588103351,Synapse54,1754588103351,Synapse54
837,34237 (Sarasota),34237,19765909,2582.09,2582.09,13643750.0,14710.69428166997,1754588103351,Synapse54,1754588103351,Synapse54
838,34238 (Sarasota),34238,49692979,3890.78,3890.78,46770000.0,35595.837758731206,1754588103351,Synapse54,1754588103351,Synapse54
839,34239 (Sarasota),34239,21890176,3103.23,3103.23,14526250.0,20686.591210414463,1754588103351,Synapse54,1754588103351,Synapse54
840,34240 (Sarasota),34240,42439228,4523.96,4523.96,238478750.0,86120.18395359468,1754588103351,Synapse54,1754588103351,Synapse54
841,34241 (Sarasota),34241,29348929,3957.51,3957.51,484510000.0,138506.09503988328,1754588103351,Synapse54,1754588103351,Synapse54
842,34242 (Sarasota),34242,23217217,5930.32,5930.32,12665000.0,53461.27379016971,1754588103351,Synapse54,1754588103351,Synapse54
843,34243 (Sarasota),34243,44904430,2961.64,2961.64,60872500.0,47293.231057544566,1754588103351,Synapse54,1754588103351,Synapse54
844,34250 (Terra Ceia),34250,823972,3629.83,3629.83,14281562.5,66448.74469521295,1754588103351,Synapse54,1754588103351,Synapse54
845,34251 (Myakka City),34251,8056798,3192.08,3192.08,916582500.0,160165.41671341273,1754588103351,Synapse54,1754588103351,Synapse54
846,34266 (Arcadia),34266,16529510,1612.32,1612.32,1974035000.0,261208.8681934929,1754588103351,Synapse54,1754588103351,Synapse54
847,34269 (Arcadia),34269,4560765,1924.37,1924.37,211050657.05078125,132125.40904206823,1754588103351,Synapse54,1754588103351,Synapse54
848,34275 (Nokomis),34275,49247204,3851.65,3851.65,79251250.0,99083.95736392002,1754588103351,Synapse54,1754588103351,Synapse54
849,34285 (Venice),34285,30692392,2845.84,2845.84,30321250.0,37986.81777307161,1754588103351,Synapse54,1754588103351,Synapse54
850,34286 (North Port),34286,22309549,2663.51,2663.51,132740000.0,83229.02802925056,1754588103351,Synapse54,1754588103351,Synapse54
851,34287 (North Port),34287,27954217,2197.31,2197.31,64453750.0,44382.96547821515,1754588103351,Synapse54,1754588103351,Synapse54
852,34288 (North Port),34288,18185906,2942.7,2942.7,51673750.0,38209.08468509303,1754588103351,Synapse54,1754588103351,Synapse54
853,34289 (North Port),34289,6739037,3389.86,3389.86,13748750.0,16721.411688831697,1754588103351,Synapse54,1754588103351,Synapse54
854,34291 (North Port),34291,11581844,2918.08,2918.08,70492500.0,39117.073090496895,1754588103351,Synapse54,1754588103351,Synapse54
855,34292 (Venice),34292,28957127,3014.48,3014.48,116948750.0,61101.8634861932,1754588103351,Synapse54,1754588103351,Synapse54
856,34293 (Venice),34293,75523092,2973.58,2973.58,111740077.921875,87447.48575836624,1754588103351,Synapse54,1754588103351,Synapse54
857,34420 (Belleview),34420,14941700,1872.63,1872.63,94643750.0,78187.29574311672,1754588103351,Synapse54,1754588103351,Synapse54
858,34428 (Crystal River),34428,8492914,1861.26,1861.26,234642258.47070312,179102.4209758087,1754588103351,Synapse54,1754588103351,Synapse54
859,34429 (Crystal River),34429,10763334,2503.1,2503.1,128308934.56445312,602911.4352684036,1754588103351,Synapse54,1754588103351,Synapse54
860,34431 (Dunnellon),34431,7328799,1677.45,1677.45,313511250.0,91716.70245760487,1754588103351,Synapse54,1754588103351,Synapse54
861,34432 (Dunnellon),34432,12393972,1867.41,1867.41,383075000.0,139891.54511901125,1754588103351,Synapse54,1754588103351,Synapse54
862,34433 (Dunnellon),34433,8965686,2314.32,2314.32,120608750.0,60634.28854410138,1754588103351,Synapse54,1754588103351,Synapse54
863,34434 (Dunnellon),34434,11761054,2414.51,2414.51,89878750.0,68328.47949321692,1754588103351,Synapse54,1754588103351,Synapse54
864,34436 (Floral City),34436,7967917,1965.93,1965.93,203851250.0,95362.99328080784,1754588103351,Synapse54,1754588103351,Synapse54
865,34442 (Hernando),34442,21897848,2467.92,2467.92,181291250.0,102270.69497756693,1754588103351,Synapse54,1754588103351,Synapse54
866,34445 (Holder),34445,59572,2382.88,2382.88,595000.0,4163.484718448283,1754588103351,Synapse54,1754588103351,Synapse54
867,34446 (Homosassa),34446,20981722,2144.05,2144.05,103891250.0,63938.94693653009,1754588103351,Synapse54,1754588103351,Synapse54
868,34448 (Homosassa),34448,9870975,1755.78,1755.78,254054940.10742188,673802.1815527836,1754588103351,Synapse54,1754588103351,Synapse54
869,34449 (Inglis),34449,3109199,1601.03,1601.03,912563333.3339844,339639.30864475697,1754588103351,Synapse54,1754588103351,Synapse54
870,34450 (Inverness),34450,12165753,2176.34,2176.34,158406250.0,82319.67743212078,1754588103351,Synapse54,1754588103351,Synapse54
871,34452 (Inverness),34452,11473054,1984.61,1984.61,277982500.0,85321.01080056801,1754588103351,Synapse54,1754588103351,Synapse54
872,34453 (Inverness),34453,8926036,1739.63,1739.63,80627500.0,71696.30756670628,1754588103351,Synapse54,1754588103351,Synapse54
873,34461 (Lecanto),34461,12168220,2447.84,2447.84,157710000.0,120961.3250088759,1754588103351,Synapse54,1754588103351,Synapse54
874,34465 (Beverly Hills),34465,18523818,2047.51,2047.51,82447500.0,64499.00439795402,1754588103351,Synapse54,1754588103351,Synapse54
875,34470 (Ocala),34470,16594491,1767.44,1767.44,53232500.0,51836.40089852996,1754588103351,Synapse54,1754588103351,Synapse54
876,34471 (Ocala),34471,30794139,2637.61,2637.61,70636250.0,51003.47457089146,1754588103351,Synapse54,1754588103351,Synapse54
877,34472 (Ocala),34472,27963844,2027.39,2027.39,160823750.0,64559.74426255079,1754588103351,Synapse54,1754588103351,Synapse54
878,34473 (Ocala),34473,25231151,2453.2,2453.2,138353750.0,64438.15187530063,1754588103351,Synapse54,1754588103351,Synapse54
879,34474 (Ocala),34474,22681281,2392.29,2392.29,71907500.0,38051.32316878657,1754588103351,Synapse54,1754588103351,Synapse54
880,34475 (Ocala),34475,9251436,1865.96,1865.96,99938750.0,60407.555126626976,1754588103351,Synapse54,1754588103351,Synapse54
881,34476 (Ocala),34476,33543504,2375.43,2375.43,119713750.0,53601.76296953267,1754588103351,Synapse54,1754588103351,Synapse54
882,34478 (Ocala),34478,0,0.0,0.0,30000.0,700.0,1754588103351,Synapse54,1754588103351,Synapse54
883,34479 (Ocala),34479,12699549,2151.74,2151.74,59178750.0,61243.49712171095,1754588103351,Synapse54,1754588103351,Synapse54
884,34480 (Ocala),34480,26021959,2828.47,2828.47,111213750.0,68492.02929437943,1754588103351,Synapse54,1754588103351,Synapse54
885,34481 (Ocala),34481,31480828,2005.91,2005.91,210528750.0,81851.67929246032,1754588103351,Synapse54,1754588103351,Synapse54
886,34482 (Ocala),34482,23446699,2454.38,2454.38,307697500.0,107517.81636468206,1754588103351,Synapse54,1754588103351,Synapse54
887,34484 (Oxford),34484,8707230,2815.14,2815.14,98220000.0,55906.06892394893,1754588103351,Synapse54,1754588103351,Synapse54
888,34488 (Silver Springs),34488,9641417,1817.08,1817.08,339876250.0,131585.70172343228,1754588103351,Synapse54,1754588103351,Synapse54
889,34491 (Summerfield),34491,32220601,2080.22,2080.22,148137500.0,91030.85035400992,1754588103351,Synapse54,1754588103351,Synapse54
890,34498 (Yankeetown),34498,539469,1762.97,1762.97,21132500.0,82116.6132168152,1754588103351,Synapse54,1754588103351,Synapse54
891,34601 (Brooksville),34601,21464135,2006.18,2006.18,429295000.0,123672.26911215646,1754588103351,Synapse54,1754588103351,Synapse54
892,34602 (Brooksville),34602,10299438,2683.54,2683.54,228158750.0,89321.27203676684,1754588103351,Synapse54,1754588103351,Synapse54
893,34604 (Brooksville),34604,14484343,2865.92,2865.92,125745000.0,55285.01833856341,1754588103351,Synapse54,1754588103351,Synapse54
894,34606 (Spring Hill),34606,24506201,1891.64,1891.64,41908750.0,35326.67038821205,1754588103351,Synapse54,1754588103351,Synapse54
895,34607 (Spring Hill),34607,10246443,2439.05,2439.05,95377734.125,129385.79169319117,1754588103351,Synapse54,1754588103351,Synapse54
896,34608 (Spring Hill),34608,30700816,2136.45,2136.45,55213750.0,39202.28051837893,1754588103351,Synapse54,1754588103351,Synapse54
897,34609 (Spring Hill),34609,46280000,2411.17,2411.17,73087500.0,40090.78070130921,1754588103351,Synapse54,1754588103351,Synapse54
898,34610 (Spring Hill),34610,16491684,2661.67,2661.67,263006250.0,77488.68829106234,1754588103351,Synapse54,1754588103351,Synapse54
899,34613 (Brooksville),34613,20180069,2038.8,2038.8,110025000.0,52351.25933393535,1754588103351,Synapse54,1754588103351,Synapse54
900,34614 (Brooksville),34614,11872838,2912.87,2912.87,334225894.953125,233117.07212417902,1754588103351,Synapse54,1754588103351,Synapse54
901,34637 (Land O Lakes),34637,16159430,3701.2,3701.2,55621250.0,33645.92843795684,1754588103351,Synapse54,1754588103351,Synapse54
902,34638 (Land O Lakes),34638,61081066,4072.07,4072.07,216522500.0,64892.50407761099,1754588103351,Synapse54,1754588103351,Synapse54
903,34639 (Land O Lakes),34639,35425688,3374.84,3374.84,88836250.0,57588.6409188445,1754588103351,Synapse54,1754588103351,Synapse54
904,34652 (New Port Richey),34652,27616284,2266.97,2266.97,28330000.0,42246.92807545797,1754588103351,Synapse54,1754588103351,Synapse54
905,34653 (New Port Richey),34653,27708654,1820.3,1820.3,36586250.0,28420.786577787574,1754588103351,Synapse54,1754588103351,Synapse54
906,34654 (New Port Richey),34654,25751552,2559.54,2559.54,91608750.0,40759.65372828521,1754588103351,Synapse54,1754588103351,Synapse54
907,34655 (New Port Richey),34655,61999319,3100.28,3100.28,88772500.0,61695.72870212428,1754588103351,Synapse54,1754588103351,Synapse54
908,34661 (Nobleton),34661,244795,2245.83,2245.83,1310000.0,5467.1488684482265,1754588103351,Synapse54,1754588103351,Synapse54
909,34667 (Hudson),34667,32846647,1981.94,1981.94,109731250.0,84845.98038546462,1754588103351,Synapse54,1754588103351,Synapse54
910,34668 (Port Richey),34668,36599572,1747.25,1747.25,54722500.0,58635.452781313805,1754588103351,Synapse54,1754588103351,Synapse54
911,34669 (Hudson),34669,14288417,2150.25,2150.25,67210000.0,40249.47329386198,1754588103351,Synapse54,1754588103351,Synapse54
912,34677 (Oldsmar),34677,31655094,3313.98,3313.98,46516250.0,39982.694449117276,1754588103351,Synapse54,1754588103351,Synapse54
913,34681 (Crystal Beach),34681,4021198,4300.75,4300.75,1940000.0,10524.041784560512,1754588103351,Synapse54,1754588103351,Synapse54
914,34683 (Palm Harbor),34683,49111171,3317.65,3317.65,38032081.859375,54088.618403047854,1754588103351,Synapse54,1754588103351,Synapse54
915,34684 (Palm Harbor),34684,33343118,2650.91,2650.91,20527500.0,34863.876117510634,1754588103351,Synapse54,1754588103351,Synapse54
916,34685 (Palm Harbor),34685,29209321,3925.46,3925.46,37440000.0,38789.08514516731,1754588103351,Synapse54,1754588103351,Synapse54
917,34688 (Tarpon Springs),34688,13977072,4216.31,4216.31,49906250.0,34476.91318654039,1754588103351,Synapse54,1754588103351,Synapse54
918,34689 (Tarpon Springs),34689,38295375,2984.13,2984.13,36990082.578125,108100.08370047467,1754588103351,Synapse54,1754588103351,Synapse54
919,34690 (Holiday),34690,10486277,1660.8,1660.8,12352500.0,19552.66484973691,1754588103351,Synapse54,1754588103351,Synapse54
920,34691 (Holiday),34691,18379533,1748.1,1748.1,31074250.0,55160.2562938956,1754588103351,Synapse54,1754588103351,Synapse54
921,34695 (Safety Harbor),34695,30222460,3782.54,3782.54,19937500.0,22985.77896088463,1754588103351,Synapse54,1754588103351,Synapse54
922,34698 (Dunedin),34698,50153864,2584.98,2584.98,38992500.0,74547.84197586746,1754588103351,Synapse54,1754588103351,Synapse54
923,34705 (Astatula),34705,2482646,2269.33,2269.33,79098750.0,44513.52213035863,1754588103351,Synapse54,1754588103351,Synapse54
924,34711 (Clermont),34711,86333574,2984.53,2984.53,204918750.0,122764.44812803573,1754588103351,Synapse54,1754588103351,Synapse54
925,34714 (Clermont),34714,33526710,2691.18,2691.18,362305000.0,118164.49763979168,1754588103351,Synapse54,1754588103351,Synapse54
926,34715 (Clermont),34715,28924443,2855.61,2855.61,142970000.0,103308.58687608692,1754588103351,Synapse54,1754588103351,Synapse54
927,34731 (Fruitland Park),34731,11392578,2165.89,2165.89,73320000.0,51466.85588797475,1754588103351,Synapse54,1754588103351,Synapse54
928,34734 (Gotha),34734,6617843,3051.1,3051.1,8487500.0,15591.194111707278,1754588103351,Synapse54,1754588103351,Synapse54
929,34736 (Groveland),34736,31977316,2754.29,2754.29,561955000.0,230811.30692917792,1754588103351,Synapse54,1754588103351,Synapse54
930,34737 (Howey in the Hills),34737,4869387,2960.11,2960.11,94842500.0,61545.52484878137,1754588103351,Synapse54,1754588103351,Synapse54
931,34739 (Kenansville),34739,815417,2197.89,2197.89,1797191250.0,294096.70335281995,1754588103351,Synapse54,1754588103351,Synapse54
932,34741 (Kissimmee),34741,42268618,1935.73,1935.73,56206250.0,36901.59465202833,1754588103351,Synapse54,1754588103351,Synapse54
933,34743 (Kissimmee),34743,28509687,2313.16,2313.16,23657500.0,21008.36021539708,1754588103351,Synapse54,1754588103351,Synapse54
934,34744 (Kissimmee),34744,64356646,2707.02,2707.02,154538750.0,69808.86402451922,1754588103351,Synapse54,1754588103351,Synapse54
935,34746 (Kissimmee),34746,61548245,2693.46,2693.46,218383750.0,94754.618825413,1754588103351,Synapse54,1754588103351,Synapse54
936,34747 (Kissimmee),34747,47014120,3250.2,3250.2,129852500.0,63014.980019163304,1754588103351,Synapse54,1754588103351,Synapse54
937,34748 (Leesburg),34748,42656119,1913.09,1913.09,200856250.0,127396.39191264217,1754588103351,Synapse54,1754588103351,Synapse54
938,34753 (Mascotte),34753,4444768,2138.96,2138.96,13238750.0,26687.87865507856,1754588103351,Synapse54,1754588103351,Synapse54
939,34756 (Montverde),34756,6843397,3799.78,3799.78,32487500.0,25744.318876540718,1754588103351,Synapse54,1754588103351,Synapse54
940,34758 (Kissimmee),34758,33059998,2357.89,2357.89,119168750.0,53078.92151887637,1754588103351,Synapse54,1754588103351,Synapse54
941,34759 (Kissimmee),34759,39123522,2261.34,2261.34,272832500.0,90942.68180937719,1754588103351,Synapse54,1754588103351,Synapse54
942,34760 (Oakland),34760,2762397,3923.86,3923.86,2032500.0,6982.289014507235,1754588103351,Synapse54,1754588103351,Synapse54
943,34761 (Ocoee),34761,56889979,3397.43,3397.43,56666250.0,71045.5101377023,1754588103351,Synapse54,1754588103351,Synapse54
944,34762 (The Villages),34762,9561025,2399.86,2399.86,95002500.0,88510.17225221585,1754588103351,Synapse54,1754588103351,Synapse54
945,34769 (Saint Cloud),34769,25906243,2357.47,2357.47,33940000.0,34574.07142388525,1754588103351,Synapse54,1754588103351,Synapse54
946,34771 (Saint Cloud),34771,51910189,3578.29,3578.29,596921250.0,213513.95638032933,1754588103351,Synapse54,1754588103351,Synapse54
947,34772 (Saint Cloud),34772,39239557,2830.93,2830.93,447556250.0,118560.79266794561,1754588103351,Synapse54,1754588103351,Synapse54
948,34773 (Saint Cloud),34773,8613313,2943.72,2943.72,1215275000.0,276769.28235927975,1754588103351,Synapse54,1754588103351,Synapse54
949,34785 (Wildwood),34785,14722107,2145.45,2145.45,248811250.0,168146.05132253544,1754588103351,Synapse54,1754588103351,Synapse54
950,34786 (Windermere),34786,78666445,5071.66,5071.66,92123750.0,59656.951297400265,1754588103351,Synapse54,1754588103351,Synapse54
951,34787 (Winter Garden),34787,171843295,4358.3,4358.3,297810000.0,144768.24794902073,1754588103351,Synapse54,1754588103351,Synapse54
952,34788 (Leesburg),34788,19518633,2033.61,2033.61,175203750.0,72083.21267000664,1754588103351,Synapse54,1754588103351,Synapse54
953,34797 (Yalaha),34797,1739367,2800.91,2800.91,42243750.0,33667.716454819514,1754588103351,Synapse54,1754588103351,Synapse54
954,34945 (Fort Pierce),34945,6058049,2923.77,2923.77,703321250.0,118240.46426436765,1754588103351,Synapse54,1754588103351,Synapse54
955,34946 (Fort Pierce),34946,4075606,1576.03,1576.03,51087500.0,43051.584678530366,1754588103351,Synapse54,1754588103351,Synapse54
956,34947 (Fort Pierce),34947,9276039,1720.01,1720.01,32091250.0,28315.58471017629,1754588103351,Synapse54,1754588103351,Synapse54
957,34949 (Fort Pierce),34949,13036063,2890.48,2890.48,31423674.2421875,115369.04391668712,1754588103351,Synapse54,1754588103351,Synapse54
958,34950 (Fort Pierce),34950,7857489,1230.81,1230.81,17363750.0,21990.81204925979,1754588103351,Synapse54,1754588103351,Synapse54
959,34951 (Fort Pierce),34951,16499392,2121.84,2121.84,80498750.0,44209.84657213801,1754588103351,Synapse54,1754588103351,Synapse54
960,34952 (Port Saint Lucie),34952,43173035,2145.14,2145.14,82801214.05273438,59732.2442082251,1754588103351,Synapse54,1754588103351,Synapse54
961,34953 (Port Saint Lucie),34953,84426839,2845.62,2845.62,88756250.0,43408.15919032163,1754588103351,Synapse54,1754588103351,Synapse54
962,34956 (Indiantown),34956,4521068,1863.59,1863.59,775216250.0,175463.44392681506,1754588103351,Synapse54,1754588103351,Synapse54
963,34957 (Jensen Beach),34957,37089911,2934.56,2934.56,55671250.0,89615.30439753937,1754588103351,Synapse54,1754588103351,Synapse54
964,34972 (Okeechobee),34972,11938647,1937.46,1937.46,2486242500.0,329233.2780576222,1754588103351,Synapse54,1754588103351,Synapse54
965,34974 (Okeechobee),34974,20322888,1961.86,1961.86,3166312134.923828,493400.1196237892,1754588103351,Synapse54,1754588103351,Synapse54
966,34981 (Fort Pierce),34981,5300310,2394.0,2394.0,34078750.0,27055.177708548814,1754588103351,Synapse54,1754588103351,Synapse54
967,34982 (Fort Pierce),34982,21984155,1979.48,1979.48,58505000.0,48274.96327090044,1754588103351,Synapse54,1754588103351,Synapse54
968,34983 (Port Saint Lucie),34983,42024463,2480.93,2480.93,50011250.0,40191.55560098483,1754588103351,Synapse54,1754588103351,Synapse54
969,34984 (Port Saint Lucie),34984,22359598,2943.99,2943.99,32310000.0,38435.57874878173,1754588103351,Synapse54,1754588103351,Synapse54
970,34986 (Port Saint Lucie),34986,42615419,2875.73,2875.73,61491250.0,33482.118314071646,1754588103351,Synapse54,1754588103351,Synapse54
971,34987 (Port Saint Lucie),34987,43163837,3071.07,3071.07,321651250.0,99102.51232440614,1754588103351,Synapse54,1754588103351,Synapse54
972,34988 (Port Saint Lucie),34988,106217,2870.73,2870.73,122897500.0,71593.58888240167,1754588103351,Synapse54,1754588103351,Synapse54
973,34990 (Palm City),34990,57568055,4323.55,4323.55,313564013.15625,132502.6266819133,1754588103351,Synapse54,1754588103351,Synapse54
974,34994 (Stuart),34994,21007197,2414.34,2414.34,22217500.5859375,54076.58596382049,1754588103351,Synapse54,1754588103351,Synapse54
975,34996 (Stuart),34996,21136768,3460.51,3460.51,23180000.0,75223.9922248134,1754588103351,Synapse54,1754588103351,Synapse54
976,34997 (Stuart),34997,55552037,2847.8,2847.8,161452500.0,92426.38010006613,1754588103351,Synapse54,1754588103351,Synapse54
977,00041 (West Broward County),00041,0,0.0,0.0,2577432500.0,223314.63194113693,1754588103351,Synapse54,1754588103351,Synapse54
978,00042 (Southwest Brevard Cnty),00042,281045,4532.98,4532.98,574395000.0,196547.66228667853,1754588103351,Synapse54,1754588103351,Synapse54
979,00043 (Everglades),00043,440007,4230.84,4230.84,1822752353.5996094,458006.63636318047,1754588103351,Synapse54,1754588103351,Synapse54
980,00045 (Southeast Marion Cnty),00045,2267,2267.0,2267.0,357510000.0,84173.45361752891,1754588103351,Synapse54,1754588103351,Synapse54
981,00053 (Southwest Palm Beach Co),00053,12660,3165.0,3165.0,2292543750.0,294504.04788112955,1754588103351,Synapse54,1754588103351,Synapse54
982,00087 (NW Indian River County),00087,0,0.0,0.0,324810000.0,93737.66839156058,1754588103351,Synapse54,1754588103351,Synapse54
983,00097 (Everglades-Monroe County),00097,23452,1804.0,1804.0,1688073269.6074219,499139.02814642503,1754588103351,Synapse54,1754588103351,Synapse54
984,00098 (Everglades-S Monroe Cnty),00098,9954,1990.8,1990.8,1107651490.3828125,1008825.7235698568,1754588103351,Synapse54,1754588103351,Synapse54
